Well Name,Depth,GR,AC,DEN,CNL
JY2,2493.5,177.73,85.08,2.676,21.898
JY2,2493.625,182.54,84.782,2.67,21.481
JY2,2493.75,189.289,84.666,2.662,20.804
JY2,2493.875,193.967,84.794,2.658,19.989
JY2,2494,194.658,84.754,2.66,19.421
JY2,2494.125,193.105,84.465,2.667,19.364
JY2,2494.25,192.299,84.226,2.673,19.555
JY2,2494.375,192.773,84.101,2.673,19.618
JY2,2494.5,193.552,84.172,2.665,19.508
JY2,2494.625,193.699,84.536,2.653,19.411
JY2,2494.75,192.787,84.952,2.642,19.364
JY2,2494.875,190.707,85.019,2.638,19.222
JY2,2495,187.206,84.75,2.64,18.877
JY2,2495.125,182.085,84.284,2.641,18.48
JY2,2495.25,175.591,83.407,2.636,18.307
JY2,2495.375,169.075,82.604,2.624,18.549
JY2,2495.5,164.774,83.604,2.607,19.134
JY2,2495.625,163.518,86.285,2.594,19.828
JY2,2495.75,163.459,88.002,2.594,20.654
JY2,2495.875,161.849,87.947,2.604,21.601
JY2,2496,158.148,86.984,2.615,22.133
JY2,2496.125,154.214,84.41,2.618,21.326
JY2,2496.25,151.802,80.708,2.618,19.246
JY2,2496.5,148.415,77.814,2.612,15.866
JY2,2496.625,142.983,78.116,2.605,15.353
JY2,2497.75,116.84,72.884,2.683,11.886
JY2,2498.5,144.403,85.325,2.64,17.555
JY2,2498.625,150.806,86.729,2.649,18.267
JY2,2498.75,159.799,87.944,2.653,18.935
JY2,2498.875,168.382,88.563,2.652,19.684
JY2,2499,173.743,88.589,2.65,20.397
JY2,2499.125,175.613,88.235,2.651,20.743
JY2,2499.25,175.876,87.831,2.656,20.646
JY2,2499.375,176.287,87.462,2.662,20.358
JY2,2499.5,176.561,87.146,2.667,20.117
JY2,2499.625,175.358,87.272,2.669,20.029
JY2,2499.75,172.373,87.727,2.665,20.121
JY2,2499.875,169.28,87.815,2.655,20.361
JY2,2500,168.373,87.49,2.64,20.624
JY2,2500.125,169.99,86.983,2.627,20.783
JY2,2500.25,171.9,86.159,2.623,20.936
JY2,2500.375,172.24,85.353,2.629,21.21
JY2,2500.5,171.546,85.124,2.637,21.547
JY2,2500.625,171.572,85.343,2.641,21.843
JY2,2500.75,172.801,85.718,2.636,22.093
JY2,2500.875,174.327,86.145,2.626,22.284
JY2,2501,175.913,86.35,2.615,22.153
JY2,2501.125,177.948,86.136,2.608,21.407
JY2,2501.25,180.031,85.533,2.611,20.123
JY2,2501.375,181.08,84.519,2.624,18.835
JY2,2501.5,181.126,83.336,2.642,18.108
JY2,2501.625,182.353,82.67,2.659,18.125
JY2,2501.75,187.113,82.823,2.666,18.624
JY2,2501.875,195.247,83.552,2.665,19.156
JY2,2502,204.364,84.692,2.657,19.522
JY2,2502.125,212.486,85.791,2.643,19.746
JY2,2502.25,218.738,86.151,2.629,19.755
JY2,2502.375,221.362,85.77,2.62,19.265
JY2,2502.5,218.811,85.119,2.618,18.301
JY2,2502.625,212.117,84.268,2.615,17.313
JY2,2502.75,205.223,83.172,2.606,16.691
JY2,2502.875,201.443,82.029,2.596,16.491
JY2,2503,200.591,80.963,2.591,16.548
JY2,2503.125,200.084,80.047,2.592,16.635
JY2,2503.25,197.893,79.346,2.593,16.509
JY2,2503.375,194.51,78.806,2.595,16.066
JY2,2503.5,192.443,78.527,2.603,15.584
JY2,2503.625,193.946,78.733,2.614,15.416
JY2,2503.75,199.166,79.361,2.621,15.656
JY2,2503.875,205.567,80.372,2.626,16.178
JY2,2504,209.429,81.995,2.633,16.901
JY2,2504.125,208.105,84.031,2.644,17.941
JY2,2504.25,202.553,85.921,2.655,19.174
JY2,2504.375,196.522,87.543,2.655,20.089
JY2,2504.5,192.629,88.964,2.643,20.363
JY2,2504.625,190.167,89.888,2.632,20.189
JY2,2504.75,187.368,89.993,2.632,19.89
JY2,2504.875,184.599,89.716,2.642,19.669
JY2,2505,183.426,89.697,2.653,19.71
JY2,2505.125,184.069,90.038,2.658,20.126
JY2,2505.25,185.28,90.671,2.655,20.706
JY2,2505.375,186.375,91.701,2.645,21.201
JY2,2505.5,187.707,92.804,2.633,21.761
JY2,2505.625,189.37,93.366,2.625,22.599
JY2,2506.5,198.467,93.86,2.636,23.444
JY2,2506.625,199.769,93.963,2.642,23.148
JY2,2506.75,200.571,94.174,2.645,23.018
JY2,2506.875,200.854,94.507,2.644,23.161
JY2,2507.375,207.81,95.445,2.622,22.846
JY2,2507.5,209.017,95.657,2.617,21.334
JY2,2507.625,209.635,95.701,2.619,20.437
JY2,2507.75,209.865,95.682,2.631,20.498
JY2,2507.875,208.301,95.562,2.647,21.224
JY2,2508,203.774,94.67,2.657,22.036
JY2,2508.125,196.445,92.743,2.657,22.464
JY2,2508.25,187.5,90.07,2.656,22.202
JY2,2508.375,179.226,86.855,2.661,21.457
JY2,2508.5,174.042,83.597,2.67,20.643
JY2,2508.625,173.235,81.793,2.674,20.016
JY2,2508.75,175.314,81.933,2.669,19.582
JY2,2508.875,177.951,83.212,2.66,19.411
JY2,2509,180.943,85.523,2.656,19.774
JY2,2509.125,185.769,88.693,2.657,20.77
JY2,2509.25,192.778,91.349,2.66,22.063
JY2,2509.375,199.345,93.083,2.66,22.919
JY2,2509.5,202.787,94.521,2.655,23.028
JY2,2509.625,202.969,95.247,2.644,22.796
JY2,2509.75,202.061,94.936,2.627,22.594
JY2,2509.875,201.196,94.101,2.611,22.396
JY2,2510,199.569,93.054,2.602,22.109
JY2,2510.125,196.821,91.966,2.601,21.947
JY2,2510.25,193.738,91.104,2.602,21.976
JY2,2510.375,191.6,90.596,2.602,21.862
JY2,2510.5,190.191,90.314,2.601,21.523
JY2,2510.625,187.974,90.061,2.602,21.061
JY2,2510.75,184.606,89.734,2.604,20.442
JY2,2510.875,181.242,89.017,2.61,19.664
JY2,2511,178.048,87.396,2.617,18.947
JY2,2511.125,172.789,85.072,2.625,18.557
JY2,2511.25,164.23,82.519,2.636,18.387
JY2,2511.375,154.903,79.869,2.651,18.103
JY2,2512.875,157.971,77.696,2.652,16.443
JY2,2513,159.08,78.185,2.653,16.059
JY2,2513.125,158.612,78.649,2.649,15.71
JY2,2513.25,156.774,79.019,2.643,15.63
JY2,2513.375,154.433,79.046,2.641,15.855
JY2,2518.625,156.353,78.474,2.65,15.414
JY2,2518.75,157.147,79.323,2.645,15.882
JY2,2518.875,156.609,79.64,2.642,16.273
JY2,2519,156.867,79.392,2.641,16.485
JY2,2519.125,158.759,78.833,2.64,16.486
JY2,2519.25,161.565,78.142,2.638,16.393
JY2,2519.375,164.226,77.611,2.636,16.353
JY2,2519.5,165.561,77.272,2.632,16.366
JY2,2519.625,164.277,76.8,2.629,16.358
JY2,2519.75,160.387,76.029,2.631,16.288
JY2,2520.375,158.531,77.372,2.626,15.284
JY2,2520.5,161.792,78.51,2.632,15.687
JY2,2520.625,164.608,79.197,2.639,16.126
JY2,2520.75,164.904,79.508,2.638,16.301
JY2,2520.875,163.029,79.617,2.629,16.214
JY2,2521,160.964,79.475,2.615,16.083
JY2,2521.125,160.093,79.033,2.609,16.063
JY2,2521.25,159.238,78.344,2.611,16.072
JY2,2522.375,158.319,77.836,2.622,15.842
JY2,2522.5,159.725,78.507,2.619,16.081
JY2,2522.625,159.949,79.19,2.615,16.317
JY2,2522.75,160.041,79.546,2.612,16.531
JY2,2522.875,159.799,79.295,2.614,16.639
JY2,2523,159.373,78.833,2.618,16.519
JY2,2523.125,159.924,78.263,2.617,16.152
JY2,2523.25,161.647,77.501,2.612,15.716
JY2,2523.375,163.454,76.831,2.608,15.309
JY2,2523.5,164.253,76.348,2.612,14.878
JY2,2523.625,164.177,75.83,2.617,14.334
JY2,2523.75,164.559,75.33,2.618,13.793
JY2,2523.875,167.145,74.97,2.615,13.476
JY2,2524,173.399,74.871,2.614,13.501
JY2,2524.125,184.667,75.417,2.619,13.878
JY2,2524.25,200.156,77.043,2.63,14.571
JY2,2524.375,213.274,79.018,2.641,15.331
JY2,2524.5,215.796,80.523,2.647,15.967
JY2,2524.625,203.263,81.02,2.651,16.37
JY2,2524.75,183.61,80.343,2.649,16.527
JY2,2524.875,167.063,78.64,2.644,16.364
JY2,2525,159.526,76.852,2.636,15.926
JY2,2525.125,159.464,75.646,2.628,15.407
JY2,2525.25,163.499,75.425,2.62,15.036
JY2,2525.375,167.229,75.981,2.614,15.058
JY2,2525.5,168.549,76.659,2.611,15.484
JY2,2525.625,168.111,77.215,2.612,16.104
JY2,2525.75,168.545,77.582,2.619,16.67
JY2,2525.875,170.12,77.292,2.629,17.024
JY2,2526,170.654,76.698,2.643,16.942
JY2,2526.125,169.921,76.25,2.653,16.389
JY2,2526.25,168.663,75.382,2.654,15.611
JY2,2526.375,166.2,74.431,2.645,15.186
JY2,2526.5,162.498,74.317,2.637,15.206
JY2,2526.625,159.177,74.605,2.635,15.479
JY2,2526.875,159.084,75.549,2.646,15.93
JY2,2527,161.067,76.4,2.647,15.897
JY2,2527.125,162.691,76.796,2.645,15.823
JY2,2527.25,163.316,76.952,2.642,15.833
JY2,2527.375,162.639,76.981,2.639,15.971
JY2,2527.5,161.789,76.651,2.639,16.171
JY2,2527.625,161.104,76.27,2.644,16.425
JY2,2527.75,160.344,76.488,2.657,16.622
JY2,2527.875,160.258,76.922,2.67,16.555
JY2,2528,161.713,77.129,2.673,16.239
JY2,2528.125,164.994,77.436,2.664,15.927
JY2,2528.25,168.744,77.74,2.651,15.842
JY2,2528.375,170.253,77.482,2.643,16.067
JY2,2528.5,168.204,76.9,2.64,16.478
JY2,2528.625,163.766,76.51,2.641,16.837
JY2,2528.75,159.915,76.416,2.64,16.848
JY2,2528.875,159.081,76.296,2.635,16.571
JY2,2529,160.814,76.007,2.63,16.209
JY2,2529.125,162.196,75.673,2.626,15.808
JY2,2529.25,160.856,75.345,2.625,15.438
JY2,2530.5,158.459,75.634,2.651,15.23
JY2,2530.625,160.29,76.218,2.647,15.394
JY2,2530.75,162.683,76.529,2.636,15.587
JY2,2530.875,164.018,76.249,2.622,15.531
JY2,2531,162.544,75.925,2.613,15.406
JY2,2531.125,158.474,75.57,2.613,15.501
JY2,2532,158.062,76.122,2.656,15.566
JY2,2532.125,159.487,76.143,2.652,16.201
JY2,2532.25,159.673,76.319,2.649,16.287
JY2,2532.375,158.835,76.563,2.646,16.055
JY2,2532.625,158.624,77.056,2.642,15.32
JY2,2532.75,160.382,77.424,2.644,14.949
JY2,2532.875,161.421,77.728,2.647,14.86
JY2,2533,159.674,77.869,2.649,15.218
JY2,2533.5,156.161,78.439,2.628,16.994
JY2,2533.625,159.971,78.857,2.619,16.69
JY2,2533.75,163.502,79.127,2.613,16.442
JY2,2533.875,165.999,78.869,2.608,16.425
JY2,2534,166.258,77.971,2.611,16.528
JY2,2534.125,164.071,76.716,2.621,16.438
JY2,2534.25,160.455,75.83,2.635,15.947
JY2,2534.625,161.462,78.269,2.614,15.434
JY2,2534.75,166.47,80.357,2.598,16.363
JY2,2534.875,170.107,81.637,2.591,17.295
JY2,2535,170.005,82.089,2.592,17.758
JY2,2535.125,167.182,82.431,2.596,17.748
JY2,2535.25,164.229,82.889,2.598,17.476
JY2,2535.375,164.478,83.562,2.595,17.284
JY2,2535.5,167.797,84.412,2.591,17.34
JY2,2535.625,171.526,85.287,2.59,17.628
JY2,2535.75,172.935,85.599,2.59,17.888
JY2,2535.875,172.294,85.238,2.589,17.948
JY2,2536,171.32,84.895,2.589,17.81
JY2,2536.125,171.229,85.032,2.59,17.601
JY2,2536.25,171.635,85.304,2.592,17.362
JY2,2536.375,172.129,85.486,2.592,17.178
JY2,2536.5,171.924,85.609,2.587,17.21
JY2,2536.625,170.311,85.596,2.581,17.411
JY2,2536.75,167.419,85.388,2.576,17.498
JY2,2536.875,164.628,85.099,2.571,17.383
JY2,2537,162.64,84.78,2.568,17.252
JY2,2537.125,160.981,84.538,2.566,17.336
JY2,2537.25,159.316,84.481,2.568,17.577
JY2,2537.375,159.048,84.552,2.572,17.837
JY2,2537.5,161.669,84.74,2.577,18.064
JY2,2537.625,165.825,85.072,2.58,18.204
JY2,2537.75,168.883,85.444,2.578,18.318
JY2,2537.875,169.381,85.712,2.572,18.513
JY2,2538,168.25,85.825,2.565,18.705
JY2,2538.125,166.362,85.733,2.562,18.689
JY2,2538.25,163.617,85.185,2.566,18.491
JY2,2538.375,160.347,84.18,2.574,18.281
JY2,2538.5,158.05,83.308,2.586,18.199
