Well Name,Depth,GR,AC,DEN,K
JY57-2HF,3113.875,229.312,241.027,2.649,3.785
JY57-2HF,3114,226.587,242.794,2.644,3.732
JY57-2HF,3114.125,223.506,243.946,2.636,3.69
JY57-2HF,3114.25,222.085,244.523,2.625,3.675
JY57-2HF,3114.375,223.6,244.819,2.617,3.701
JY57-2HF,3114.625,227.595,245.569,2.611,3.876
JY57-2HF,3114.75,225.415,245.84,2.616,3.994
JY57-2HF,3114.875,222.859,245.771,2.626,4.084
JY57-2HF,3115,221.808,245.365,2.636,4.131
JY57-2HF,3115.125,221.915,244.621,2.642,4.125
JY57-2HF,3115.25,221.459,243.489,2.646,4.089
JY57-2HF,3115.375,219.992,241.947,2.651,3.999
JY57-2HF,3115.5,217.985,240.061,2.657,3.866
JY57-2HF,3115.625,214.958,238.117,2.666,3.691
JY57-2HF,3115.875,206.355,235.108,2.681,3.176
JY57-2HF,3116,205.622,234.512,2.681,3.064
JY57-2HF,3116.5,219.283,237.364,2.661,3.889
JY57-2HF,3116.625,221.782,238.06,2.658,4.142
JY57-2HF,3116.75,225.237,238.705,2.656,4.376
JY57-2HF,3116.875,228.318,239.42,2.655,4.497
JY57-2HF,3117,229.709,240.204,2.656,4.457
JY57-2HF,3117.125,229.121,240.944,2.662,4.3
JY57-2HF,3117.25,227.583,241.481,2.671,4.092
JY57-2HF,3117.375,226.139,241.806,2.68,3.88
JY57-2HF,3117.5,225.41,242.006,2.685,3.701
JY57-2HF,3117.625,226.632,242.167,2.683,3.561
JY57-2HF,3117.75,229.649,242.275,2.674,3.488
JY57-2HF,3117.875,233.339,242.224,2.662,3.476
JY57-2HF,3118,235.693,241.891,2.651,3.492
JY57-2HF,3118.125,235.43,241.345,2.643,3.514
JY57-2HF,3118.25,232.049,240.797,2.639,3.561
JY57-2HF,3118.375,227.423,240.613,2.638,3.622
JY57-2HF,3118.5,223.229,241.011,2.638,3.673
JY57-2HF,3118.625,219.99,242.092,2.639,3.714
JY57-2HF,3118.75,217.303,243.576,2.639,3.761
JY57-2HF,3118.875,216.184,245.069,2.638,3.816
JY57-2HF,3119,218.345,246.065,2.637,3.89
JY57-2HF,3119.125,222.18,246.351,2.638,3.958
JY57-2HF,3119.25,224.468,245.962,2.642,3.994
JY57-2HF,3119.375,224.026,245.236,2.648,3.991
JY57-2HF,3119.5,223.395,244.719,2.653,3.991
JY57-2HF,3119.625,225.347,244.839,2.655,4.025
JY57-2HF,3119.75,229.335,245.737,2.653,4.065
JY57-2HF,3119.875,232.908,247.002,2.646,4.071
JY57-2HF,3120,234.505,247.906,2.638,4.041
JY57-2HF,3120.125,235.406,247.588,2.633,3.991
JY57-2HF,3120.25,235.618,245.708,2.633,3.915
JY57-2HF,3120.375,233.56,242.293,2.635,3.757
JY57-2HF,3120.5,229.455,238.34,2.639,3.559
JY57-2HF,3121.125,233.471,237.361,2.622,3.384
JY57-2HF,3121.25,237.839,239.369,2.623,3.412
JY57-2HF,3121.375,244.089,240.024,2.63,3.453
JY57-2HF,3121.5,250.452,238.734,2.644,3.456
JY57-2HF,3122,241.41,221.321,2.696,3.204
JY57-2HF,3123.375,193.615,227.722,2.692,2.48
JY57-2HF,3123.5,194.924,228.613,2.683,2.487
JY57-2HF,3123.625,199.888,229.034,2.672,2.644
JY57-2HF,3123.75,206.115,229.083,2.661,2.886
JY57-2HF,3123.875,209.219,229.027,2.653,3.042
JY57-2HF,3124,209.359,229.225,2.648,3.096
JY57-2HF,3124.125,209.064,229.904,2.647,3.13
JY57-2HF,3137.5,201.243,228.475,2.642,2.65
JY57-2HF,3137.625,206.732,229.44,2.651,2.794
JY57-2HF,3141.75,204.033,210.568,2.683,3.62
JY57-2HF,3150.375,187.854,206.154,2.69,3.082
JY57-2HF,3155.25,186.683,208.073,2.676,3.831
JY57-2HF,3155.375,190.343,209.985,2.667,3.953
JY57-2HF,3169.125,197.555,215.361,2.691,3.394
JY57-2HF,3169.25,191.345,212.337,2.693,3.307
JY57-2HF,3174.875,206.61,222.367,2.667,3.902
JY57-2HF,3175,206.876,221.978,2.674,3.889
JY57-2HF,3175.125,205.259,222.273,2.672,3.892
JY57-2HF,3175.25,203.057,223.557,2.659,3.899
JY57-2HF,3191,197.912,226.527,2.652,3.88
JY57-2HF,3204.625,252.357,233.507,2.65,3.123
JY57-2HF,3204.75,255.775,235.015,2.629,3.036
JY57-2HF,3207.375,249.246,226.868,2.613,4.112
JY57-2HF,3207.5,247.261,226.304,2.633,4.117
JY57-2HF,3207.625,243.277,226.438,2.648,4.045
JY57-2HF,3207.75,238.398,227.201,2.654,3.919
JY57-2HF,3207.875,233.461,228.296,2.65,3.785
JY57-2HF,3208,229.94,229.312,2.636,3.644
JY57-2HF,3209.125,229.086,230.089,2.623,2.887
JY57-2HF,3209.25,226.461,229.535,2.632,2.952
JY57-2HF,3209.375,221.242,228.602,2.64,2.988
JY7-2HF,2395.5,140.927,241.061,2.661,2.759
JY7-2HF,2395.625,142.935,242.158,2.688,2.704
JY7-2HF,2395.75,142.921,244.747,2.693,2.642
JY7-2HF,2395.875,142.066,246.298,2.682,2.576
JY7-2HF,2396,141.195,242.096,2.662,2.521
JY7-2HF,2396.125,140.784,232.892,2.631,2.545
JY7-2HF,2397,166.254,211.462,2.687,3.734
JY7-2HF,2397.125,168.613,214.935,2.679,3.785
JY7-2HF,2397.25,169.175,220.149,2.682,3.786
JY7-2HF,2397.375,168.191,225.232,2.688,3.728
JY7-2HF,2397.5,166.302,228.591,2.69,3.649
JY7-2HF,2397.625,164.03,230.304,2.687,3.61
JY7-2HF,2398.25,168.79,225.671,2.682,3.564
JY7-2HF,2398.5,169.722,225.198,2.689,3.549
JY7-2HF,2398.625,169.124,226.265,2.703,3.541
JY7-2HF,2398.75,167.939,227.428,2.699,3.546
JY7-2HF,2398.875,167.111,228.558,2.69,3.509
JY7-2HF,2399.75,167.979,225.784,2.689,3.627
JY7-2HF,2399.875,166.581,226.771,2.7,3.651
JY7-2HF,2400,164.854,227.627,2.702,3.677
JY7-2HF,2400.125,163.912,227.978,2.69,3.761
JY7-2HF,2400.25,164.108,228.073,2.672,3.819
JY7-2HF,2400.375,164.251,228.254,2.656,3.851
JY7-2HF,2400.625,163.219,227.972,2.653,3.924
JY7-2HF,2400.75,162.408,227.078,2.663,3.946
JY7-2HF,2400.875,161.101,226.055,2.678,3.927
JY7-2HF,2401,159.189,225.269,2.693,3.915
JY7-2HF,2401.125,157.42,224.984,2.702,3.904
JY7-2HF,2401.375,154.513,226.189,2.685,3.856
JY7-2HF,2401.5,152.886,227.459,2.681,3.887
JY7-2HF,2401.625,152.008,228.77,2.682,3.909
JY7-2HF,2401.75,152.516,229.78,2.682,3.864
JY7-2HF,2402,155.88,231.076,2.665,3.844
JY7-2HF,2402.125,158.119,231.172,2.665,3.868
JY7-2HF,2402.25,161.043,230.539,2.671,3.863
JY7-2HF,2402.375,164.141,229.379,2.678,3.826
JY7-2HF,2402.5,166.335,228.067,2.684,3.785
JY7-2HF,2402.625,167.141,226.984,2.694,3.77
JY7-2HF,2402.75,167.209,226.316,2.68,3.778
JY7-2HF,2402.875,167.154,225.933,2.676,3.775
JY7-2HF,2403,167.268,225.878,2.666,3.761
JY7-2HF,2403.125,167.406,226.207,2.656,3.791
JY7-2HF,2403.25,168.088,227.046,2.654,3.806
JY7-2HF,2403.375,169.238,228.21,2.653,3.773
JY7-2HF,2403.5,170.314,229.362,2.663,3.693
JY7-2HF,2404.125,167.765,227.958,2.673,3.758
JY7-2HF,2404.25,167.17,227.165,2.668,3.781
JY7-2HF,2404.375,167.102,226.5,2.669,3.785
JY7-2HF,2404.5,166.867,226.305,2.673,3.767
JY7-2HF,2404.75,164.053,228.715,2.697,3.693
JY7-2HF,2404.875,162.636,231.309,2.686,3.696
JY7-2HF,2405,162.07,233.437,2.674,3.712
JY7-2HF,2405.125,161.809,233.972,2.669,3.711
JY7-2HF,2405.25,161.529,232.566,2.678,3.678
JY7-2HF,2405.375,161.406,230.198,2.701,3.634
JY7-2HF,2405.5,161.67,227.847,2.714,3.58
JY7-2HF,2405.625,162.289,226.432,2.709,3.507
JY7-2HF,2405.75,162.856,226.687,2.693,3.47
JY7-2HF,2407.125,173.012,228.688,2.675,3.142
JY7-2HF,2407.625,170.466,230.341,2.683,3.181
JY7-2HF,2408.375,173.181,232.392,2.665,3.263
JY7-2HF,2408.5,174.222,233.278,2.647,3.195
JY7-2HF,2408.625,175.93,232.681,2.636,3.183
JY7-2HF,2408.75,177.951,230.994,2.638,3.151
JY7-2HF,2410.25,198.346,228.826,2.635,2.84
JY7-2HF,2410.375,198.881,230.138,2.636,2.791
JY7-2HF,2410.5,198.797,230.838,2.644,2.735
JY7-2HF,2410.625,197.943,230.763,2.646,2.706
JY7-2HF,2410.75,195.959,230.097,2.636,2.705
JY7-2HF,2411.375,181.268,229.997,2.624,2.632
JY7-2HF,2411.5,177.679,229.84,2.628,2.568
JY7-2HF,2412.125,173.662,235.878,2.614,3.548
JY7-2HF,2413,175.474,234.831,2.6,3.682
JY7-2HF,2416.25,135.373,238.341,2.604,3.119
JY7-2HF,2416.375,134.623,240.399,2.611,3.163
JY7-2HF,2416.5,134.509,241.977,2.625,3.257
JY7-2HF,2416.625,136.127,243.198,2.626,3.36
JY7-2HF,2416.75,139.256,243.768,2.629,3.382
JY7-2HF,2416.875,142.799,243.592,2.634,3.435
JY7-2HF,2417.125,152.045,241.676,2.643,3.511
JY7-2HF,2417.25,158.788,240.149,2.657,3.483
JY7-2HF,2417.375,165.787,238.845,2.655,3.404
JY7-2HF,2417.625,175.689,237.287,2.644,3.389
JY7-2HF,2418.625,174.99,235.545,2.639,3.324
JY7-2HF,2418.75,171.851,235.516,2.66,3.225
JY7-2HF,2418.875,169.196,235.409,2.666,3.125
JY7-2HF,2419,168.482,235.225,2.662,2.973
JY7-2HF,2419.125,169.942,235.114,2.651,2.833
JY7-2HF,2419.25,172.737,236.267,2.641,2.742
JY7-2HF,2419.375,175.388,238.832,2.647,2.681
JY7-2HF,2419.5,177.242,241.21,2.651,2.627
JY7-2HF,2419.625,178.378,242.435,2.656,2.632
JY7-2HF,2419.75,179.528,242.039,2.652,2.59
JY7-2HF,2419.875,181.347,239.982,2.638,2.579
JY7-2HF,2420,183.618,236.666,2.628,2.566
JY7-2HF,2421.625,201.308,237.645,2.641,3.246
JY7-2HF,2421.75,206.15,237.649,2.642,3.365
JY7-2HF,2421.875,209.534,235.461,2.634,3.405
JY7-2HF,2423.625,209.489,233.76,2.638,3.322
JY7-2HF,2425.125,206.89,238.731,2.633,3.533
JY7-2HF,2425.25,207.038,240.55,2.634,3.54
JY7-2HF,2425.375,207.395,242.127,2.645,3.506
JY7-2HF,2425.5,207.404,243.463,2.657,3.474
JY7-2HF,2425.625,206.355,244.042,2.66,3.466
JY7-2HF,2425.75,204.118,243.142,2.645,3.491
JY7-2HF,2425.875,200.72,241.574,2.635,3.521
JY7-2HF,2426,196.534,240.268,2.633,3.576
JY7-2HF,2426.5,178.665,239.81,2.692,3.635
JY7-2HF,2426.625,177.194,240.164,2.696,3.627
JY7-2HF,2426.75,177.861,240.942,2.687,3.647
JY7-2HF,2426.875,180.046,242.195,2.675,3.711
JY7-2HF,2429.5,198.614,244.994,2.639,3.503
JY7-2HF,2429.625,200.003,245.79,2.64,3.555
JY7-2HF,2429.75,200.374,245.825,2.647,3.598
JY7-2HF,2429.875,199.577,245.065,2.645,3.612
JY7-2HF,2430,198.4,243.728,2.65,3.576
JY7-2HF,2430.125,197.388,242.468,2.652,3.622
JY7-2HF,2430.25,197.303,241.87,2.652,3.656
JY7-2HF,2430.375,199.005,241.747,2.653,3.67
JY7-2HF,2430.5,202.413,242.141,2.632,3.693
JY7-2HF,2430.625,206.392,242.872,2.627,3.753
JY7-2HF,2430.75,209.819,243.536,2.635,3.829
JY7-2HF,2430.875,212.585,244.315,2.654,3.869
JY7-2HF,2431,214.185,245.353,2.674,3.962
JY7-2HF,2431.125,214.625,246.435,2.681,4.039
JY7-2HF,2431.25,214.167,247.764,2.663,4.044
JY7-2HF,2431.375,213.629,249.212,2.637,3.96
JY7-2HF,2431.5,212.688,249.938,2.626,3.83
JY7-2HF,2431.625,210.541,249.168,2.63,3.65
JY7-2HF,2431.75,207.609,246.484,2.641,3.45
JY7-2HF,2434.25,190.372,239.938,2.7,3.683
JY7-2HF,2434.375,191.856,240.252,2.696,3.669
JY7-2HF,2435.375,195.761,243.85,2.629,3.638
JY7-2HF,2435.5,195.875,243.039,2.623,3.564
JY7-2HF,2435.625,195.781,241.37,2.631,3.459
JY7-2HF,2436.625,186.237,235.485,2.644,2.996
JY7-2HF,3968.5,201.185,201.224,2.688,3.086
JY7-2HF,3968.625,199.767,202.493,2.69,2.983
JY7-2HF,3984.375,200.567,202.816,2.689,3.428
JY8-2HF,2430.375,119.36,239.046,2.608,2.308
JY8-2HF,2430.5,122.185,240.495,2.625,2.332
JY8-2HF,2430.625,123.969,242.375,2.617,2.352
JY8-2HF,2430.75,124.328,244.152,2.607,2.343
JY8-2HF,2430.875,123.684,245.215,2.6,2.325
JY8-2HF,2431,122.94,245.348,2.597,2.311
JY8-2HF,2431.125,122.875,244.704,2.597,2.308
JY8-2HF,2431.25,123.204,243.944,2.596,2.336
JY8-2HF,2431.375,123.249,243.475,2.591,2.354
JY8-2HF,2431.5,123.382,243.27,2.581,2.354
JY8-2HF,2436.375,103.125,237.586,2.621,2.616
JY8-2HF,2436.5,107.021,246.157,2.617,2.612
JY8-2HF,2437.125,110.954,257.645,2.622,2.636
JY8-2HF,2437.25,111.806,256.428,2.626,2.684
JY8-2HF,2437.375,113.19,255.114,2.631,2.746
JY8-2HF,2437.5,116.473,253.891,2.636,2.878
JY8-2HF,2437.625,121.536,252.662,2.642,3.003
JY8-2HF,2437.75,127.227,251.198,2.648,3.082
JY8-2HF,2437.875,133.431,249.213,2.652,3.142
JY8-2HF,2438,137.857,246.366,2.653,3.198
JY8-2HF,2438.125,140.782,242.92,2.654,3.235
JY8-2HF,2438.25,144.047,239.95,2.655,3.194
JY8-2HF,2438.375,146.772,238.106,2.658,3.113
JY8-2HF,2438.5,147.656,237.789,2.661,3.022
JY8-2HF,2438.625,146.085,239.07,2.663,2.932
JY8-2HF,2438.75,143.985,240.993,2.665,2.837
JY8-2HF,2438.875,143.839,243.163,2.667,2.713
JY8-2HF,2439,144.255,245.362,2.669,2.609
JY8-2HF,2439.125,143.936,246.932,2.671,2.551
JY8-2HF,2439.25,143.718,247.15,2.672,2.516
JY8-2HF,2439.375,143.352,245.828,2.67,2.491
JY8-2HF,2439.5,143.74,243.68,2.666,2.475
JY8-2HF,2439.625,144.788,241.884,2.66,2.484
JY8-2HF,2439.75,145.168,241.028,2.653,2.497
JY8-2HF,2439.875,145.245,240.707,2.647,2.519
JY8-2HF,2440,145.692,239.941,2.641,2.562
JY8-2HF,2440.125,147.427,238.096,2.635,2.625
JY8-2HF,2440.25,149.892,236.101,2.632,2.678
JY8-2HF,2440.375,151.325,235.17,2.63,2.686
JY8-2HF,2440.5,151.677,235.859,2.629,2.695
JY8-2HF,2440.625,151.668,237.766,2.629,2.693
JY8-2HF,2440.75,151.276,239.651,2.631,2.669
JY8-2HF,2440.875,152.375,240.846,2.635,2.619
JY8-2HF,2441,154.156,241.028,2.643,2.587
JY8-2HF,2441.125,153.931,240.17,2.655,2.604
JY8-2HF,2441.25,153.092,238.901,2.668,2.575
JY8-2HF,2441.375,153.694,237.574,2.677,2.519
JY8-2HF,2441.5,155.811,236.701,2.68,2.476
JY8-2HF,2441.625,156.792,237.066,2.675,2.473
JY8-2HF,2441.75,157.163,238.66,2.664,2.523
JY8-2HF,2441.875,159.918,241.087,2.651,2.57
JY8-2HF,2442,164.726,243.551,2.641,2.68
JY8-2HF,2442.25,170.941,244.759,2.632,2.922
JY8-2HF,2442.375,172.384,242.781,2.634,2.968
JY8-2HF,2442.5,174.7,239.502,2.641,2.936
JY8-2HF,2442.625,174.929,235.763,2.654,2.888
JY8-2HF,2442.75,172.169,232.565,2.672,2.84
JY8-2HF,2442.875,167.301,230.584,2.689,2.809
JY8-2HF,2443,164.148,230.259,2.701,2.824
JY8-2HF,2443.25,161.484,235.512,2.688,2.893
JY8-2HF,2443.375,161.859,240.449,2.671,2.955
JY8-2HF,2443.5,165.406,245.502,2.654,2.99
JY8-2HF,2443.625,169.893,249.495,2.64,2.986
JY8-2HF,2445.125,175.09,242.542,2.664,3.59
JY8-2HF,2445.25,171.877,245.041,2.654,3.615
JY8-2HF,2445.5,166.326,249.868,2.649,3.546
JY8-2HF,2445.625,164.25,251.311,2.655,3.472
JY8-2HF,2445.75,161.797,251.935,2.662,3.364
JY8-2HF,2445.875,160.083,251.865,2.665,3.307
JY8-2HF,2446,159.149,251.402,2.663,3.278
JY8-2HF,2446.125,157.884,250.954,2.661,3.295
JY8-2HF,2446.25,155.697,250.728,2.658,3.329
JY8-2HF,2446.375,153.529,250.488,2.658,3.357
JY8-2HF,2446.5,151.431,249.532,2.66,3.385
JY8-2HF,2446.625,148.15,246.701,2.661,3.381
JY8-2HF,2446.75,144.904,243.474,2.661,3.385
JY8-2HF,2446.875,143.466,241.063,2.66,3.37
JY8-2HF,2447,143.542,239.854,2.657,3.352
JY8-2HF,2447.125,145.705,241.082,2.654,3.367
JY8-2HF,2447.25,148.185,243.38,2.652,3.399
JY8-2HF,2447.375,149.737,245.688,2.649,3.425
JY8-2HF,2447.5,151.489,247.9,2.645,3.444
JY8-2HF,2447.625,152.651,249.626,2.641,3.458
JY8-2HF,2447.75,153.608,250.586,2.637,3.463
JY8-2HF,2447.875,152.841,250.74,2.633,3.44
JY8-2HF,2448,152.236,250.391,2.628,3.374
JY8-2HF,2448.125,154.256,249.898,2.623,3.369
JY8-2HF,2448.25,156.509,249.63,2.619,3.374
JY8-2HF,2448.375,158.088,249.83,2.62,3.374
JY8-2HF,2448.5,159.037,250.608,2.624,3.371
JY8-2HF,2448.625,160.133,252.163,2.633,3.346
JY8-2HF,2448.75,161.73,254.339,2.642,3.349
JY8-2HF,2449,162.262,258.078,2.65,3.323
JY8-2HF,2449.125,161.088,258.207,2.649,3.355
JY8-2HF,2449.5,161.943,254.579,2.651,3.554
JY8-2HF,2449.625,163.45,254.308,2.653,3.649
JY8-2HF,2449.75,165.797,254.521,2.654,3.711
JY8-2HF,2449.875,169.373,254.682,2.652,3.724
JY8-2HF,2450.375,176.12,248.324,2.654,3.805
JY8-2HF,2450.5,177.013,246.133,2.669,3.776
JY8-2HF,2450.625,178.729,244.424,2.682,3.764
JY8-2HF,2450.75,179.177,243.16,2.684,3.705
JY8-2HF,2450.875,179.15,242.303,2.674,3.639
JY8-2HF,2451.375,172.185,240.917,2.653,3.152
JY8-2HF,2451.5,165.969,240.433,2.661,3.026
JY8-2HF,2451.625,160.278,240.175,2.668,2.933
JY8-2HF,2451.75,154.553,240.398,2.67,2.88
JY8-2HF,2451.875,148.927,241.065,2.669,2.845
JY8-2HF,2452,143.868,241.87,2.665,2.798
JY8-2HF,2452.125,141.571,242.221,2.66,2.783
JY8-2HF,2452.25,142.288,241.833,2.655,2.832
JY8-2HF,2452.375,143.723,240.933,2.649,2.868
JY8-2HF,2452.5,145.362,240.111,2.642,2.885
JY8-2HF,2452.625,148.079,240.007,2.636,2.908
JY8-2HF,2452.75,151.647,240.653,2.63,2.994
JY8-2HF,2452.875,154.603,242.078,2.628,3.088
JY8-2HF,2453,156.649,244.411,2.63,3.137
JY8-2HF,2453.125,157.937,247.716,2.636,3.17
JY8-2HF,2453.25,158.476,251.192,2.646,3.19
JY8-2HF,2453.375,158.616,254.03,2.658,3.185
JY8-2HF,2453.5,158.908,255.478,2.666,3.144
JY8-2HF,2453.625,159.58,255.419,2.664,3.107
JY8-2HF,2453.75,160.533,255.577,2.655,3.053
JY8-2HF,2453.875,161.806,256.62,2.644,2.993
JY8-2HF,2454,164.138,258.402,2.634,2.943
JY8-2HF,2454.125,165.953,260.495,2.631,2.914
JY8-2HF,2455.25,160.36,248.326,2.622,2.607
JY8-2HF,2455.375,159.261,247.5,2.624,2.549
JY8-2HF,2455.5,158.227,246.781,2.629,2.508
JY8-2HF,2455.625,154.918,245.781,2.639,2.449
JY8-2HF,2455.75,150.622,244.381,2.65,2.392
JY8-2HF,2455.875,147.081,242.397,2.661,2.362
JY8-2HF,2456,143.166,239.494,2.67,2.342
JY8-2HF,2456.125,137.224,235.133,2.676,2.314
JY8-2HF,2458.75,122.951,232.654,2.651,2.547
JY8-2HF,2458.875,123.281,235.071,2.651,2.596
JY8-2HF,2459,122.623,235.813,2.652,2.627
JY8-2HF,2459.125,121.837,234.061,2.653,2.654
JY8-2HF,2466.25,121.169,234.568,2.658,2.23
JY8-2HF,2466.375,118.943,236.141,2.659,2.232
JY8-2HF,2466.5,116.662,235.931,2.661,2.228
JY8-2HF,2466.625,115.066,233.872,2.664,2.241
JY8-2HF,2466.75,114.024,231.136,2.668,2.268
JY8-2HF,2478.875,117.676,234.947,2.655,2.134
JY8-2HF,2479,118.809,238.128,2.649,2.175
JY8-2HF,2479.125,120.698,239.34,2.642,2.212
JY8-2HF,2479.25,121.745,238.341,2.636,2.217
JY8-2HF,2479.375,121.256,235.803,2.631,2.202
JY8-2HF,2479.5,120.31,232.742,2.628,2.163
JY8-2HF,2480.5,127.187,233.069,2.623,2.443
JY8-2HF,2480.625,128.103,233.556,2.622,2.52
JY8-2HF,2480.75,129.137,233.843,2.62,2.552
JY8-2HF,2480.875,129.748,233.837,2.618,2.563
JY8-2HF,2481,129.063,233.286,2.616,2.54
JY8-2HF,2483.625,167.786,230.381,2.657,2.517
JY8-2HF,2483.75,168.065,233.781,2.656,2.406
JY8-2HF,2483.875,166.113,234.821,2.656,2.324
JY8-2HF,2484,165.339,233.383,2.656,2.314
JY8-2HF,2484.125,166.922,230.697,2.658,2.305
JY8-2HF,2484.25,168.79,227.571,2.658,2.313
JY8-2HF,2501.75,137.668,234.171,2.64,2.429
JY8-2HF,2501.875,136.97,235.985,2.634,2.5
JY8-2HF,2502,138.336,236.24,2.625,2.572
JY8-2HF,2502.125,139.844,236.609,2.616,2.609
JY8-2HF,2502.25,139.837,237.927,2.61,2.628
JY8-2HF,2502.375,139.463,239.696,2.606,2.606
JY8-2HF,2502.5,139.149,240.928,2.604,2.56
JY8-2HF,2502.625,139.219,240.707,2.603,2.49
JY8-2HF,2502.75,138.128,239.176,2.604,2.401
JY8-2HF,2503,136.122,235.565,2.613,2.293
JY8-2HF,2503.125,135.511,234.901,2.62,2.242
JY8-2HF,2503.25,134.68,234.711,2.626,2.21
JY8-2HF,2503.375,133.641,234.6,2.633,2.205
JY8-2HF,2503.5,132.555,234.308,2.64,2.21
JY8-2HF,2503.625,131.673,233.663,2.645,2.153
JY8-2HF,2503.75,130.974,232.783,2.646,2.121
JY8-2HF,2504.125,129.969,233.02,2.616,2.005
JY8-2HF,2505.5,130.842,241.285,2.592,2.219
JY8-2HF,2505.625,130.094,243.137,2.592,2.261
JY8-2HF,2505.75,130.515,244.783,2.592,2.282
JY8-2HF,2505.875,131.109,246.157,2.592,2.297
JY8-2HF,2506.25,130.536,241.954,2.589,2.132
JY8-2HF,2506.375,131.42,238.478,2.593,2.049
JY8-2HF,2510.5,129.31,237.507,2.576,2.308
JY8-2HF,2513.5,129.138,238.909,2.592,1.895
JY8-2HF,2513.625,129.945,239.274,2.611,1.902
JY8-2HF,2513.75,130.314,238.807,2.631,1.923
JY8-2HF,2513.875,130.199,238.037,2.647,1.937
JY8-2HF,2514,130.01,237.374,2.648,1.921
JY8-2HF,2514.125,130.409,236.933,2.632,1.929
JY8-2HF,2516.75,143.303,237.78,2.582,2.497
JY8-2HF,2516.875,141.897,239.239,2.582,2.421
JY8-2HF,2517,140.429,240.312,2.583,2.363
JY8-2HF,2517.125,139.28,240.21,2.582,2.365
JY8-2HF,2517.25,136.566,239.129,2.578,2.41
JY8-2HF,2528.125,163.431,235.381,2.628,2.436
JY8-2HF,2528.25,170.871,239.997,2.629,2.507
JY8-2HF,2530.125,143.856,228.811,2.63,2.351
JY8-2HF,2532.75,152.604,237.495,2.59,2.297
JY8-2HF,2532.875,150.646,238.464,2.59,2.337
JY8-2HF,2533,148.211,239.127,2.591,2.41
JY8-2HF,2533.125,147.1,238.746,2.593,2.472
JY8-2HF,2533.25,148.34,237.607,2.596,2.507
JY8-2HF,2535.5,151.282,234.536,2.615,2.318
JY8-2HF,2535.625,150.764,231.643,2.62,2.268
JY12-4HF,2377.9138,160.237,254.317,2.602,3.659
JY12-4HF,2377.9519,161.753,254.476,2.616,3.685
JY12-4HF,2378.1042,167.07,252.262,2.657,3.804
JY12-4HF,2378.1423,168.25,251.121,2.663,3.842
JY12-4HF,2378.1804,169.437,249.603,2.667,3.89
JY12-4HF,2378.2188,170.617,248.09,2.672,3.937
JY12-4HF,2378.2568,171.77,246.532,2.675,3.981
JY12-4HF,2378.2949,172.805,244.763,2.677,4.005
JY12-4HF,2378.4092,176.193,239.593,2.681,4.056
JY12-4HF,2378.4473,177.554,237.965,2.681,4.054
JY12-4HF,2378.4854,178.914,236.339,2.682,4.052
JY12-4HF,2378.5234,180.351,234.983,2.683,4.051
JY12-4HF,2378.5615,181.785,233.838,2.683,4.05
JY12-4HF,2378.5996,183.256,232.664,2.684,4.049
JY12-4HF,2378.6377,184.721,231.724,2.684,4.042
JY12-4HF,2378.6758,186.155,231.275,2.684,4.022
JY12-4HF,2378.7139,187.58,230.83,2.684,4.003
JY12-4HF,2378.752,188.809,230.651,2.683,3.985
JY12-4HF,2378.79,190.037,230.473,2.683,3.968
JY12-4HF,2378.8281,191.09,230.533,2.682,3.952
JY12-4HF,2378.8665,192.13,230.595,2.681,3.936
JY12-4HF,2378.9045,192.577,230.863,2.679,3.911
JY12-4HF,2378.9426,192.868,231.201,2.677,3.884
JY12-4HF,2378.9807,193.159,231.542,2.675,3.857
JY12-4HF,2379.7427,179.486,235.506,2.651,3.531
JY12-4HF,2379.7808,178.481,234.899,2.653,3.503
JY12-4HF,2379.895,175.598,233.04,2.658,3.431
JY12-4HF,2379.9331,174.743,232.493,2.659,3.424
JY12-4HF,2380.2,170.145,232.302,2.66,3.362
JY12-4HF,2380.238,169.751,232.976,2.659,3.343
JY12-4HF,2380.2761,169.931,234.293,2.657,3.341
JY12-4HF,2380.3523,170.401,237.047,2.654,3.34
JY12-4HF,2380.3904,170.926,238.697,2.653,3.347
JY12-4HF,2381.2285,171.029,242.154,2.641,3.241
JY12-4HF,2381.2666,169.382,240.026,2.641,3.216
JY12-4HF,2381.3047,167.499,237.962,2.641,3.192
JY12-4HF,2381.3428,165.613,235.899,2.64,3.166
JY12-4HF,2381.3809,163.747,233.941,2.64,3.141
JY12-4HF,2381.4189,161.909,232.456,2.639,3.115
JY12-4HF,2381.457,160.072,230.972,2.639,3.089
JY12-4HF,2381.4951,158.243,229.496,2.639,3.063
JY12-4HF,2381.5334,156.85,228.689,2.639,3.034
JY12-4HF,2381.5715,155.56,227.996,2.638,3.005
JY12-4HF,2383.7051,129.5,235.052,2.648,3.508
JY12-4HF,2383.7432,131.044,236.862,2.645,3.524
JY12-4HF,2383.7813,132.182,238.115,2.643,3.525
JY12-4HF,2383.8193,133.233,239.25,2.642,3.522
JY12-4HF,2383.8574,134.288,240.386,2.64,3.518
JY12-4HF,2383.8955,135.194,241.153,2.639,3.512
JY12-4HF,2383.9336,136.018,241.644,2.639,3.503
JY12-4HF,2383.9717,136.851,242.138,2.638,3.493
JY12-4HF,2384.0098,137.594,242.504,2.638,3.485
JY12-4HF,2384.0479,138.111,242.524,2.639,3.483
JY12-4HF,2384.0859,138.629,242.544,2.64,3.48
