Well Name,Depth,GR,AC,LLS,LLD,Facies
JY5,2945,128.267,65.143,43.121,42.29,1
JY5,2945.125,126.924,65.515,43.72,42.89,1
JY5,2945.25,126.778,65.739,44.617,43.772,1
JY5,2945.375,126.62,65.803,45.564,44.688,1
JY5,2945.5,126.248,65.748,46.121,45.207,1
JY5,2945.625,126.498,65.702,46.019,45.079,1
JY5,2945.75,126.625,65.922,45.216,44.278,1
JY5,2945.875,126.096,66.531,44.108,43.196,1
JY5,2946,126.729,67.376,43.059,42.184,1
JY5,2946.125,129.505,68.231,42.305,41.458,1
JY5,2946.25,132.437,68.892,41.831,40.999,1
JY5,2946.375,132.014,69.214,41.542,40.711,1
JY5,2946.5,127.969,69.06,41.311,40.48,1
JY5,2946.625,123.446,68.511,41.113,40.286,1
JY5,2946.75,121.68,67.695,41.037,40.219,1
JY5,2946.875,123.959,66.936,41.148,40.337,1
JY5,2947,128.993,66.481,41.406,40.6,1
JY5,2947.125,133.914,66.382,41.8,40.995,1
JY5,2947.25,136.355,66.515,42.263,41.452,1
JY5,2947.375,135.873,66.751,42.676,41.854,1
JY5,2947.5,133.832,66.942,42.927,42.093,1
JY5,2947.625,131.095,66.987,42.994,42.155,1
JY5,2947.75,128.51,66.96,42.896,42.057,1
JY5,2947.875,127.297,66.972,42.639,41.803,1
JY5,2948,128.767,66.952,42.286,41.453,1
JY5,2948.125,131.712,66.778,41.902,41.077,1
JY5,2948.25,133.816,66.437,41.648,40.838,1
JY5,2948.375,133.364,66.064,41.67,40.874,1
JY5,2948.5,131.605,65.718,42.019,41.234,1
JY5,2948.625,129.755,65.384,42.569,41.789,1
JY5,2948.75,128.093,64.997,43.133,42.354,1
JY5,2948.875,126.633,64.403,43.588,42.805,1
JY5,2949,125.776,63.478,43.963,43.181,1
JY5,2949.125,125.769,62.347,44.46,43.683,1
JY5,2949.25,126.232,61.349,45.344,44.562,1
JY5,2949.375,126.239,60.776,46.547,45.74,1
JY5,2949.5,125.48,60.69,47.834,46.992,1
JY5,2949.625,123.884,61.024,48.934,48.067,1
JY5,2949.75,121.144,61.489,49.705,48.828,1
JY5,2949.875,117.961,61.857,50.096,49.218,1
JY5,2950,115.582,61.983,50.305,49.427,1
JY5,2950.125,115.5,61.976,50.62,49.739,1
JY5,2950.25,117.381,62.022,51.095,50.213,1
JY5,2950.375,119.853,62.273,51.577,50.702,1
JY5,2950.5,121.408,62.699,52,51.138,1
JY5,2950.625,121.517,63.15,52.358,51.506,1
JY5,2950.75,120.278,63.423,52.592,51.747,1
JY5,2950.875,119.271,63.474,52.717,51.881,1
JY5,2951,119.905,63.385,52.874,52.048,1
JY5,2951.125,122.624,63.305,53.111,52.292,1
JY5,2951.25,125.835,63.309,53.361,52.543,1
JY5,2951.375,128.089,63.45,53.581,52.761,1
JY5,2951.5,128.303,63.685,53.791,52.975,1
JY5,2951.625,127.128,63.924,53.98,53.182,1
JY5,2951.75,126.022,64.068,54.135,53.367,1
JY5,2951.875,126.415,64.08,54.326,53.586,1
JY5,2952,127.744,63.923,54.656,53.932,1
JY5,2952.125,128.922,63.649,55.156,54.435,1
JY5,2952.25,129.307,63.407,55.741,55.015,1
JY5,2952.375,128.947,63.34,56.233,55.49,1
JY5,2952.5,127.659,63.442,56.441,55.676,1
JY5,2952.625,125.634,63.662,56.314,55.53,1
JY5,2952.75,124.318,63.933,55.914,55.127,1
JY5,2952.875,125.78,64.151,55.433,54.66,1
JY5,2953,128.999,64.272,54.997,54.245,1
JY5,2953.125,131.905,64.317,54.707,53.966,1
JY5,2953.25,132.355,64.315,54.532,53.792,1
JY5,2953.375,131.344,64.262,54.359,53.611,1
JY5,2953.5,131.008,64.182,54.003,53.242,1
JY5,2953.625,131.801,64.147,53.387,52.612,1
JY5,2953.75,132.387,64.245,52.522,51.737,1
JY5,2953.875,131.281,64.458,51.59,50.806,1
JY5,2954,128.761,64.685,50.805,50.031,1
JY5,2954.125,126.203,64.826,50.428,49.664,1
JY5,2954.25,124.541,64.859,50.477,49.712,1
JY5,2954.375,124.469,64.791,50.805,50.025,1
JY5,2954.5,126.43,64.65,51.171,50.37,1
JY5,2954.625,129.146,64.501,51.459,50.637,1
JY5,2954.75,130.668,64.358,51.718,50.877,1
JY5,2954.875,130.271,64.185,52.116,51.258,1
JY5,2955,128.636,63.952,52.828,51.949,1
JY5,2955.125,126.42,63.664,54.004,53.099,1
JY5,2955.25,123.409,63.387,55.505,54.565,1
JY5,2955.375,120.477,63.177,56.979,55.995,1
JY5,2955.5,119.234,63.085,58.071,57.039,1
JY5,2955.625,119.839,63.133,58.653,57.581,1
JY5,2955.75,120.174,63.299,58.743,57.645,1
JY5,2955.875,119.34,63.49,58.439,57.324,1
JY5,2956,117.98,63.58,58.1,56.968,1
JY5,2956.125,117.299,63.503,58.011,56.859,1
JY5,2956.25,117.938,63.271,58.335,57.163,1
JY5,2956.375,119.409,63.012,58.98,57.787,1
JY5,2956.5,120.376,62.843,59.839,58.626,1
JY5,2956.625,120.251,62.833,60.704,59.471,1
JY5,2956.75,119.43,62.944,61.391,60.135,1
JY5,2956.875,118.471,63.102,61.67,60.382,1
JY5,2957,117.126,63.231,61.381,60.055,1
JY5,2957.125,115.689,63.342,60.627,59.272,1
JY5,2957.25,115.467,63.519,59.687,58.323,1
JY5,2957.375,116.711,63.809,58.868,57.509,1
JY5,2957.5,117.904,64.187,58.325,56.981,1
JY5,2957.625,118.79,64.603,58.305,56.988,1
JY5,2957.75,120.12,64.969,58.851,57.558,1
JY5,2957.875,121.975,65.146,59.822,58.534,1
JY5,2958,123.289,64.939,60.889,59.575,1
JY5,2958.125,122.284,64.343,61.835,60.472,1
JY5,2958.25,119.405,63.456,62.497,61.083,1
JY5,2958.375,116.883,62.475,62.745,61.291,1
JY5,2958.5,116.71,61.537,62.616,61.144,1
JY5,2958.625,117.933,60.781,62.126,60.656,1
JY5,2958.75,118.304,60.306,61.255,59.802,1
JY5,2958.875,117.363,60.118,59.987,58.566,1
JY5,2959,116.598,60.235,58.403,57.025,1
JY5,2959.125,116.628,60.606,56.716,55.384,1
JY5,2959.25,116.351,61.182,55.034,53.746,1
JY5,2959.375,115.908,61.821,53.452,52.208,1
JY5,2959.5,116.857,62.338,52.019,50.817,1
JY5,2959.625,119.063,62.591,50.778,49.616,1
JY5,2959.75,120.72,62.499,49.774,48.65,1
JY5,2959.875,120.813,62.126,49.033,47.945,1
JY5,2960,119.942,61.605,48.669,47.612,1
JY5,2960.125,118.265,61.168,48.774,47.73,1
JY5,2960.25,115.985,60.947,49.281,48.23,1
JY5,2960.375,113.661,60.978,50.002,48.93,1
JY5,2960.5,111.872,61.148,50.703,49.605,1
JY5,2960.625,110.979,61.412,51.274,50.151,1
JY5,2960.75,111.457,61.799,51.601,50.459,1
JY5,2960.875,113.654,62.274,51.665,50.517,1
JY5,2961,116.3,62.821,51.484,50.343,1
JY5,2961.125,118.498,63.416,51.095,49.969,1
JY5,2961.25,119.792,63.873,50.508,49.407,1
JY5,2961.375,120.353,63.958,49.735,48.667,1
JY5,2961.5,120.404,63.783,48.973,47.94,1
JY5,2961.625,120.268,63.667,48.433,47.423,1
JY5,2961.75,119.635,63.764,48.268,47.265,1
JY5,2961.875,117.846,63.981,48.467,47.46,1
JY5,2962,115.406,64.209,48.97,47.952,1
JY5,2962.125,113.489,64.284,49.731,48.694,1
JY5,2962.25,112.204,64.115,50.58,49.514,1
JY5,2962.375,110.482,63.794,51.311,50.209,1
JY5,2962.5,108.869,63.607,51.648,50.518,1
JY5,2962.625,109.757,63.725,51.513,50.368,1
JY5,2962.75,113.175,64.166,50.933,49.789,1
JY5,2962.875,116.854,64.796,50.137,49.011,1
JY5,2963,118.03,65.395,49.416,48.317,1
JY5,2963.125,117.56,65.725,48.991,47.92,1
JY5,2963.25,117.291,65.597,48.873,47.821,1
JY5,2963.375,117.887,65.013,48.893,47.849,1
JY5,2963.5,119.153,64.106,48.875,47.828,1
JY5,2963.625,120.882,63.178,48.753,47.704,1
JY5,2963.75,122.087,62.45,48.564,47.52,1
JY5,2963.875,121.576,62.225,48.338,47.307,1
JY5,2964,119.057,62.551,48.085,47.067,1
JY5,2964.125,116.466,63.323,47.838,46.825,1
JY5,2964.25,114.718,64.247,47.612,46.598,1
JY5,2964.375,113.425,64.986,47.316,46.301,1
JY5,2964.5,112.065,65.224,46.85,45.844,1
JY5,2964.625,111.071,64.876,46.253,45.264,1
JY5,2964.75,111.23,64.24,45.64,44.667,1
JY5,2964.875,112.216,63.649,45.081,44.122,1
JY5,2965,113.794,63.259,44.626,43.681,1
JY5,2965.125,115.746,62.956,44.313,43.382,1
JY5,2965.25,117.697,62.581,44.11,43.192,1
JY5,2965.375,119.228,62.349,43.861,42.957,1
JY5,2965.5,119.989,62.692,43.468,42.583,1
JY5,2965.625,119.717,63.82,42.943,42.083,1
JY5,2965.75,119.042,65.227,42.444,41.617,1
JY5,2965.875,119.516,66.438,42.127,41.332,1
JY5,2966,121.788,66.946,42.045,41.271,1
JY5,2966.125,123.953,66.552,42.092,41.325,1
JY5,2966.25,124.116,65.496,42.213,41.438,1
JY5,2966.375,123.126,64.681,42.421,41.635,1
JY5,2966.5,123.557,64.556,42.713,41.922,1
JY5,2966.625,126.043,64.992,43.121,42.332,1
JY5,2966.75,128.63,65.452,43.758,42.971,1
JY5,2966.875,128.72,65.614,44.716,43.923,1
JY5,2967,126.309,65.238,46.033,45.222,1
JY5,2967.125,121.969,64.509,47.595,46.757,1
JY5,2967.25,117.103,63.744,49.331,48.458,1
JY5,2967.375,113.218,63.256,51.04,50.128,1
JY5,2967.5,112.175,63.104,52.448,51.499,1
JY5,2967.625,113.746,63.334,53.329,52.351,1
JY5,2967.75,115.806,63.894,53.581,52.583,1
JY5,2967.875,116.594,64.64,53.274,52.265,1
JY5,2968,117.364,65.551,52.559,51.549,1
JY5,2968.125,119.016,66.65,51.838,50.838,1
JY5,2968.25,120.164,67.816,51.426,50.438,1
JY5,2968.375,119.246,68.77,51.658,50.671,1
JY5,2968.5,117.13,69.299,52.625,51.61,1
JY5,2968.625,116.62,69.291,54.168,53.089,1
JY5,2968.75,118.473,68.678,55.793,54.622,1
JY5,2968.875,121.466,67.669,56.993,55.734,1
JY5,2969,123.614,66.461,57.562,56.24,1
JY5,2969.125,123.837,65.32,57.603,56.253,1
JY5,2969.25,122.014,64.385,57.502,56.147,1
JY5,2969.375,119.279,63.747,57.686,56.333,1
JY5,2969.5,117.363,63.562,58.51,57.146,1
JY5,2969.625,116.372,63.986,59.916,58.52,1
JY5,2969.75,115.163,65.037,61.631,60.183,1
JY5,2969.875,113.898,66.177,63.248,61.744,1
JY5,2970,113.96,66.843,64.595,63.043,1
JY5,2970.125,115.566,66.594,65.721,64.13,1
JY5,2970.25,117.105,65.595,66.881,65.249,1
JY5,2970.375,117.336,64.023,68.111,66.429,1
JY5,2970.5,116.245,62.214,69.1,67.365,1
JY5,2970.625,113.675,60.668,69.518,67.743,1
JY5,2970.75,110.713,59.609,69.32,67.531,1
JY5,2970.875,108.908,58.803,69.038,67.263,1
JY5,2971,108.353,58.105,69.319,67.561,1
JY5,2971.125,107.988,57.831,70.588,68.825,1
JY5,2971.25,108.053,58.288,72.518,70.71,1
JY5,2971.375,110.286,59.319,74.315,72.435,1
JY5,2971.5,114.624,60.578,75.006,73.062,1
JY5,2971.625,118.568,61.737,74.335,72.376,1
JY5,2971.75,121.048,62.611,72.633,70.713,1
JY5,2971.875,123.368,62.934,70.539,68.689,1
JY5,2972,126.149,62.759,68.644,66.865,1
JY5,2972.125,128.058,62.341,67.205,65.485,1
JY5,2972.25,128.402,62.049,66.365,64.688,1
JY5,2972.375,129.075,62.014,65.968,64.316,1
JY5,2972.5,131.862,62.278,65.612,63.971,1
JY5,2972.625,135.659,62.824,64.705,63.081,1
JY5,2972.75,138.19,63.552,63.118,61.533,1
JY5,2972.875,139.477,64.314,61.029,59.508,1
JY5,2973,140.334,64.97,58.865,57.42,1
JY5,2973.125,140.981,65.507,56.901,55.532,1
JY5,2973.25,141.338,66.018,55.279,53.97,1
JY5,2973.375,141.41,66.652,53.784,52.522,1
JY5,2973.5,140.942,67.481,52.203,50.981,1
JY5,2973.625,139.441,68.409,50.591,49.412,1
JY5,2973.75,137.175,69.177,49.263,48.127,1
JY5,2973.875,135.361,69.574,48.44,47.34,1
JY5,2974,134.475,69.522,48.121,47.041,1
JY5,2974.125,133.898,69.106,48.143,47.07,1
JY5,2974.25,133.458,68.44,48.412,47.337,1
JY5,2974.375,132.579,67.811,48.79,47.706,1
JY5,2974.5,130.691,67.406,49.132,48.042,1
JY5,2974.625,128.775,67.245,49.36,48.271,1
JY5,2974.75,128.478,67.164,49.521,48.434,1
JY5,2974.875,129.591,67.064,49.597,48.504,1
JY5,2975,130.212,66.927,49.496,48.386,1
JY5,2975.125,128.874,66.816,49.323,48.178,1
JY5,2975.25,127.612,66.798,49.188,47.979,1
JY5,2975.375,127.594,66.969,48.962,47.66,1
JY5,2975.5,127.545,67.371,48.395,46.994,1
JY5,2975.625,126.386,67.914,47.403,45.926,1
JY5,2975.75,125.324,68.293,46.254,44.736,1
JY5,2975.875,126.465,68.362,45.274,43.737,1
JY5,2976,128.94,68.126,44.719,43.174,1
JY5,2976.125,130.582,67.68,44.611,43.059,1
JY5,2976.25,131.591,67.192,44.802,43.237,1
JY5,2976.375,133.083,66.983,45.041,43.454,1
JY5,2976.5,134.392,67.083,45.032,43.424,1
JY5,2976.625,133.935,67.26,44.645,43.031,1
JY5,2976.75,131.635,67.328,44.002,42.404,1
JY5,2976.875,129.298,67.364,43.412,41.835,1
JY5,2977,127.966,67.485,43.01,41.452,1
JY5,2977.125,127.421,67.832,42.834,41.292,1
JY5,2977.25,127.55,68.411,42.868,41.334,1
JY5,2977.375,128.202,69.016,43.046,41.51,1
JY5,2977.5,129.208,69.256,43.196,41.662,1
JY5,2977.625,130.487,69.021,43.255,41.732,1
JY5,2977.75,131.508,68.43,43.275,41.771,1
JY5,2977.875,131.182,67.782,43.399,41.91,1
JY5,2978,129.406,67.27,43.766,42.286,1
JY5,2978.125,127.019,67.07,44.54,43.058,1
JY5,2978.25,124.902,67.083,45.608,44.114,1
JY5,2978.375,123.137,67.13,46.773,45.254,1
JY5,2978.5,121.445,67.112,47.723,46.171,1
JY5,2978.625,120.555,67.094,48.262,46.678,1
JY5,2978.75,121.5,67.138,48.267,46.665,1
JY5,2978.875,124.645,67.256,47.778,46.178,1
JY5,2979,128.582,67.394,46.953,45.375,1
JY5,2979.125,131.433,67.45,45.904,44.365,1
JY5,2979.25,132.09,67.359,44.787,43.3,1
JY5,2979.375,131.42,67.139,43.783,42.351,1
JY5,2979.5,130.348,66.792,43.179,41.795,1
JY5,2979.625,129.617,66.421,43.131,41.778,1
JY5,2979.75,129.553,66.169,43.598,42.261,1
JY5,2979.875,130.032,66.085,44.315,42.982,1
JY5,2980,129.977,66.039,44.916,43.583,1
JY5,2980.125,128.508,66,45.165,43.836,1
JY5,2980.25,125.806,65.98,44.953,43.643,1
JY5,2980.375,123.976,65.898,44.496,43.221,1
JY5,2980.5,124.581,65.688,44.097,42.862,1
JY5,2980.625,127.942,65.416,43.945,42.739,1
JY5,2980.75,131.201,65.157,43.938,42.749,1
JY5,2980.875,131.755,64.94,43.887,42.712,1
JY5,2981,129.97,64.803,43.67,42.518,1
JY5,2981.125,129.423,64.828,43.264,42.145,1
JY5,2981.25,131.015,65.117,42.682,41.604,1
JY5,2981.375,132.378,65.556,42.055,41.014,1
JY5,2981.5,131.264,66.036,41.476,40.467,1
JY5,2981.625,128.85,66.541,40.958,39.983,1
JY5,2981.75,128.338,66.988,40.453,39.511,1
JY5,2981.875,130.142,67.168,39.972,39.055,1
JY5,2982,132.525,67.056,39.625,38.719,1
JY5,2982.125,132.701,66.922,39.46,38.557,1
JY5,2982.25,130.688,66.973,39.411,38.509,1
JY5,2982.375,128.71,67.196,39.314,38.413,1
JY5,2982.5,128.436,67.503,39.094,38.193,1
JY5,2982.625,129.745,67.798,38.735,37.838,1
JY5,2982.75,131.891,67.965,38.334,37.453,1
JY5,2982.875,133.569,67.935,38.039,37.182,1
JY5,2983,134.332,67.76,38.05,37.214,1
JY5,2983.125,133.67,67.668,38.364,37.539,1
JY5,2983.25,132.329,67.787,38.9,38.078,1
JY5,2983.375,130.89,68.051,39.422,38.598,1
JY5,2983.5,129.47,68.322,39.675,38.847,1
JY5,2983.625,128.721,68.534,39.509,38.683,1
JY5,2983.75,129.124,68.61,39.078,38.262,1
JY5,2983.875,130.431,68.483,38.692,37.891,1
JY5,2984,132.25,68.159,38.668,37.879,1
JY5,2984.125,133.909,67.821,39.116,38.33,1
JY5,2984.25,134.782,67.623,39.878,39.084,1
JY5,2984.375,135.039,67.63,40.552,39.744,1
JY5,2984.5,135.252,67.725,40.846,40.031,1
JY5,2984.625,135.77,67.769,40.814,40.003,1
JY5,2984.75,135.682,67.579,40.832,40.037,1
JY5,2984.875,133.48,67.156,41.318,40.538,1
JY5,2985,130.151,66.673,42.554,41.771,1
JY5,2985.125,127.528,66.437,44.459,43.64,1
JY5,2985.25,126.416,66.554,46.477,45.6,1
JY5,2985.375,125.73,67.011,47.875,46.946,1
JY5,2985.5,124.819,67.625,48.192,47.244,1
JY5,2985.625,124.58,68.172,47.64,46.711,1
JY5,2985.75,125.208,68.432,46.781,45.896,1
JY5,2985.875,125.566,68.369,46.251,45.406,1
JY5,2986,124.517,68.036,46.255,45.425,1
JY5,2986.125,122.274,67.532,46.701,45.863,1
JY5,2986.25,120.658,67.066,47.136,46.288,1
JY5,2986.375,121.195,66.777,47.204,46.357,1
JY5,2986.5,123.904,66.674,46.77,45.935,1
JY5,2986.625,126.654,66.646,46.096,45.277,1
JY5,2986.75,127.617,66.632,45.482,44.684,1
JY5,2986.875,127.179,66.58,45.191,44.416,1
JY5,2987,126.694,66.488,45.231,44.474,1
JY5,2987.125,126.024,66.425,45.418,44.672,1
JY5,2987.25,123.757,66.387,45.427,44.686,1
JY5,2987.375,120.933,66.216,45.197,44.465,1
JY5,2987.5,119.806,65.722,44.981,44.264,1
JY5,2987.625,120.287,64.979,45.141,44.441,1
JY5,2987.75,119.284,64.172,45.839,45.146,1
JY5,2987.875,116.331,63.565,46.995,46.292,1
JY5,2988,114.508,63.272,48.167,47.447,1
JY5,2988.125,115.444,63.316,48.914,48.18,1
JY5,2988.25,117.376,63.586,48.876,48.141,1
JY5,2988.375,117.753,63.881,48.206,47.481,1
JY5,2988.5,116.364,64.052,47.369,46.667,1
JY5,2988.625,113.555,64.123,47.066,46.386,1
JY5,2988.75,111.593,64.222,47.518,46.843,1
JY5,2988.875,112.845,64.47,48.471,47.77,1
JY5,2989,116.771,64.897,49.213,48.467,1
JY5,2989.125,119.749,65.451,49.36,48.575,1
JY5,2989.25,120.59,65.939,48.869,48.076,1
JY5,2989.375,119.677,66.106,48.299,47.525,1
JY5,2989.5,117.981,65.816,48.281,47.532,1
JY5,2989.625,115.849,65.131,49.478,48.729,1
JY5,2989.75,114.558,64.351,51.769,50.978,1
JY5,2989.875,114.823,63.796,54.579,53.706,1
JY5,2990,115.646,63.768,56.751,55.78,1
JY5,2990.125,117.144,64.307,57.463,56.406,1
JY5,2990.25,120.439,65.329,56.208,55.11,1
JY5,2990.375,124.498,66.482,53.56,52.478,1
JY5,2990.5,126.555,67.411,50.534,49.513,1
JY5,2990.625,125.939,67.741,48.257,47.314,1
JY5,2990.75,123.959,67.388,47.263,46.378,1
JY5,2990.875,122.573,66.425,47.614,46.749,1
JY5,2991,121.44,65.126,49.124,48.24,1
JY5,2991.125,120.002,63.985,51.035,50.107,1
JY5,2991.25,119.122,63.388,52.6,51.616,1
JY5,2991.375,119.281,63.504,53.081,52.049,1
JY5,2991.5,120.032,64.125,52.466,51.411,1
JY5,2991.625,120.864,65.037,51.038,49.992,1
JY5,2991.75,121.294,65.929,49.438,48.425,1
JY5,2991.875,120.834,66.494,48.206,47.232,1
JY5,2992,119.826,66.433,47.817,46.872,1
JY5,2992.125,118.913,65.827,48.295,47.359,1
JY5,2992.25,118.487,64.926,49.425,48.478,1
JY5,2992.375,118.397,64.047,50.931,49.956,1
JY5,2992.5,118.378,63.47,52.386,51.365,1
JY5,2992.625,118.65,63.351,53.41,52.336,1
JY5,2992.75,119.276,63.679,53.675,52.561,1
JY5,2992.875,120.381,64.187,53.309,52.18,1
JY5,2993,122.042,64.612,52.555,51.444,1
JY5,2993.125,123.231,64.765,51.866,50.798,1
JY5,2993.25,122.404,64.706,51.671,50.651,1
JY5,2993.375,120.408,64.569,52.317,51.317,1
JY5,2993.5,118.887,64.504,53.647,52.617,1
JY5,2993.625,118.497,64.619,55.136,54.041,1
JY5,2993.75,118.595,65.02,56.092,54.926,1
JY5,2993.875,118.776,65.603,56.138,54.925,1
JY5,2994,119.75,66.209,55.302,54.073,1
JY5,2994.125,122.016,66.648,53.857,52.637,1
JY5,2994.25,124.882,66.756,52.311,51.113,1
JY5,2994.375,126.95,66.417,51.06,49.89,1
JY5,2994.5,127.638,65.789,50.511,49.363,1
JY5,2994.625,127.29,65.187,50.723,49.583,1
JY5,2994.75,126.605,64.732,51.654,50.495,1
JY5,2994.875,126.074,64.441,52.924,51.723,1
JY5,2995,125.724,64.354,54.01,52.762,1
JY5,2995.125,125.007,64.363,54.319,53.038,1
JY5,2995.25,123.325,64.086,53.68,52.393,1
JY5,2995.375,121.726,63.359,52.414,51.15,1
JY5,2995.5,121.352,62.314,51.201,49.979,1
JY5,2995.625,121.669,61.355,50.703,49.522,1
JY5,2995.75,120.934,60.804,51.215,50.056,1
JY5,2995.875,119.017,60.975,52.819,51.655,1
JY5,2996,117.684,61.766,55.342,54.147,1
JY5,2996.125,118.763,62.956,58.811,57.551,1
JY5,2996.25,122.105,64.184,63.017,61.656,1
JY5,2996.375,125.241,65.193,67.444,65.959,1
JY5,2996.5,126.157,65.837,71.488,69.871,1
JY5,2996.625,124.817,66.101,74.41,72.677,1
JY5,2996.75,123.938,65.987,75.733,73.922,1
JY5,2996.875,125.153,65.487,75.296,73.462,1
JY5,2997,127.505,64.85,73.98,72.15,1
JY5,2997.125,129.117,64.355,72.269,70.444,1
JY5,2997.25,129.688,64.347,69.669,67.854,1
JY5,2997.375,130.05,64.896,65.587,63.819,1
JY5,2997.5,131.068,65.864,60.008,58.35,1
JY5,2997.625,132.325,66.849,53.847,52.356,1
JY5,2997.75,132.502,67.588,48.262,46.951,1
JY5,2997.875,131.4,67.99,44.093,42.933,1
JY5,2998,129.143,68.056,41.679,40.615,1
JY5,2998.125,126.475,67.888,40.694,39.678,1
JY5,2998.25,124.594,67.636,40.758,39.755,1
JY5,2998.375,124.17,67.398,41.319,40.31,1
JY5,2998.5,124.853,67.156,42.041,41.013,1
JY5,2998.625,126.004,66.902,42.644,41.594,1
JY5,2998.75,127.418,66.668,42.979,41.916,1
JY5,2998.875,129.001,66.472,43.053,41.992,1
JY5,2999,130.067,66.393,42.937,41.887,1
JY5,2999.125,130.188,66.509,42.644,41.605,1
JY5,2999.25,130.614,66.786,42.126,41.098,1
JY5,2999.375,132.404,67.041,41.507,40.497,1
JY5,2999.5,134.079,67.169,41.058,40.071,1
JY5,2999.625,133.31,67.127,41.004,40.033,1
JY5,2999.75,130.326,66.89,41.27,40.302,1
JY5,2999.875,128.659,66.522,41.591,40.615,1
JY5,3000,129.621,66.21,41.756,40.771,1
JY5,3000.125,130.812,66.105,41.809,40.822,1
JY5,3000.25,129.572,66.154,41.949,40.966,1
JY5,3000.375,127.231,66.106,42.509,41.533,1
JY5,3000.5,125.381,65.698,43.589,42.609,1
JY5,3000.625,122.691,64.848,45.114,44.112,1
JY5,3000.75,118.01,63.765,46.717,45.678,1
JY5,3000.875,112.785,62.822,48.011,46.937,1
JY5,3001,109.74,62.331,48.797,47.698,1
JY5,3001.125,109.756,62.459,49.097,47.987,1
JY5,3001.25,111.039,62.995,49.115,48.003,1
JY5,3001.375,112.029,63.525,49.023,47.919,1
JY5,3001.5,112.098,63.725,48.849,47.765,1
JY5,3001.625,111.607,63.693,48.523,47.477,1
JY5,3001.75,111.149,63.692,47.94,46.954,1
JY5,3001.875,110.795,63.792,47.122,46.209,1
JY5,3002,110.028,63.91,46.185,45.352,1
JY5,3002.125,108.092,64.015,45.55,44.796,1
JY5,3002.25,104.948,64.094,45.688,44.993,1
JY5,3002.375,102.627,64.081,46.81,46.141,1
JY5,3002.5,103.045,64.013,48.467,47.792,1
JY5,3002.625,106.791,64.001,49.806,49.114,1
JY5,3002.75,111.906,63.967,50.102,49.406,1
JY5,3002.875,115.761,63.658,49.337,48.669,1
JY5,3003,116.55,63.072,48.18,47.564,1
JY5,3003.125,114.939,62.448,47.445,46.887,1
JY5,3003.25,113.502,62.072,47.642,47.124,1
JY5,3003.375,114.55,62.069,48.791,48.282,1
JY5,3003.5,117.833,62.517,50.444,49.91,1
JY5,3003.625,121.058,63.231,51.593,51.023,1
JY5,3003.75,122.117,64.008,51.53,50.93,1
JY5,3003.875,120.968,64.634,50.075,49.469,1
JY5,3004,118.881,65.009,47.959,47.373,1
JY5,3004.125,116.9,65.055,45.928,45.382,1
JY5,3004.25,115.587,64.831,44.754,44.253,1
JY5,3004.375,114.894,64.515,44.644,44.173,1
JY5,3004.5,114.26,64.21,45.506,45.037,1
JY5,3004.625,113.289,63.958,46.88,46.388,1
JY5,3004.75,113.095,63.815,48.399,47.864,1
JY5,3004.875,114.925,63.796,49.717,49.122,1
JY5,3005,118.158,63.725,50.627,49.972,1
JY5,3005.125,120.121,63.464,51.097,50.392,1
JY5,3005.25,119.422,62.975,51.168,50.432,1
JY5,3005.375,116.686,62.405,51.039,50.284,1
JY5,3005.5,114.504,61.949,50.894,50.126,1
JY5,3005.625,113.607,61.839,50.959,50.181,1
JY5,3005.75,112.39,62.04,51.256,50.47,1
JY5,3005.875,109.719,62.409,51.593,50.799,1
JY5,3006,106.551,62.802,51.682,50.879,1
JY5,3006.125,105.375,63.1,51.486,50.68,1
JY5,3006.25,106.399,63.106,51.12,50.32,1
JY5,3006.375,107.727,62.808,50.783,49.993,1
JY5,3006.5,107.476,62.338,50.633,49.847,1
JY5,3006.625,105.592,61.75,50.88,50.09,1
JY5,3006.75,103.341,61.089,51.575,50.774,1
JY5,3006.875,102.258,60.516,52.639,51.815,1
JY5,3007,102.275,60.256,53.816,52.952,1
JY5,3007.125,102.497,60.282,54.815,53.902,1
JY5,3007.25,102.332,60.46,55.393,54.431,1
JY5,3007.375,101.661,60.58,55.419,54.421,1
JY5,3007.5,100.726,60.556,55.076,54.055,1
JY5,3007.625,99.914,60.434,54.643,53.614,1
JY5,3007.75,99.282,60.311,54.465,53.435,1
JY5,3007.875,98.958,60.211,54.635,53.599,1
JY5,3008,99.414,60.183,54.929,53.876,1
JY5,3008.125,101.208,60.255,54.887,53.817,1
JY5,3008.25,103.96,60.412,54.295,53.226,1
JY5,3008.375,107.128,60.735,53.157,52.115,1
JY5,3008.5,110.189,61.283,51.768,50.763,1
JY5,3008.625,112.815,61.966,50.317,49.345,1
JY5,3008.75,114.168,62.532,48.982,48.034,1
JY5,3008.875,113.822,62.842,47.85,46.919,1
JY5,3009,112.472,62.848,47.016,46.1,1
JY5,3009.125,110.159,62.651,46.61,45.707,1
JY5,3009.25,107.371,62.466,46.646,45.754,1
JY5,3009.375,105.326,62.481,47.072,46.18,1
JY5,3009.5,104.98,62.729,47.693,46.787,1
JY5,3009.625,106.321,63.161,48.32,47.387,1
JY5,3009.75,108.763,63.681,48.768,47.804,1
JY5,3009.875,111.101,64.126,49.103,48.111,1
JY5,3010,112.067,64.41,49.514,48.497,1
JY5,3010.125,111.524,64.478,50.129,49.093,1
