Well Name,Depth,GR,AC,DEN,CNL
JY8-2HF,2359.25,61.875,188.362,2.056,35.996
JY8-2HF,2359.375,63.573,188.351,2.025,37.332
JY8-2HF,2359.5,63.725,186.046,2.005,38.548
JY8-2HF,2359.625,62.711,183.802,1.999,38.03
JY8-2HF,2359.75,61.279,181.737,2.012,37.485
JY8-2HF,2359.875,61.286,179.933,2.034,36.713
JY8-2HF,2360,62.445,178.451,2.059,36.367
JY8-2HF,2360.125,63.722,177.333,2.078,36.204
JY8-2HF,2360.25,64.567,176.595,2.088,35.029
JY8-2HF,2360.375,65.739,176.229,2.085,34.737
JY8-2HF,2360.5,67.103,176.207,2.079,34.533
JY8-2HF,2360.625,67.804,176.481,2.073,34.915
JY8-2HF,2360.75,68.013,176.987,2.069,35.778
JY8-2HF,2360.875,68.174,177.657,2.066,36.59
JY8-2HF,2361,67.894,178.417,2.064,36.28
JY8-2HF,2361.125,66.887,179.2,2.063,35.903
JY8-2HF,2361.25,66.134,179.946,2.07,35.325
JY8-2HF,2361.375,65.954,180.609,2.095,34.443
JY8-2HF,2361.5,64.897,181.16,2.145,33.538
JY8-2HF,2361.625,62.19,181.584,2.224,33.044
JY8-2HF,2361.75,58.765,181.88,2.312,31.617
JY8-2HF,2361.875,56.366,182.06,2.38,28.125
JY8-2HF,2362,55.084,182.143,2.419,23.99
JY8-2HF,2362.125,53.314,182.15,2.431,20.518
JY8-2HF,2362.25,52.389,182.1,2.43,18.722
JY8-2HF,2362.375,53.032,182.005,2.43,19.013
JY8-2HF,2362.5,54.12,181.867,2.44,19.559
