Well Name,Depth,GR,AC,DEN,K,Facies
JY59-3HF,3093.5349,150.171,265.411,2.339,2.077,2
JY59-3HF,3093.6599,151.481,257.552,2.347,2.096,2
JY59-3HF,3093.7849,152.205,247.956,2.39,2.158,2
JY59-3HF,3093.9099,152.659,235.587,2.432,2.242,2
JY59-3HF,3094.0349,152.984,224.959,2.457,2.291,2
JY59-3HF,3094.1599,153.251,221.566,2.463,2.354,2
JY59-3HF,3094.2849,153.463,216.009,2.477,2.439,2
JY59-3HF,3094.9099,155.768,213.376,2.526,2.588,2
JY59-3HF,3095.0349,157.651,232.463,2.488,2.629,2
JY59-3HF,3095.1599,159.689,247.82,2.478,2.646,2
JY59-3HF,3095.2849,161.519,253.295,2.494,2.631,2
JY59-3HF,3095.4099,163.041,249.324,2.522,2.542,2
JY59-3HF,3095.5349,164.31,246.048,2.542,2.544,2
JY59-3HF,3095.6599,165.533,244.629,2.532,2.512,2
JY59-3HF,3095.7849,167.031,244.347,2.481,2.502,2
JY59-3HF,3095.9099,168.174,244.222,2.431,2.528,2
JY59-3HF,3096.0349,168.522,243.338,2.412,2.513,2
JY59-3HF,3096.1599,167.864,236.193,2.447,2.555,2
JY59-3HF,3096.2849,166.229,229.083,2.535,2.548,2
JY59-3HF,3096.4099,163.99,224.423,2.599,2.529,2
JY59-3HF,3096.5349,162.064,222.691,2.596,2.493,2
JY59-3HF,3096.6599,161.082,223.443,2.563,2.431,2
JY59-3HF,3096.7849,161.083,226.563,2.533,2.39,2
JY59-3HF,3096.9099,161.991,229.511,2.523,2.361,2
JY59-3HF,3097.0349,163.67,236.541,2.528,2.303,2
JY59-3HF,3097.1599,165.692,247.704,2.55,2.209,2
JY59-3HF,3097.2849,167.724,260.52,2.574,2.101,2
JY59-3HF,3097.4099,169.839,270.425,2.567,2.022,2
JY59-3HF,3097.5349,172.349,271.533,2.517,2.004,2
JY59-3HF,3097.6599,175.57,270.558,2.442,1.982,2
JY59-3HF,3097.7849,179.643,270.004,2.419,2.016,2
JY59-3HF,3097.9099,184.046,269.493,2.452,2.102,2
JY59-3HF,3098.0349,187.879,267.846,2.504,2.196,2
JY59-3HF,3098.1599,190.736,264.39,2.534,2.207,2
JY59-3HF,3098.2849,192.401,256.31,2.516,2.269,2
JY59-3HF,3098.4099,192.835,246.546,2.463,2.311,2
JY59-3HF,3098.5349,192.013,239,2.446,2.315,2
JY59-3HF,3098.6599,190.388,237.17,2.464,2.299,2
JY59-3HF,3098.7849,188.403,242.836,2.485,2.312,2
JY59-3HF,3098.9099,186.64,249.258,2.481,2.405,2
JY59-3HF,3099.0349,185.639,248.706,2.441,2.425,2
JY59-3HF,3099.1599,185.746,245.339,2.405,2.483,2
JY59-3HF,3099.2849,186.759,240.672,2.409,2.554,2
JY59-3HF,3099.4099,187.774,235.965,2.455,2.592,2
JY59-3HF,3099.5349,188.59,233.048,2.522,2.565,2
JY59-3HF,3099.6599,189.093,233.957,2.582,2.523,2
JY59-3HF,3099.7849,189.264,235.096,2.606,2.45,2
JY59-3HF,3099.9099,189.232,235.007,2.608,2.319,2
JY59-3HF,3100.0349,188.904,233.783,2.605,2.158,2
JY59-3HF,3100.1599,188.239,232.521,2.601,2.029,2
JY59-3HF,3100.2849,187.227,232.042,2.595,2.012,2
JY59-3HF,3100.4099,185.784,234.294,2.586,2.029,2
JY59-3HF,3100.5349,183.695,238.582,2.585,2.09,2
JY59-3HF,3100.6599,180.511,241.305,2.595,2.154,2
JY59-3HF,3100.7849,176.653,240.785,2.606,2.194,2
JY59-3HF,3100.9099,172.585,239.344,2.612,2.215,2
JY59-3HF,3101.0349,168.638,239.753,2.608,2.169,2
JY59-3HF,3101.1599,165.03,240.817,2.593,2.072,2
JY59-3HF,3101.2849,161.896,243.906,2.581,1.98,2
JY59-3HF,3101.4099,159.406,244.531,2.569,1.894,2
JY59-3HF,3101.5349,157.8,237.039,2.558,1.81,2
JY59-3HF,3101.6599,157.21,222.91,2.554,1.819,2
JY59-3HF,3101.7849,157.566,212.117,2.565,1.843,2
JY59-3HF,3101.9099,158.571,205.203,2.603,1.869,2
JY59-3HF,3102.2849,160.807,229.575,2.609,1.953,2
JY59-3HF,3102.4099,161.063,231.975,2.54,1.905,2
JY59-3HF,3102.5349,161.097,234.165,2.47,1.862,2
JY59-3HF,3102.6599,160.876,235.106,2.456,1.837,2
JY59-3HF,3102.7849,160.386,234.658,2.474,1.846,2
JY59-3HF,3102.9099,159.739,233.882,2.494,1.882,2
JY59-3HF,3103.0349,158.863,236.411,2.492,1.879,2
JY59-3HF,3103.1599,157.706,233.767,2.462,1.911,2
JY59-3HF,3103.2849,156.29,226.674,2.438,1.956,2
JY59-3HF,3103.4099,155.038,218.667,2.455,1.989,2
JY59-3HF,3104.0349,155.212,216.977,2.373,1.806,2
JY59-3HF,3104.1599,155.304,236.141,2.35,1.717,2
JY59-3HF,3104.2849,155.32,254.002,2.37,1.657,2
JY59-3HF,3104.4099,155.513,243.411,2.428,1.633,2
JY59-3HF,3104.9099,162.435,216.115,2.601,2.036,2
JY59-3HF,3105.0349,165.298,229.52,2.542,2.173,2
JY59-3HF,3105.1599,167.732,241.887,2.498,2.298,2
JY59-3HF,3105.2849,169.347,248.851,2.492,2.457,2
JY59-3HF,3105.4099,170.029,249.595,2.515,2.508,2
JY59-3HF,3105.5349,169.282,245.47,2.531,2.495,2
JY59-3HF,3105.6599,167.72,238.687,2.535,2.492,2
JY59-3HF,3105.7849,165.367,231.657,2.534,2.543,2
JY59-3HF,3105.9099,162.524,228.288,2.534,2.523,2
JY59-3HF,3106.0349,159.64,229.622,2.54,2.434,2
JY59-3HF,3106.1599,157.133,232.164,2.545,2.37,2
JY59-3HF,3106.2849,155.92,232.095,2.554,2.334,2
JY59-3HF,3106.4099,156.062,226.579,2.583,2.275,2
JY59-3HF,3106.5349,157.669,216.96,2.628,2.192,2
JY59-3HF,3106.6599,160.558,205.168,2.672,2.177,2
JY59-3HF,3106.7849,164.191,198.917,2.678,2.217,2
JY59-3HF,3107.1599,174.053,218.161,2.541,2.47,2
JY59-3HF,3107.2849,175.702,231.266,2.483,2.577,2
JY59-3HF,3107.4099,176.098,238.636,2.454,2.657,2
JY59-3HF,3107.5349,174.934,242.054,2.482,2.703,2
JY59-3HF,3107.6599,172.436,243.97,2.531,2.711,2
JY59-3HF,3107.7849,169.66,246.694,2.558,2.672,2
JY59-3HF,3107.9099,167.076,250.945,2.55,2.556,2
JY59-3HF,3108.0349,164.874,253.684,2.515,2.449,2
JY59-3HF,3108.1599,162.953,257.175,2.482,2.35,2
JY59-3HF,3108.2849,160.969,260.562,2.478,2.289,2
JY59-3HF,3108.4099,158.833,262.536,2.489,2.29,2
JY59-3HF,3108.5349,157.021,262.04,2.496,2.366,2
JY59-3HF,3108.6599,155.892,262.374,2.492,2.466,2
JY59-3HF,3108.7849,155.601,263.655,2.481,2.59,2
JY59-3HF,3108.9099,155.928,263.826,2.483,2.695,2
JY59-3HF,3109.0349,156.018,262.546,2.494,2.761,2
JY59-3HF,3109.1599,155.518,260.332,2.501,2.778,2
JY59-3HF,3109.2849,154.648,258.268,2.497,2.732,2
JY59-3HF,3109.4099,153.79,255.116,2.477,2.664,2
JY59-3HF,3109.5349,153.404,250.126,2.441,2.559,2
JY59-3HF,3109.6599,154.044,243.729,2.404,2.481,2
JY59-3HF,3109.7849,155.424,236.461,2.385,2.45,2
JY59-3HF,3109.9099,157.105,229.133,2.39,2.442,2
JY59-3HF,3110.0349,158.633,225.538,2.417,2.474,2
JY59-3HF,3110.1599,159.655,226.252,2.45,2.54,2
JY59-3HF,3110.2849,160.051,230.528,2.472,2.609,2
JY59-3HF,3110.4099,159.712,238.614,2.489,2.659,2
JY59-3HF,3110.5349,158.929,247.969,2.499,2.682,2
JY59-3HF,3110.6599,157.796,250.214,2.496,2.693,2
JY59-3HF,3110.7849,156.382,246.594,2.472,2.689,2
JY59-3HF,3110.9099,154.723,248.913,2.419,2.679,2
JY59-3HF,3111.0349,152.69,254.955,2.362,2.69,2
JY59-3HF,3111.1599,151.519,261.282,2.327,2.707,2
JY59-3HF,3111.2849,151.554,264.495,2.317,2.692,2
JY59-3HF,3111.4099,152.646,263.587,2.325,2.666,2
JY59-3HF,3111.5349,154.358,256.426,2.339,2.652,2
JY59-3HF,3111.6599,156.033,255.317,2.355,2.626,2
JY59-3HF,3111.7849,156.762,263.427,2.379,2.602,2
JY59-3HF,3111.9099,156.652,270.603,2.416,2.59,2
JY59-3HF,3112.0349,156.214,250.318,2.468,2.586,2
JY59-3HF,3112.1599,155.664,236.58,2.529,2.607,2
JY59-3HF,3112.2849,155.02,233.687,2.584,2.614,2
JY59-3HF,3112.4099,154.197,237.406,2.596,2.635,2
JY59-3HF,3112.5349,153.3,242.517,2.568,2.662,2
JY59-3HF,3112.6599,152.45,244.229,2.537,2.674,2
JY59-3HF,3112.7849,151.837,240.737,2.523,2.7,2
JY59-3HF,3112.9099,151.628,233.342,2.533,2.686,2
JY59-3HF,3113.0349,151.942,229.09,2.557,2.698,2
JY59-3HF,3113.1599,153.067,230.987,2.563,2.713,2
JY59-3HF,3113.2849,154.747,238.91,2.56,2.719,2
JY59-3HF,3113.4099,156.772,249.52,2.545,2.729,2
JY59-3HF,3113.5349,158.826,259.492,2.518,2.718,2
JY59-3HF,3113.6599,160.552,264.482,2.484,2.724,2
JY59-3HF,3113.7849,161.575,260.892,2.455,2.72,2
JY59-3HF,3113.9099,161.467,253.115,2.436,2.684,2
JY59-3HF,3114.0349,160.506,247.535,2.423,2.607,2
JY59-3HF,3114.1599,159.012,246.174,2.413,2.525,2
JY59-3HF,3114.2849,157.462,244.202,2.404,2.54,2
JY59-3HF,3114.4099,156.436,242.882,2.392,2.573,2
JY59-3HF,3114.5349,156.705,243.148,2.386,2.608,2
JY59-3HF,3114.6599,158.031,244.896,2.395,2.657,2
JY59-3HF,3114.7849,159.763,247.141,2.415,2.743,2
JY59-3HF,3114.9099,161.34,250.434,2.438,2.815,2
JY59-3HF,3115.0349,162.365,251.104,2.451,2.833,2
JY59-3HF,3115.1599,162.801,247.944,2.444,2.853,2
JY59-3HF,3115.2849,162.95,241.036,2.434,2.847,2
JY59-3HF,3115.4099,163.075,231.924,2.432,2.781,2
JY59-3HF,3115.5349,163.034,224.336,2.443,2.686,2
JY59-3HF,3115.6599,162.773,224.226,2.464,2.592,2
JY59-3HF,3115.7849,162.344,230.265,2.488,2.534,2
JY59-3HF,3115.9099,161.894,237.594,2.52,2.474,2
JY59-3HF,3116.0349,161.573,243.635,2.554,2.417,2
JY59-3HF,3116.1599,161.323,248.08,2.586,2.396,2
JY59-3HF,3116.2849,161.151,251.335,2.606,2.409,2
JY59-3HF,3116.4099,161.138,251.573,2.608,2.432,2
JY59-3HF,3116.5349,161.466,252.884,2.589,2.415,2
JY59-3HF,3116.6599,162.311,253.046,2.568,2.381,2
JY59-3HF,3116.7849,163.229,249.873,2.555,2.362,2
JY59-3HF,3116.9099,163.869,243.93,2.548,2.388,2
JY59-3HF,3117.0349,164.04,238.012,2.539,2.395,2
JY59-3HF,3117.1599,163.69,235.148,2.519,2.415,2
JY59-3HF,3117.2849,162.817,236.913,2.501,2.431,2
JY59-3HF,3117.4099,161.882,240.895,2.507,2.446,2
JY59-3HF,3117.5349,161.358,242.847,2.525,2.464,2
JY59-3HF,3117.6599,161.352,241.137,2.536,2.441,2
JY59-3HF,3117.7849,161.796,238.55,2.525,2.446,2
JY59-3HF,3117.9099,162.464,235.996,2.514,2.473,2
JY59-3HF,3118.0349,162.973,235.02,2.508,2.528,2
JY59-3HF,3118.1599,163.381,236.53,2.495,2.597,2
JY59-3HF,3118.2849,163.936,240.339,2.469,2.644,2
JY59-3HF,3118.4099,164.752,247.743,2.436,2.678,2
JY59-3HF,3118.5349,165.768,258.409,2.416,2.732,2
JY59-3HF,3118.6599,166.519,266.572,2.44,2.74,2
JY59-3HF,3118.7849,166.544,273.027,2.48,2.699,2
JY59-3HF,3118.9099,166.158,280.717,2.513,2.634,2
JY59-3HF,3119.0349,165.839,288.797,2.521,2.558,2
JY59-3HF,3119.1599,165.955,286.967,2.494,2.527,2
JY59-3HF,3119.2849,166.665,280.72,2.438,2.469,2
JY59-3HF,3119.4099,167.713,273.081,2.401,2.399,2
JY59-3HF,3119.5349,168.477,264.331,2.39,2.335,2
JY59-3HF,3119.6599,168.716,252.581,2.401,2.287,2
JY59-3HF,3119.7849,168.446,248.398,2.424,2.258,2
JY59-3HF,3119.9099,167.824,248.398,2.447,2.227,2
JY59-3HF,3120.0349,167.08,247.836,2.461,2.222,2
JY59-3HF,3120.1599,166.279,244.803,2.454,2.257,2
JY59-3HF,3120.2849,165.673,239.607,2.426,2.32,2
JY59-3HF,3120.4099,165.539,235.715,2.388,2.355,2
JY59-3HF,3120.5349,166.285,238.923,2.355,2.455,2
JY59-3HF,3120.6599,168.341,244.766,2.341,2.537,2
JY59-3HF,3120.7849,171.666,253.19,2.345,2.618,2
JY59-3HF,3120.9099,174.951,262.436,2.361,2.702,2
JY59-3HF,3121.0349,177.255,269.004,2.385,2.778,2
JY59-3HF,3121.1599,178.272,267.31,2.411,2.859,2
JY59-3HF,3121.2849,178.068,266.113,2.434,2.852,2
JY59-3HF,3121.4099,177.041,264.634,2.451,2.821,2
JY59-3HF,3121.5349,176.449,260.595,2.47,2.762,2
JY59-3HF,3121.6599,176.567,253.339,2.49,2.677,2
JY59-3HF,3121.7849,177.458,246.338,2.508,2.597,2
JY59-3HF,3121.9099,178.97,243.866,2.517,2.501,2
JY59-3HF,3122.0349,180.772,241.279,2.507,2.433,2
JY59-3HF,3122.1599,182.28,240.974,2.506,2.374,2
JY59-3HF,3122.2849,182.928,243.426,2.516,2.303,2
JY59-3HF,3122.4099,182.909,246.931,2.53,2.211,2
JY59-3HF,3122.5349,182.628,245.596,2.542,2.139,2
JY59-3HF,3122.6599,182.495,243.677,2.547,2.102,2
JY59-3HF,3122.7849,182.788,243.619,2.551,2.075,2
JY59-3HF,3122.9099,183.379,245.104,2.552,2.056,2
JY59-3HF,3123.0349,184.06,247.396,2.547,2.058,2
JY59-3HF,3123.1599,184.825,250.035,2.546,2.103,2
JY59-3HF,3123.2849,185.649,250.636,2.558,2.099,2
JY59-3HF,3123.4099,186.482,249.176,2.583,2.146,2
JY59-3HF,3123.5349,187.191,246.788,2.603,2.19,2
JY59-3HF,3123.6599,187.277,243.683,2.614,2.232,2
JY59-3HF,3123.7849,186.748,239.851,2.623,2.296,2
JY59-3HF,3123.9099,185.798,236.599,2.631,2.394,2
JY59-3HF,3124.0349,184.632,237.577,2.639,2.505,2
JY59-3HF,3124.1599,183.397,240.82,2.64,2.597,2
JY59-3HF,3124.2849,182.142,246.021,2.639,2.698,2
JY59-3HF,3124.4099,180.847,251.726,2.638,2.819,2
JY59-3HF,3124.5349,179.491,254.965,2.636,2.929,2
JY59-3HF,3124.6599,178.08,252.117,2.631,2.967,2
JY59-3HF,3124.7849,176.632,248.624,2.623,3.014,2
JY59-3HF,3124.9099,175.163,245.682,2.617,3.016,2
JY59-3HF,3125.0349,173.776,244.329,2.614,2.984,2
JY59-3HF,3125.1599,172.788,244.998,2.611,2.935,2
JY59-3HF,3125.2849,172.177,246.589,2.61,2.81,2
JY59-3HF,3125.4099,171.852,246.805,2.616,2.72,2
JY59-3HF,3125.5349,171.676,245.611,2.626,2.628,2
JY59-3HF,3125.6599,171.425,242.8,2.633,2.536,2
JY59-3HF,3125.7849,171.376,239.512,2.626,2.442,2
JY59-3HF,3125.9099,171.74,237.769,2.614,2.341,2
JY59-3HF,3126.0349,172.659,234.941,2.607,2.336,2
JY59-3HF,3126.1599,174.056,233.124,2.61,2.293,2
JY59-3HF,3126.2849,175.43,234.807,2.618,2.222,2
JY59-3HF,3126.4099,176.132,239.201,2.62,2.176,2
JY59-3HF,3126.5349,175.893,245.043,2.611,2.196,2
JY59-3HF,3126.6599,174.819,252.686,2.591,2.282,2
JY59-3HF,3126.7849,173.042,260.047,2.567,2.336,2
JY59-3HF,3126.9099,170.753,263.732,2.555,2.395,2
JY59-3HF,3127.0349,168.525,263.49,2.557,2.435,2
JY59-3HF,3127.1599,166.939,260.121,2.564,2.44,2
JY59-3HF,3127.2849,166.141,255.128,2.574,2.405,2
JY59-3HF,3127.4099,166.079,250.112,2.584,2.293,2
JY59-3HF,3127.5349,166.555,248.031,2.588,2.2,2
JY59-3HF,3127.6599,167.247,248.001,2.573,2.157,2
JY59-3HF,3127.7849,167.577,247.08,2.552,2.181,2
JY59-3HF,3127.9099,167.517,243.077,2.53,2.258,2
JY59-3HF,3128.0349,167.041,236.262,2.497,2.32,2
JY59-3HF,3128.1599,165.771,228.899,2.441,2.393,2
JY59-3HF,3128.2849,163.188,227.724,2.351,2.451,2
JY59-3HF,3128.4099,158.964,237.379,2.274,2.467,2
JY59-3HF,3128.5349,153.361,254.48,2.231,2.421,2
JY59-3HF,3128.6599,147.51,270.511,2.216,2.315,2
JY59-3HF,3128.7849,142.344,275.593,2.222,2.261,2
JY59-3HF,3128.9099,138.657,266.995,2.249,2.142,2
JY59-3HF,3129.0349,136.98,247.246,2.294,2.064,2
JY59-3HF,3129.6599,143.446,244.681,2.445,2.303,2
JY59-3HF,3129.7849,144.22,272.58,2.24,2.386,2
JY59-3HF,3129.9099,144.894,299.799,2.066,2.448,2
JY59-3HF,3130.0349,145.716,322.449,1.974,2.492,2
JY59-3HF,3130.1599,146.745,322.368,1.978,2.547,2
JY59-3HF,3130.2849,148.005,306.964,2.067,2.648,2
JY59-3HF,3130.4099,149.503,295.313,2.217,2.759,2
JY59-3HF,3130.5349,151.216,285.002,2.346,2.875,2
JY59-3HF,3130.6599,152.997,274.228,2.411,2.972,2
JY59-3HF,3130.7849,154.585,265.444,2.412,3.003,2
JY59-3HF,3130.9099,155.774,276.95,2.373,2.989,2
JY59-3HF,3131.0349,156.429,281.957,2.338,2.937,2
JY59-3HF,3131.1599,156.504,280.414,2.333,2.852,2
JY59-3HF,3131.2849,156.255,274.028,2.337,2.753,2
JY59-3HF,3131.4099,156.248,264.687,2.323,2.667,2
JY59-3HF,3131.5349,156.704,252.377,2.298,2.608,2
JY59-3HF,3131.6599,157.574,247.131,2.279,2.575,2
JY59-3HF,3131.7849,158.549,253.311,2.292,2.483,2
JY59-3HF,3131.9099,158.915,261.762,2.349,2.394,2
JY59-3HF,3132.0349,158.264,265.474,2.418,2.331,2
JY59-3HF,3132.1599,156.883,262.142,2.457,2.27,2
JY59-3HF,3132.2849,155.161,262.182,2.442,2.266,2
JY59-3HF,3132.4099,153.509,267.296,2.379,2.245,2
JY59-3HF,3132.5349,152.27,269.479,2.327,2.268,2
JY59-3HF,3132.6599,151.539,271.448,2.312,2.297,2
JY59-3HF,3132.7849,151.22,275.701,2.315,2.291,2
JY59-3HF,3132.9099,151.352,278.005,2.313,2.267,2
JY59-3HF,3133.0349,151.908,275.637,2.289,2.265,2
JY59-3HF,3133.1599,152.788,276.922,2.242,2.268,2
JY59-3HF,3133.2849,153.747,280.353,2.217,2.262,2
JY59-3HF,3133.4099,154.302,283.747,2.235,2.285,2
JY59-3HF,3133.5349,154.437,285.186,2.296,2.378,2
JY59-3HF,3133.6599,154.337,285.242,2.376,2.4,2
JY59-3HF,3133.7849,154.246,283.036,2.444,2.365,2
JY59-3HF,3133.9099,154.407,281.828,2.482,2.36,2
JY59-3HF,3134.0349,154.889,279.611,2.51,2.391,2
JY59-3HF,3134.1599,155.364,274.674,2.537,2.416,2
JY59-3HF,3134.2849,155.578,267.599,2.56,2.346,2
JY59-3HF,3134.4099,155.401,262.086,2.571,2.311,2
JY59-3HF,3134.5349,154.813,265.492,2.561,2.313,2
JY59-3HF,3134.6599,153.888,270.312,2.508,2.292,2
JY59-3HF,3134.7849,153.15,272.292,2.442,2.249,2
JY59-3HF,3134.9099,153.112,270.793,2.391,2.216,2
JY59-3HF,3135.0349,154.023,271.99,2.374,2.223,2
JY59-3HF,3135.1599,155.873,273.066,2.401,2.239,2
JY59-3HF,3135.2849,158.364,272.119,2.461,2.229,2
JY59-3HF,3135.4099,160.632,269.382,2.512,2.213,2
JY59-3HF,3135.5349,162.153,265.52,2.542,2.206,2
JY59-3HF,3135.6599,163.028,261.216,2.551,2.201,2
JY59-3HF,3135.7849,163.471,255.253,2.548,2.254,2
JY59-3HF,3135.9099,163.717,254.607,2.546,2.287,2
JY59-3HF,3136.0349,163.865,257.262,2.552,2.332,2
JY59-3HF,3136.1599,163.77,258.769,2.553,2.394,2
JY59-3HF,3136.2849,163.434,256.019,2.549,2.455,2
JY59-3HF,3136.4099,162.949,253.486,2.548,2.484,2
JY59-3HF,3136.5349,162.416,257.957,2.556,2.493,2
JY59-3HF,3136.6599,161.933,266.448,2.569,2.526,2
JY59-3HF,3136.7849,161.629,279.079,2.568,2.543,2
JY59-3HF,3136.9099,161.419,293.727,2.559,2.517,2
JY59-3HF,3137.0349,161.377,305.784,2.546,2.45,2
JY59-3HF,3137.1599,161.567,307.62,2.536,2.438,2
JY59-3HF,3137.2849,162.012,303.873,2.533,2.433,2
JY59-3HF,3137.4099,162.658,292.832,2.54,2.419,2
JY59-3HF,3137.5349,163.295,276.432,2.543,2.402,2
JY59-3HF,3137.6599,163.95,259.605,2.543,2.403,2
JY59-3HF,3137.7849,164.999,251.243,2.543,2.458,2
JY59-3HF,3137.9099,166.865,251.761,2.55,2.502,2
JY59-3HF,3138.0349,169.909,236.315,2.579,2.52,2
JY59-3HF,3138.1599,174.197,223.595,2.634,2.539,2
JY59-3HF,3138.2849,178.858,221.934,2.688,2.579,2
JY59-3HF,3138.4099,183.036,228.763,2.716,2.645,2
JY59-3HF,3138.5349,186.298,241.033,2.704,2.734,2
JY59-3HF,3138.6599,188.523,249.713,2.659,2.783,2
JY59-3HF,3138.7849,189.966,252.18,2.623,2.819,2
JY59-3HF,3138.9099,190.743,251.827,2.62,2.827,2
JY59-3HF,3139.0349,191.59,251.452,2.638,2.794,2
JY59-3HF,3139.1599,192.742,249.694,2.664,2.734,2
JY59-3HF,3139.2849,194.348,247.674,2.685,2.67,2
JY59-3HF,3139.4099,196.485,248.912,2.694,2.669,2
JY59-3HF,3139.5349,199.214,252.693,2.682,2.718,2
JY59-3HF,3139.6599,202.49,259.447,2.678,2.819,2
JY59-3HF,3139.7849,205.566,269.263,2.681,2.973,2
JY59-3HF,3139.9099,207.914,276.464,2.685,3.145,2
JY59-3HF,3140.0349,208.916,275.708,2.682,3.316,2
JY59-3HF,3140.1599,207.848,269.88,2.665,3.419,2
JY59-3HF,3140.2849,204.163,259.577,2.652,3.443,2
JY59-3HF,3140.4099,199.462,246.904,2.651,3.395,2
JY59-3HF,3140.5349,194.848,236.237,2.656,3.296,2
JY59-3HF,3140.6599,190.98,230.596,2.661,3.204,2
JY59-3HF,3140.7849,188.216,228.473,2.66,3.095,2
JY59-3HF,3140.9099,186.773,228.546,2.657,3.039,2
JY59-3HF,3141.0349,186.094,230.334,2.658,3.042,2
JY59-3HF,3141.1599,185.732,233.818,2.659,3.083,2
JY59-3HF,3141.2849,185.87,239.342,2.66,3.147,2
JY59-3HF,3141.4099,186.639,244.983,2.661,3.174,2
JY59-3HF,3141.5349,188.005,247.667,2.664,3.217,2
JY59-3HF,3141.6599,189.651,247.574,2.668,3.201,2
JY59-3HF,3141.7849,190.813,245.153,2.672,3.129,2
JY59-3HF,3141.9099,191.022,240.748,2.673,3.095,2
JY59-3HF,3142.0349,190.166,235.865,2.669,3.087,2
JY59-3HF,3142.1599,188.465,234.486,2.664,3.142,2
JY59-3HF,3142.2849,186.596,235.498,2.66,3.156,2
JY59-3HF,3142.4099,185.455,238.175,2.665,3.162,2
JY59-3HF,3142.5349,185.284,241.714,2.673,3.2,2
JY59-3HF,3142.6599,185.843,244.869,2.679,3.201,2
JY59-3HF,3142.7849,186.755,244.824,2.68,3.168,2
JY59-3HF,3142.9099,187.584,243.673,2.672,3.069,2
JY59-3HF,3143.0349,187.795,242.197,2.659,3.004,2
JY59-3HF,3143.1599,187.389,240.879,2.649,3,2
JY59-3HF,3143.2849,186.661,240.045,2.643,3.017,2
JY59-3HF,3143.4099,185.765,241.101,2.642,3.051,2
JY59-3HF,3143.5349,184.794,244.821,2.649,3.114,2
JY59-3HF,3143.6599,183.763,249.824,2.666,3.217,2
JY59-3HF,3143.7849,182.655,254.286,2.669,3.3,2
JY59-3HF,3143.9099,181.548,256.595,2.664,3.328,2
JY59-3HF,3144.0349,180.638,255.951,2.657,3.367,2
JY59-3HF,3144.1599,180.169,254.739,2.655,3.402,2
JY59-3HF,3144.2849,180.392,253.491,2.655,3.429,2
JY59-3HF,3144.4099,181.598,253.062,2.656,3.444,2
JY59-3HF,3144.5349,183.614,253.644,2.658,3.444,2
JY59-3HF,3144.6599,185.13,254.61,2.658,3.433,2
JY59-3HF,3144.7849,185.449,253.241,2.658,3.434,2
JY59-3HF,3144.9099,184.275,249.648,2.659,3.429,2
JY59-3HF,3145.0349,181.785,245.937,2.663,3.434,2
JY59-3HF,3145.1599,178.824,242.586,2.665,3.383,2
JY59-3HF,3145.2849,176.802,239.399,2.665,3.271,2
JY59-3HF,3145.4099,176.09,235.616,2.665,3.221,2
JY59-3HF,3145.5349,176.604,232.971,2.667,3.115,2
JY59-3HF,3145.6599,177.998,232.411,2.676,2.992,2
JY59-3HF,3145.7849,180.038,233.76,2.68,2.864,2
JY59-3HF,3145.9099,182.088,237.123,2.671,2.791,2
JY59-3HF,3146.0349,183.796,242.27,2.653,2.824,2
JY59-3HF,3146.1599,185.169,246.868,2.635,2.881,2
JY59-3HF,3146.2849,186.199,248.273,2.63,2.942,2
JY59-3HF,3146.4099,186.769,247.884,2.648,3.018,2
JY59-3HF,3146.5349,186.091,247.024,2.664,3.106,2
JY59-3HF,3146.6599,184.108,246.62,2.666,3.188,2
JY59-3HF,3146.7849,181.43,246.939,2.655,3.235,2
JY59-3HF,3146.9099,178.815,247.558,2.641,3.245,2
JY59-3HF,3147.0349,177.047,247.487,2.632,3.259,2
JY59-3HF,3147.1599,176.858,247.023,2.633,3.255,2
JY59-3HF,3147.2849,178.16,246.563,2.642,3.229,2
JY59-3HF,3147.4099,179.668,246.49,2.648,3.191,2
JY59-3HF,3147.5349,180.931,247.001,2.645,3.175,2
JY59-3HF,3147.6599,181.734,248.24,2.628,3.157,2
JY59-3HF,3147.7849,182.074,249.307,2.613,3.169,2
JY59-3HF,3147.9099,182.128,249.982,2.611,3.198,2
JY59-3HF,3148.0349,182.198,250.433,2.616,3.21,2
JY59-3HF,3148.1599,182.239,251.167,2.621,3.161,2
JY59-3HF,3148.2849,182.166,252.929,2.625,3.123,2
JY59-3HF,3148.4099,181.923,254.015,2.629,3.035,2
JY59-3HF,3148.5349,181.565,254.667,2.627,2.923,2
JY59-3HF,3148.6599,181.499,255.096,2.621,2.824,2
JY59-3HF,3148.7849,181.97,255.343,2.612,2.772,2
JY59-3HF,3148.9099,183.069,255.014,2.603,2.783,2
JY59-3HF,3149.0349,184.673,255.448,2.594,2.726,2
JY59-3HF,3149.1599,186.489,255.651,2.584,2.742,2
JY59-3HF,3149.2849,188.089,254.721,2.595,2.799,2
JY59-3HF,3149.4099,189.238,252.751,2.619,2.866,2
JY59-3HF,3149.5349,190.102,250.592,2.638,2.924,2
JY59-3HF,3149.6599,190.85,248.588,2.643,2.963,2
JY59-3HF,3149.7849,191.688,246.98,2.635,3.061,2
JY59-3HF,3149.9099,192.862,245.867,2.634,3.137,2
JY59-3HF,3150.0349,194.366,245.318,2.641,3.159,2
JY59-3HF,3150.1599,195.99,245.41,2.651,3.118,2
JY59-3HF,3150.2849,198.022,246.272,2.657,3.034,2
