Well Name,Depth,GR,AC,DEN,CNL,LLS
JY5,2991.125,120.002,63.985,2.698,17.538,51.035
JY5,2991.25,119.122,63.388,2.697,16.715,52.6
JY5,2991.375,119.281,63.504,2.7,16.301,53.081
JY5,2991.5,120.032,64.125,2.703,16.533,52.466
JY5,2991.625,120.864,65.037,2.704,17.271,51.038
JY5,2991.75,121.294,65.929,2.701,18.077,49.438
JY5,2991.875,120.834,66.494,2.697,18.42,48.206
JY5,2992,119.826,66.433,2.692,18.358,47.817
JY5,2992.125,118.913,65.827,2.689,18.254,48.295
JY5,2992.25,118.487,64.926,2.688,18.171,49.425
JY5,2992.375,118.397,64.047,2.691,17.951,50.931
JY5,2992.5,118.378,63.47,2.695,17.727,52.386
JY5,2992.625,118.65,63.351,2.695,17.799,53.41
JY5,2992.75,119.276,63.679,2.69,18.028,53.675
JY5,2992.875,120.381,64.187,2.689,18.169,53.309
JY5,2993,122.042,64.612,2.691,18.295,52.555
JY5,2993.125,123.231,64.765,2.693,18.558,51.866
JY5,2993.25,122.404,64.706,2.692,18.846,51.671
JY5,2993.375,120.408,64.569,2.691,18.668,52.317
JY5,2993.5,118.887,64.504,2.693,17.899,53.647
JY5,2993.625,118.497,64.619,2.696,17.443,55.136
JY5,2993.75,118.595,65.02,2.697,17.799,56.092
JY5,2993.875,118.776,65.603,2.697,18.834,56.138
JY5,2994,119.75,66.209,2.699,19.527,55.302
JY5,2994.125,122.016,66.648,2.701,19.382,53.857
JY5,2994.25,124.882,66.756,2.7,18.891,52.311
JY5,2994.375,126.95,66.417,2.695,18.784,51.06
JY5,2994.5,127.638,65.789,2.693,19.264,50.511
JY5,2994.625,127.29,65.187,2.695,19.903,50.723
JY5,2994.75,126.605,64.732,2.7,19.984,51.654
JY5,2994.875,126.074,64.441,2.708,19.521,52.924
JY5,2995,125.724,64.354,2.717,19.349,54.01
JY5,2995.125,125.007,64.363,2.725,19.911,54.319
JY5,2995.25,123.325,64.086,2.726,20.833,53.68
JY5,2995.375,121.726,63.359,2.718,21.028,52.414
JY5,2995.5,121.352,62.314,2.707,20.359,51.201
JY5,2995.625,121.669,61.355,2.701,19.462,50.703
JY5,2995.75,120.934,60.804,2.702,18.732,51.215
JY5,2995.875,119.017,60.975,2.705,18.098,52.819
JY5,2996,117.684,61.766,2.704,17.636,55.342
JY5,2996.125,118.763,62.956,2.702,17.668,58.811
JY5,2996.25,122.105,64.184,2.702,18.235,63.017
JY5,2996.375,125.241,65.193,2.709,18.673,67.444
JY5,2996.5,126.157,65.837,2.721,18.6,71.488
JY5,2996.625,124.817,66.101,2.732,18.41,74.41
JY5,2996.75,123.938,65.987,2.738,18.673,75.733
JY5,2996.875,125.153,65.487,2.736,19.258,75.296
JY5,2997,127.505,64.85,2.732,19.368,73.98
JY5,2997.125,129.117,64.355,2.73,18.573,72.269
JY5,2997.25,129.688,64.347,2.73,17.422,69.669
JY5,2997.375,130.05,64.896,2.733,16.874,65.587
JY5,2997.5,131.068,65.864,2.735,17.166,60.008
JY5,2997.625,132.325,66.849,2.734,18.076,53.847
JY5,2997.75,132.502,67.588,2.728,19.012,48.262
JY5,2997.875,131.4,67.99,2.72,19.538,44.093
JY5,2998,129.143,68.056,2.712,19.367,41.679
JY5,2998.125,126.475,67.888,2.709,18.649,40.694
JY5,2998.25,124.594,67.636,2.706,17.85,40.758
JY5,2998.375,124.17,67.398,2.702,17.376,41.319
JY5,2998.5,124.853,67.156,2.698,17.293,42.041
JY5,2998.625,126.004,66.902,2.698,17.426,42.644
JY5,2998.75,127.418,66.668,2.7,17.462,42.979
JY5,2998.875,129.001,66.472,2.698,17.195,43.053
JY5,2999,130.067,66.393,2.694,16.888,42.937
JY5,2999.125,130.188,66.509,2.689,17.243,42.644
JY5,2999.25,130.614,66.786,2.685,18.385,42.126
JY5,2999.375,132.404,67.041,2.685,19.735,41.507
JY5,2999.5,134.079,67.169,2.689,20.116,41.058
JY5,2999.625,133.31,67.127,2.694,19.428,41.004
JY5,2999.75,130.326,66.89,2.698,18.454,41.27
JY5,2999.875,128.659,66.522,2.698,17.985,41.591
JY5,3000,129.621,66.21,2.695,17.904,41.756
JY5,3000.125,130.812,66.105,2.693,17.718,41.809
JY5,3000.25,129.572,66.154,2.693,17.318,41.949
JY5,3000.375,127.231,66.106,2.698,17.011,42.509
JY5,3000.5,125.381,65.698,2.703,17.121,43.589
JY5,3000.625,122.691,64.848,2.705,17.403,45.114
JY5,3000.75,118.01,63.765,2.701,17.6,46.717
JY5,3000.875,112.785,62.822,2.695,17.741,48.011
JY5,3001,109.74,62.331,2.69,17.966,48.797
JY5,3001.125,109.756,62.459,2.692,18.205,49.097
JY5,3001.25,111.039,62.995,2.696,18.296,49.115
JY5,3001.375,112.029,63.525,2.698,18.43,49.023
JY5,3001.5,112.098,63.725,2.697,18.839,48.849
JY5,3001.625,111.607,63.693,2.695,19.185,48.523
JY5,3001.75,111.149,63.692,2.696,19.007,47.94
JY5,3001.875,110.795,63.792,2.695,18.335,47.122
JY5,3002,110.028,63.91,2.693,17.851,46.185
JY5,3002.125,108.092,64.015,2.69,17.7,45.55
JY5,3002.25,104.948,64.094,2.689,17.566,45.688
JY5,3002.375,102.627,64.081,2.693,17.252,46.81
JY5,3002.5,103.045,64.013,2.699,16.88,48.467
JY5,3002.625,106.791,64.001,2.704,16.818,49.806
JY5,3002.75,111.906,63.967,2.706,17.197,50.102
JY5,3002.875,115.761,63.658,2.706,17.684,49.337
JY5,3003,116.55,63.072,2.706,17.637,48.18
JY5,3003.125,114.939,62.448,2.705,17.126,47.445
JY5,3003.25,113.502,62.072,2.705,16.849,47.642
JY5,3003.375,114.55,62.069,2.707,17.202,48.791
JY5,3003.5,117.833,62.517,2.712,17.79,50.444
JY5,3003.625,121.058,63.231,2.716,17.822,51.593
JY5,3003.75,122.117,64.008,2.717,17.313,51.53
JY5,3003.875,120.968,64.634,2.713,16.756,50.075
JY5,3004,118.881,65.009,2.707,16.592,47.959
JY5,3004.125,116.9,65.055,2.698,16.68,45.928
JY5,3004.25,115.587,64.831,2.688,16.605,44.754
JY5,3004.375,114.894,64.515,2.683,16.243,44.644
JY5,3004.5,114.26,64.21,2.686,15.931,45.506
JY5,3004.625,113.289,63.958,2.697,15.772,46.88
JY5,3004.75,113.095,63.815,2.709,15.473,48.399
JY5,3004.875,114.925,63.796,2.716,14.785,49.717
JY5,3005,118.158,63.725,2.718,13.799,50.627
JY5,3005.125,120.121,63.464,2.719,13.102,51.097
JY5,3005.25,119.422,62.975,2.717,13.052,51.168
JY5,3005.375,116.686,62.405,2.712,13.665,51.039
JY5,3005.5,114.504,61.949,2.705,14.361,50.894
JY5,3005.625,113.607,61.839,2.7,14.712,50.959
JY5,3005.75,112.39,62.04,2.697,14.841,51.256
JY5,3005.875,109.719,62.409,2.698,15.085,51.593
JY5,3006,106.551,62.802,2.7,15.363,51.682
JY5,3006.125,105.375,63.1,2.7,15.388,51.486
JY5,3006.25,106.399,63.106,2.697,15.236,51.12
JY5,3006.375,107.727,62.808,2.691,15.198,50.783
JY5,3006.5,107.476,62.338,2.688,15.327,50.633
JY5,3006.625,105.592,61.75,2.69,15.428,50.88
JY5,3006.75,103.341,61.089,2.698,15.228,51.575
JY5,3006.875,102.258,60.516,2.703,14.639,52.639
JY5,3007,102.275,60.256,2.699,13.861,53.816
JY5,3007.125,102.497,60.282,2.689,13.357,54.815
JY5,3007.25,102.332,60.46,2.681,13.166,55.393
JY5,3007.375,101.661,60.58,2.679,13.024,55.419
JY5,3007.5,100.726,60.556,2.679,12.764,55.076
JY5,3007.625,99.914,60.434,2.678,12.631,54.643
JY5,3007.75,99.282,60.311,2.67,12.868,54.465
JY5,3007.875,98.958,60.211,2.658,13.162,54.635
JY5,3008,99.414,60.183,2.65,13.158,54.929
JY5,3008.125,101.208,60.255,2.653,12.885,54.887
JY5,3008.25,103.96,60.412,2.661,12.726,54.295
JY5,3008.375,107.128,60.735,2.669,12.863,53.157
JY5,3008.5,110.189,61.283,2.674,13.309,51.768
JY5,3008.625,112.815,61.966,2.677,13.879,50.317
JY5,3008.75,114.168,62.532,2.678,14.424,48.982
JY5,3008.875,113.822,62.842,2.677,14.754,47.85
JY5,3009,112.472,62.848,2.673,14.754,47.016
JY5,3009.125,110.159,62.651,2.667,14.417,46.61
JY5,3009.25,107.371,62.466,2.667,13.994,46.646
JY5,3009.375,105.326,62.481,2.672,13.66,47.072
JY5,3009.5,104.98,62.729,2.679,13.326,47.693
JY5,3009.625,106.321,63.161,2.681,12.836,48.32
JY5,3009.75,108.763,63.681,2.677,12.418,48.768
JY5,3009.875,111.101,64.126,2.67,12.555,49.103
JY5,3010,112.067,64.41,2.664,13.169,49.514
JY5,3010.125,111.524,64.478,2.662,13.797,50.129
JY5,3010.25,111.267,64.359,2.664,13.922,50.807
JY5,3010.375,112.387,64.131,2.666,13.667,51.334
JY5,3010.5,114.119,63.948,2.667,13.4,51.485
JY5,3010.625,115.357,63.867,2.669,13.464,51.229
JY5,3010.75,116.254,63.911,2.67,13.787,50.676
JY5,3010.875,117.392,64.094,2.674,14.093,50.145
JY5,3011,118.528,64.361,2.682,14.355,49.801
JY5,3011.125,118.808,64.588,2.689,14.855,49.63
JY5,3011.25,117.974,64.693,2.695,15.727,49.476
JY5,3011.375,116.688,64.64,2.697,16.436,49.23
JY5,3011.5,115.023,64.271,2.699,16.517,48.842
JY5,3011.625,112.403,63.592,2.703,16.046,48.402
JY5,3011.75,109.593,62.81,2.708,15.658,48.032
JY5,3011.875,108.158,62.298,2.714,15.588,47.804
JY5,3012,108.592,62.205,2.716,15.589,47.625
JY5,3012.125,109.295,62.596,2.714,15.356,47.337
JY5,3012.25,109.274,63.408,2.711,15.02,46.826
JY5,3012.375,108.893,64.414,2.709,15.119,46.14
JY5,3012.5,108.821,65.324,2.705,15.958,45.375
JY5,3012.625,109.711,65.901,2.702,17.323,44.635
JY5,3012.75,111.197,66.118,2.699,18.419,44.023
JY5,3012.875,111.799,65.993,2.698,18.988,43.734
JY5,3013,110.51,65.6,2.695,19.219,43.871
JY5,3013.125,109.62,65.043,2.692,19.392,44.386
JY5,3013.25,111.501,64.635,2.691,19.509,45.006
JY5,3013.375,115.504,64.535,2.696,19.698,45.407
JY5,3013.5,117.753,64.604,2.701,20.097,45.457
JY5,3013.625,116.641,64.519,2.702,20.307,45.236
JY5,3013.75,114.181,64.187,2.7,19.739,44.978
JY5,3013.875,113.005,63.722,2.7,18.87,44.931
JY5,3014,113.299,63.374,2.702,18.447,45.272
JY5,3014.125,113.825,63.34,2.702,18.491,45.884
JY5,3014.25,114.619,63.852,2.696,18.455,46.408
JY5,3014.375,115.808,64.785,2.688,18.273,46.483
JY5,3014.5,116.522,65.72,2.679,18.368,46.085
JY5,3014.625,116.084,66.229,2.666,18.658,45.427
JY5,3014.75,115.076,66.551,2.651,18.743,44.819
JY5,3014.875,115.035,67.089,2.643,18.833,44.39
JY5,3015,116.093,68.032,2.649,19.346,44.203
JY5,3015.125,117.468,69.141,2.666,19.89,44.199
JY5,3015.25,118.136,70.112,2.681,19.533,44.343
JY5,3015.375,117.172,70.595,2.689,18.426,44.67
JY5,3015.5,115.348,70.568,2.689,17.607,45.193
JY5,3015.625,114.408,70.209,2.686,17.097,45.815
JY5,3015.75,114.906,69.622,2.683,16.532,46.282
JY5,3015.875,115.428,68.671,2.684,16.141,46.434
JY5,3016,114.941,67.21,2.689,16.339,46.176
JY5,3016.125,113.527,65.333,2.694,16.979,45.652
JY5,3016.25,111.666,63.231,2.696,17.255,45.072
JY5,3016.375,109.308,61.573,2.698,17.057,44.695
JY5,3016.5,106.718,60.996,2.697,17.106,44.511
JY5,3016.625,104.143,61.605,2.692,17.816,44.346
JY5,3016.75,101.502,62.722,2.685,19.121,44.026
JY5,3016.875,99.809,63.514,2.679,20.321,43.597
JY5,3017,100.611,63.571,2.677,20.558,43.192
JY5,3017.125,104.488,63.137,2.677,19.634,42.938
JY5,3017.25,109.408,62.693,2.678,18.487,42.786
JY5,3017.375,112.817,62.628,2.682,17.803,42.538
JY5,3017.5,113.108,63.028,2.689,17.852,42.024
JY5,3017.625,111.571,63.695,2.694,18.431,41.263
JY5,3017.75,110.36,64.284,2.693,19.266,40.409
JY5,3017.875,111.418,64.768,2.684,19.993,39.697
JY5,3018,113.279,65.46,2.674,20.251,39.281
JY5,3018.125,113.895,66.68,2.67,19.953,39.217
JY5,3018.25,113.186,68.168,2.677,19.638,39.318
JY5,3018.375,112.744,69.357,2.691,20.08,39.382
JY5,3018.5,113.653,69.534,2.705,21.323,39.285
JY5,3018.625,115.777,68.632,2.711,22.309,39.067
JY5,3018.75,117.838,67.099,2.709,22.338,38.783
JY5,3018.875,118.826,65.861,2.704,21.86,38.517
JY5,3019,117.848,65.391,2.7,21.971,38.385
JY5,3019.125,115.729,65.798,2.696,22.921,38.584
JY5,3019.25,114.362,66.594,2.689,24.398,39.144
JY5,3019.375,114.228,67.222,2.686,25.546,39.913
JY5,3019.5,114.736,67.064,2.69,25.447,40.598
JY5,3019.625,114.64,66.172,2.701,24.257,40.945
JY5,3019.75,113.365,64.917,2.709,23.583,40.764
JY5,3019.875,111.858,63.949,2.71,23.81,40.011
JY5,3020,111.278,63.732,2.708,24.288,38.975
JY5,3020.125,111.254,64.596,2.708,24.433,38.007
JY5,3020.25,110.406,66.378,2.708,24.247,37.385
JY5,3020.375,108.204,68.419,2.706,23.938,37.081
JY5,3020.5,106.403,69.939,2.701,23.563,36.982
JY5,3020.625,107.082,70.484,2.699,23.305,36.916
JY5,3020.75,110.001,70.107,2.701,23.505,36.751
JY5,3020.875,114.099,69.207,2.704,24.031,36.385
JY5,3021,117.874,68.509,2.707,24.402,35.88
JY5,3021.125,120.249,68.362,2.706,24.23,35.337
JY5,3021.25,121.386,68.702,2.703,23.678,34.867
JY5,3021.375,122.56,69.04,2.703,23.494,34.529
JY5,3021.5,124.412,68.966,2.707,23.893,34.41
JY5,3021.625,126.325,68.336,2.711,24.317,34.634
JY5,3021.75,127.364,67.477,2.707,24.267,35.176
JY5,3021.875,127.6,66.81,2.697,24.181,35.901
JY5,3022,127.638,66.512,2.687,24.476,36.525
JY5,3022.125,128.042,66.412,2.683,24.739,36.845
JY5,3022.25,129.064,66.398,2.684,24.46,36.741
JY5,3022.375,129.951,66.539,2.69,23.772,36.331
JY5,3022.5,129.011,66.914,2.695,23.206,35.796
JY5,3022.625,125.78,67.645,2.698,22.708,35.366
JY5,3022.75,121.664,68.598,2.703,21.737,35.167
JY5,3022.875,119.25,69.245,2.71,20.524,35.22
JY5,3023,119.365,68.78,2.717,19.779,35.477
JY5,3023.125,120.39,67.489,2.718,20.25,35.78
JY5,3023.25,120.37,66.265,2.717,21.722,35.902
JY5,3023.375,118.753,65.929,2.716,23.266,35.7
JY5,3023.5,117.048,66.614,2.714,23.493,35.352
JY5,3023.625,116.907,68.243,2.713,22.717,35.199
JY5,3023.75,118.329,69.937,2.711,22.207,35.507
JY5,3023.875,119.661,70.753,2.708,22.389,36.265
JY5,3024,120.205,70.242,2.703,22.504,37.277
JY5,3024.125,120.491,69.129,2.695,21.913,38.154
JY5,3024.25,120.931,67.995,2.688,21.274,38.633
JY5,3024.375,121.133,67.241,2.682,21.031,38.626
JY5,3024.5,121.677,66.994,2.679,20.851,38.356
JY5,3024.625,123.602,67.266,2.679,20.418,37.974
JY5,3024.75,126.064,67.828,2.684,19.864,37.541
JY5,3024.875,127.511,68.383,2.694,19.52,37.055
JY5,3025,128.219,68.779,2.7,19.439,36.602
JY5,3025.125,128.841,69.053,2.698,19.457,36.384
JY5,3025.25,129.266,69.333,2.694,19.562,36.451
JY5,3025.375,129.044,69.696,2.696,19.739,36.693
JY5,3025.5,128.718,70.082,2.704,19.862,36.919
JY5,3025.625,129.11,70.41,2.713,19.968,37.071
JY5,3025.75,130.019,70.612,2.718,20.206,37.143
JY5,3025.875,131.428,70.686,2.718,20.428,37.165
JY5,3026,133.47,70.692,2.716,20.349,37.164
JY5,3026.125,136.087,70.807,2.713,20.022,37.206
JY5,3026.25,138.156,71.122,2.71,19.842,37.31
JY5,3026.375,138.524,71.563,2.709,19.75,37.389
JY5,3026.5,137.688,71.926,2.711,19.358,37.302
JY5,3026.625,136.884,72.122,2.715,18.632,37.047
JY5,3026.75,135.942,72.148,2.718,17.969,36.697
JY5,3026.875,134.432,72.016,2.717,17.705,36.348
JY5,3027,133.343,71.718,2.717,17.959,36.085
JY5,3027.125,133.069,71.309,2.717,18.565,36.078
JY5,3027.25,132.303,70.958,2.716,19.285,36.384
JY5,3027.375,130.444,70.746,2.713,19.814,36.922
JY5,3027.5,128.965,70.69,2.71,19.883,37.525
JY5,3027.625,129.62,70.759,2.711,19.412,38.055
JY5,3027.75,131.07,70.903,2.714,18.836,38.441
JY5,3027.875,131.406,70.925,2.713,18.724,38.668
JY5,3028,130.631,70.698,2.704,19.136,38.802
JY5,3028.125,130.563,70.254,2.693,19.631,38.876
JY5,3028.25,132.058,69.81,2.685,19.966,38.899
JY5,3028.375,133.644,69.521,2.685,20.071,38.895
JY5,3028.5,133.681,69.438,2.688,20.055,38.917
JY5,3028.625,131.878,69.485,2.689,20.178,38.999
JY5,3028.75,129.459,69.592,2.687,20.491,39.127
JY5,3028.875,127.355,69.658,2.685,20.658,39.193
JY5,3029,126.509,69.606,2.686,20.183,38.999
JY5,3029.125,127.663,69.548,2.69,19.499,38.46
JY5,3029.25,131.152,69.821,2.697,19.09,37.732
JY5,3029.375,135.326,70.489,2.705,19.025,37.1
JY5,3029.5,137.603,71.298,2.711,18.982,36.736
JY5,3029.625,136.883,71.815,2.714,18.754,36.681
JY5,3029.75,135.018,71.852,2.717,18.287,36.839
JY5,3029.875,134.474,71.337,2.722,17.767,37.091
JY5,3030,135.524,70.45,2.73,17.389,37.292
JY5,3030.125,136.757,69.475,2.734,17.376,37.412
JY5,3030.25,137.967,68.646,2.73,17.827,37.462
JY5,3030.375,139.284,67.926,2.72,18.746,37.471
JY5,3030.5,139.611,67.204,2.71,19.764,37.505
JY5,3030.625,137.406,66.505,2.703,20.34,37.727
JY5,3030.75,132.986,65.975,2.703,19.965,38.222
JY5,3030.875,129.553,65.712,2.706,18.977,38.982
JY5,3031,128.786,65.748,2.71,17.733,39.776
JY5,3031.125,129.796,65.983,2.709,16.553,40.308
JY5,3031.25,130.974,66.243,2.705,15.485,40.479
JY5,3031.375,132.101,66.415,2.698,14.663,40.541
JY5,3031.5,134.021,66.624,2.689,14.34,40.829
JY5,3031.625,136.538,66.959,2.682,14.582,41.848
JY5,3031.75,138.416,67.273,2.682,15.256,43.851
JY5,3031.875,139.374,67.497,2.686,15.798,45.141
JY5,3032,140.431,67.665,2.69,15.815,41.888
JY5,3032.125,142.618,67.757,2.688,15.363,34.324
JY5,3032.25,145.494,67.736,2.68,15.194,25.992
JY5,3032.375,148.193,67.653,2.67,15.679,21.459
JY5,3032.5,149.457,67.545,2.665,16.386,21.576
JY5,3032.625,148.556,67.36,2.664,16.591,25.828
JY5,3032.75,145.767,67.113,2.666,16.133,30.506
JY5,3032.875,143.707,66.928,2.668,15.514,30.802
JY5,3033,144.526,66.912,2.668,15.209,24.884
JY5,3033.125,147.548,67.066,2.664,15.337,17.598
JY5,3033.25,149.552,67.354,2.658,15.643,13.835
JY5,3033.375,149.244,67.741,2.653,15.818,16.355
JY5,3033.5,147.334,68.105,2.651,15.676,24.803
JY5,3033.625,146.067,68.343,2.654,15.403,37.132
JY5,3033.75,146.035,68.383,2.657,15.061,47.979
JY5,3033.875,145.767,68.263,2.658,14.523,53.799
JY5,3034,143.626,68.01,2.652,13.992,55.385
JY5,3034.125,139.916,67.698,2.644,13.652,56.338
JY5,3034.25,137.403,67.41,2.637,13.525,58.384
JY5,3034.375,137.575,67.178,2.635,13.569,61.273
JY5,3034.5,139.334,67,2.637,13.789,63.963
JY5,3034.625,139.88,66.896,2.641,14.299,65.588
JY5,3034.75,138.476,66.913,2.646,14.849,65.667
JY5,3034.875,136.308,67.022,2.646,14.817,64.51
JY5,3035,134.661,67.146,2.644,14.293,62.389
JY5,3035.125,133.419,67.235,2.643,13.859,58.022
JY5,3035.25,132.694,67.349,2.648,13.935,49.22
JY5,3035.375,133.304,67.56,2.656,14.216,35.813
JY5,3035.5,135.123,67.817,2.66,14.283,21.932
JY5,3035.625,135.742,67.999,2.661,14.014,12.892
JY5,3035.75,134.119,68.091,2.659,13.538,13.782
JY5,3035.875,132.128,68.14,2.656,12.922,30.493
JY5,3036,131.989,68.153,2.65,12.412,56.981
JY5,3036.125,133.13,68.179,2.643,12.295,78.898
JY5,3036.25,135.383,68.353,2.638,12.698,84.295
JY5,3036.375,139.684,68.667,2.637,13.44,77.82
JY5,3036.5,145.306,68.939,2.641,14.285,70.371
JY5,3036.625,149.162,69.047,2.65,15.027,66.236
JY5,3036.75,149.312,69.06,2.659,15.558,62.976
JY5,3036.875,147.339,69.057,2.662,15.715,59.41
JY5,3037,145.199,68.98,2.657,15.285,55.904
JY5,3037.125,141.946,68.733,2.656,14.602,53.393
JY5,3037.25,136.467,68.32,2.665,13.919,52.98
JY5,3037.375,131.029,67.969,2.678,13.442,54.492
JY5,3037.5,129.241,67.959,2.683,13.281,57.114
JY5,3037.625,131.123,68.431,2.673,13.483,58.854
JY5,3037.75,132.079,69.285,2.652,13.806,57.057
JY5,3037.875,130.749,70.377,2.633,13.828,49.327
JY5,3038,130.198,71.364,2.623,13.503,38.132
JY5,3038.125,132.665,71.984,2.624,13.492,28.079
JY5,3038.25,135.858,72.197,2.634,14.096,23.125
JY5,3038.375,135.939,72.241,2.645,15.061,23.733
JY5,3038.5,133.213,72.169,2.652,15.808,29.983
JY5,3038.625,130.757,71.943,2.652,16.111,40.891
JY5,3038.75,131.172,71.658,2.646,16.128,51.79
JY5,3038.875,132.964,71.417,2.641,16.167,58.781
JY5,3039,134.067,71.29,2.637,16.343,60.767
JY5,3039.125,133.449,71.299,2.636,16.706,60.04
JY5,3039.25,132.258,71.446,2.635,17.238,58.029
JY5,3039.375,131.896,71.635,2.636,17.821,55.652
JY5,3039.5,132.762,71.775,2.64,17.997,53.708
JY5,3039.625,134.294,71.862,2.645,17.529,52.869
JY5,3039.75,135.355,71.973,2.645,16.957,53.186
JY5,3039.875,135.699,72.142,2.638,17.001,54.191
JY5,3040,135.639,72.333,2.627,17.399,54.982
JY5,3040.125,135.13,72.44,2.622,17.459,55.155
JY5,3040.25,133.926,72.381,2.624,17.24,55.047
JY5,3040.375,132.122,72.146,2.63,17.204,55.117
JY5,3040.5,130.859,71.8,2.635,17.44,55.212
JY5,3040.625,130.76,71.343,2.637,17.515,55.083
JY5,3040.75,130.928,70.876,2.638,17.346,54.807
JY5,3040.875,129.165,70.671,2.639,17.34,54.502
JY5,3041,124.983,70.944,2.642,17.654,53.362
JY5,3041.125,120.171,71.445,2.643,18.213,49.822
JY5,3041.25,117.871,71.872,2.641,18.645,43.964
JY5,3041.375,118.955,72.062,2.636,18.672,37.86
JY5,3041.5,122.452,71.837,2.632,18.297,33.95
JY5,3041.625,126.25,71.001,2.632,18.223,32.824
JY5,3041.75,129.241,69.769,2.639,18.958,34.407
JY5,3041.875,130.575,68.845,2.65,20.487,37.552
JY5,3042,130.166,68.577,2.658,21.782,40.754
JY5,3042.125,127.569,68.888,2.657,22.187,42.245
JY5,3042.25,123.747,69.553,2.641,21.862,42.612
JY5,3042.375,120.823,70.482,2.609,21.145,43.359
JY5,3042.5,120.021,71.606,2.561,19.964,44.73
JY5,3042.625,120.893,72.978,2.508,18.833,45.433
JY5,3042.75,123.019,74.487,2.469,18.433,44.57
JY5,3042.875,128.322,75.531,2.471,18.537,43.23
JY5,3043,137.908,75.773,2.518,18.106,42.897
JY5,3043.125,149.204,75.178,2.589,17.217,44.922
JY5,3043.25,157.003,74.044,2.646,16.546,49.337
JY5,3043.375,161.244,72.79,2.67,16.372,55.403
JY5,3043.5,165.222,72.339,2.671,16.384,60.628
JY5,3043.625,171.123,72.92,2.67,15.976,62.261
JY5,3043.75,176.556,74.012,2.672,15.291,58.945
JY5,3043.875,178.487,74.72,2.674,14.93,52.661
JY5,3044,175.699,74.698,2.672,15.118,46.935
JY5,3044.125,169.962,73.86,2.669,15.33,44.233
JY5,3044.25,163.155,72.585,2.661,15.129,45.316
JY5,3044.375,158.579,71.485,2.647,14.995,49.784
JY5,3044.5,157.533,71.144,2.632,15.541,56.448
JY5,3044.625,159.713,71.565,2.621,16.776,62.124
JY5,3044.75,163.241,72.509,2.617,17.73,64.528
JY5,3044.875,166.202,73.522,2.617,17.991,63.312
JY5,3045,167.162,74.157,2.618,18.088,61.396
JY5,3045.125,166.791,74.342,2.617,18.383,60.636
JY5,3045.25,167.237,74.36,2.614,18.553,61.355
JY5,3045.375,170.455,74.468,2.611,18.28,62.68
JY5,3045.5,174.096,74.697,2.611,17.863,64.088
JY5,3045.625,174.417,74.908,2.616,17.483,65.481
JY5,3045.75,170.32,74.984,2.626,16.911,66.82
JY5,3045.875,165.829,74.868,2.635,16.047,67.496
JY5,3046,165.811,74.572,2.638,15.264,66.478
JY5,3046.125,169.136,74.168,2.636,14.842,63.691
JY5,3046.25,171.539,73.816,2.633,14.722,60.035
JY5,3046.375,169.538,73.613,2.635,14.682,55.307
JY5,3046.5,165.576,73.527,2.642,14.613,47.302
JY5,3046.625,162.803,73.548,2.649,14.597,35.095
JY5,3046.75,162.073,73.746,2.655,14.84,23.021
JY5,3046.875,162.585,74.135,2.66,15.346,15.445
JY5,3047,163.449,74.529,2.669,16.002,13.986
JY5,3047.125,163.505,74.772,2.676,16.428,16.221
JY5,3047.25,163.244,74.841,2.679,16.345,18.639
JY5,3047.375,164.313,74.818,2.67,15.9,17.883
JY5,3047.5,167.505,74.803,2.653,15.618,14.097
JY5,3047.625,171.683,74.952,2.633,15.76,10.154
JY5,3047.75,175.317,75.339,2.617,16.21,9.625
JY5,3047.875,178.333,75.838,2.606,16.517,15.114
JY5,3048,180.374,76.183,2.6,16.572,28.53
JY5,3048.125,179.748,76.272,2.6,16.59,44.237
JY5,3048.25,176.573,76.108,2.602,16.7,55.458
JY5,3048.375,171.733,75.764,2.605,16.766,58.445
JY5,3048.5,166.707,75.45,2.606,16.554,57.336
JY5,3048.625,162.45,75.313,2.607,16.224,55.981
JY5,3048.75,159.673,75.212,2.61,15.919,55.319
JY5,3048.875,158.856,74.94,2.611,15.582,55.011
JY5,3049,159.012,74.521,2.611,15.175,54.939
JY5,3049.125,159.711,74.212,2.611,14.885,55.191
JY5,3049.25,161.647,74.186,2.617,14.951,55.866
JY5,3049.375,165.278,74.585,2.626,15.515,56.114
JY5,3049.5,170.068,75.266,2.634,16.488,54.171
JY5,3049.625,174.059,75.921,2.639,17.197,49.736
JY5,3049.75,176.192,76.141,2.639,16.974,44.838
JY5,3049.875,176.86,75.921,2.637,15.787,41.866
JY5,3050,176.64,75.481,2.634,14.703,41.884
JY5,3050.125,174.73,75.146,2.636,14.364,45.651
JY5,3050.25,169.363,74.929,2.649,14.847,52.59
JY5,3050.375,161.262,74.649,2.667,15.748,60.984
JY5,3050.5,153.461,74.272,2.676,16.509,67.661
JY5,3050.625,149.888,73.971,2.671,16.834,71.033
JY5,3050.75,151.787,73.898,2.658,16.971,70.428
JY5,3050.875,158.269,74.1,2.645,17.196,66.968
JY5,3051,165.192,74.539,2.637,17.209,62.081
JY5,3051.125,169.898,75.01,2.632,16.656,57.662
JY5,3051.25,171.679,75.315,2.632,15.791,54.726
JY5,3051.375,172.858,75.432,2.629,15.334,53.878
JY5,3051.5,174.212,75.352,2.62,15.58,55.611
JY5,3051.625,174.597,75.085,2.602,16.322,58.981
JY5,3051.75,172.986,74.683,2.584,16.928,63.16
