665,21.787,13.16,4.081,2
523,2852.718,144.49,206.205,2.724,13.521,35.168,3.233,2
523,2852.968,165.661,224.809,2.636,18.212,35.933,3.796,2
523,2853.093,177.876,229.368,2.614,19.866,36.94,3.767,2
523,2853.218,188.689,230.698,2.605,20.333,37.105,3.496,2
523,2853.343,196.894,229.965,2.603,19.743,36.308,3.217,2
523,2853.468,201.866,228.861,2.603,18.765,35.917,3.07,2
523,2853.593,204.311,228.094,2.604,17.991,36.169,2.979,2
523,2853.718,206.047,227.776,2.605,17.47,36.393,2.934,2
523,2853.843,209.054,227.683,2.607,17.308,36.261,2.918,2
523,2853.968,213.76,227.646,2.611,17.743,37.977,2.984,2
523,2854.093,218.747,227.31,2.616,18.404,41.728,3.099,2
523,2854.218,221.934,226.274,2.622,18.764,41.361,3.188,2
523,2854.343,222.142,224.396,2.635,18.758,29.794,3.259,2
523,2854.468,219.15,222.201,2.658,18.726,16.098,3.363,2
523,2854.593,213.433,220.3,2.686,18.884,8.685,3.54,2
523,2854.718,206.466,219.263,2.705,19.064,6.704,3.726,2
523,2854.843,200.326,219.388,2.706,19.02,6.819,3.829,2
523,2854.968,197.077,220.585,2.695,18.696,8.623,3.83,2
523,2855.093,196.852,222.452,2.68,18.251,12.195,3.819,2
523,2855.218,198.404,224.378,2.667,17.922,16.163,3.84,2
523,2855.343,199.951,226.242,2.659,17.949,19.503,3.89,2
523,2855.468,201.064,228.152,2.658,18.39,22.899,3.946,2
523,2855.593,202.128,230.075,2.66,19.2,25.473,4.008,2
523,2855.718,203.29,231.847,2.66,20.11,24.597,4.091,2
523,2855.843,203.941,233.217,2.66,20.864,20.154,4.169,2
523,2855.968,203.594,233.973,2.661,21.552,15.478,4.216,2
523,2856.093,202.595,233.916,2.658,22.222,13.188,4.24,2
523,2856.218,201.506,233.214,2.643,22.552,12.572,4.27,2
523,2856.343,200.521,232.3,2.622,22.293,12.487,4.33,2
523,2856.468,199.822,231.699,2.613,21.741,12.529,4.414,2
523,2856.593,199.891,231.74,2.599,21.161,13.144,4.487,2
523,2856.718,200.992,232.472,2.595,20.654,14.59,4.531,2
523,2856.843,202.618,233.589,2.625,20.329,16.839,4.537,2
523,2856.968,203.935,234.452,2.651,20.337,19.418,4.518,2
523,2857.093,204.564,234.543,2.66,20.689,21.583,4.481,2
523,2857.218,204.8,233.781,2.663,21.065,22.286,4.42,2
523,2857.343,205.3,232.632,2.663,21.062,21.234,4.339,2
523,2857.468,206.732,231.577,2.661,20.559,19.011,4.24,2
523,2857.593,209.069,230.921,2.656,19.947,16.885,4.147,2
523,2857.718,211.4,230.769,2.653,19.621,15.516,4.087,2
523,2857.843,212.819,231.091,2.654,19.597,14.933,4.076,2
523,2857.968,213.453,231.647,2.659,19.7,14.788,4.109,2
523,2858.093,214.184,232.199,2.661,19.855,14.93,4.181,2
523,2858.218,215.037,232.651,2.66,20.101,15.347,4.309,2
523,2858.343,214.976,233.064,2.656,20.442,16.041,4.469,2
523,2858.468,213.259,233.463,2.654,20.913,16.981,4.628,2
523,2858.593,210.425,233.688,2.655,21.518,18.059,4.738,2
523,2858.718,207.346,233.424,2.655,21.974,19.1,4.767,2
523,2858.843,204.187,232.353,2.657,21.797,19.917,4.678,2
523,2858.968,200.944,230.521,2.661,20.981,20.387,4.468,2
523,2859.093,198.376,228.544,2.668,19.975,20.54,4.226,2
523,2859.218,197.577,227.367,2.675,19.277,20.483,4.043,2
523,2859.343,198.9,227.798,2.679,19.137,20.353,3.903,2
523,2859.468,201.757,229.997,2.679,19.643,20.282,3.8,2
523,2859.593,205.241,233.33,2.678,20.685,20.386,3.774,2
523,2859.718,208.409,236.501,2.676,21.857,20.723,3.827,2
523,2859.843,210.283,238.413,2.671,22.623,21.272,3.933,2
523,2859.968,210.465,238.667,2.664,22.764,21.829,4.085,2
523,2860.093,209.642,237.779,2.657,22.548,22.012,4.267,2
523,2860.218,209.102,236.582,2.652,22.393,21.764,4.444,2
523,2860.343,209.371,235.705,2.65,22.445,21.3,4.579,2
523,2860.468,209.879,235.339,2.648,22.593,20.843,4.661,2
523,2860.593,210.051,235.378,2.645,22.63,20.531,4.7,2
523,2860.718,210.22,235.677,2.643,22.49,20.414,4.71,2
523,2860.843,211.223,236.141,2.642,22.368,20.503,4.704,2
523,2860.968,213.283,236.695,2.645,22.458,20.803,4.699,2
523,2861.093,215.688,237.222,2.651,22.665,21.327,4.694,2
523,2861.218,217.296,237.547,2.657,22.771,22.204,4.68,2
523,2861.343,217.165,237.434,2.659,22.755,23.724,4.632,2
523,2861.468,214.959,236.768,2.66,22.75,25.948,4.495,2
523,2861.593,211.233,235.689,2.662,22.791,28.335,4.211,2
523,2861.718,207.341,234.526,2.665,22.834,29.834,3.842,2
523,2861.843,204.655,233.578,2.667,22.908,29.79,3.544,2
523,2861.968,203.669,232.93,2.667,23.022,27.78,3.369,2
523,2862.093,204.022,232.461,2.665,23.068,22.935,3.267,2
523,2862.218,205.314,232.073,2.666,23.059,15.754,3.22,2
523,2862.343,207.461,231.901,2.673,23.22,9.33,3.259,2
523,2862.468,210.211,232.201,2.681,23.605,5.855,3.399,2
523,2862.593,212.787,233.111,2.684,23.854,4.634,3.581,2
523,2862.718,214.441,234.505,2.678,23.523,4.799,3.735,2
523,2862.843,215.006,235.909,2.664,22.62,6.11,3.848,2
523,2862.968,214.576,236.594,2.651,21.659,8.466,3.943,2
523,2863.093,213.035,236.018,2.647,21.128,11.427,4.043,2
523,2863.218,210.361,234.329,2.658,21.125,14.321,4.17,2
523,2863.343,207.225,232.377,2.678,21.347,16.89,4.307,2
523,2863.468,204.574,231.07,2.693,21.288,19.279,4.41,2
523,2863.593,202.648,230.927,2.693,20.762,21.282,4.466,2
523,2863.718,201.11,231.844,2.678,20.151,22.502,4.51,2
523,2863.843,200.046,233.288,2.66,19.967,22.758,4.555,2
523,2863.968,200.178,234.545,2.645,20.323,22.307,4.574,2
523,2864.093,201.671,235.125,2.636,20.903,21.76,4.547,2
523,2864.218,203.417,234.96,2.633,21.339,21.799,4.481,2
523,2864.343,203.943,234.349,2.634,21.543,22.528,4.382,2
523,2864.468,202.787,233.623,2.638,21.586,22.976,4.242,2
523,2864.593,200.948,232.991,2.645,21.623,21.76,4.067,2
523,2864.718,200.2,232.595,2.653,21.775,18.584,3.909,2
523,2864.843,201.906,232.572,2.659,21.96,14.774,3.809,2
523,2864.968,205.869,232.921,2.66,21.93,11.935,3.783,2
523,2865.093,210.273,233.461,2.656,21.611,10.415,3.808,2
523,2865.218,212.873,233.874,2.649,21.207,9.633,3.848,2
523,2865.343,212.515,233.478,2.642,20.878,9.106,3.875,2
523,2865.468,209.382,231.09,2.64,20.496,9.018,3.891,2
523,2865.593,204.269,225.665,2.647,19.842,9.855,3.891,2
523,2865.718,197.889,217.505,2.669,18.784,11.926,3.852,2
523,2865.843,190.975,208.589,2.704,17.426,15.364,3.755,2
523,2865.968,184.715,201.768,2.738,16.163,19.764,3.627,2
523,2866.093,180.867,199.434,2.754,15.537,23.567,3.538,2
523,2866.218,180.867,202.58,2.744,15.855,24.456,3.54,2
523,2866.343,184.785,210.017,2.718,16.971,21.991,3.628,2
523,2866.593,198.475,226.005,2.67,19.959,17.313,3.951,2
523,2866.718,205.111,230.456,2.66,20.973,17.25,4.166,2
523,2866.843,210.554,232.438,2.656,21.378,17.21,4.399,2
523,2866.968,214.908,232.794,2.654,21.273,16.793,4.617,2
523,2867.093,218.674,232.282,2.651,20.923,17.315,4.837,2
523,2867.218,222.054,231.286,2.647,20.54,21.063,5.073,2
523,2867.343,224.452,229.958,2.643,20.298,30.505,5.255,2
523,2867.468,224.919,228.411,2.645,20.324,40.13,5.278,2
523,2867.593,223.343,226.962,2.659,20.583,35.967,5.121,2
523,2867.718,220.783,226.251,2.683,20.814,21.184,4.861,2
523,2867.843,218.734,226.852,2.704,20.753,10.513,4.607,2
523,2867.968,218.113,228.827,2.71,20.476,6.526,4.417,2
523,2868.093,218.778,231.613,2.697,20.294,6.133,4.28,2
523,2868.218,219.948,234.363,2.677,20.421,7.761,4.174,2
523,2868.343,220.895,236.349,2.662,20.723,11.45,4.106,2
523,2868.468,221.384,237.174,2.655,20.772,16.33,4.064,2
523,2868.593,221.344,236.77,2.654,20.395,20.858,4.032,2
523,2868.718,220.422,235.19,2.66,19.944,24.009,3.994,2
523,2868.843,217.977,232.218,2.669,19.832,25.651,3.946,2
523,2868.968,213.419,227.253,2.68,19.919,25.977,3.9,2
523,2869.093,206.51,220.543,2.692,19.623,25.381,3.876,2
523,2869.218,197.719,213.848,2.71,18.619,24.552,3.838,2
523,2869.343,188.77,209.679,2.727,17.254,24.181,3.737,2
523,2869.468,182.404,209.534,2.729,16.175,24.7,3.616,2
523,2869.593,180.869,213.27,2.714,15.941,25.993,3.549,2
523,2869.718,184.217,219.408,2.688,16.687,26.814,3.519,2
523,2869.843,190.249,225.497,2.666,18.11,25.399,3.492,2
523,2869.968,196.06,229.496,2.653,19.654,21.866,3.483,2
523,2870.093,199.779,230.911,2.649,20.704,18.621,3.511,2
523,2870.218,201.215,230.656,2.648,20.88,17.384,3.572,2
523,2870.343,201.635,229.848,2.647,20.279,17.921,3.645,2
523,2870.468,202.907,229.059,2.646,19.442,18.458,3.73,2
523,2870.593,206.244,228.446,2.649,19.005,17.15,3.858,2
523,2870.718,211.133,228.017,2.657,19.297,14.271,4.036,2
523,2870.843,215.519,227.631,2.666,20.106,11.805,4.21,2
523,2870.968,217.413,227.12,2.674,20.817,10.786,4.359,2
523,2871.093,216.561,226.56,2.678,20.941,10.958,4.509,2
523,2871.218,214.365,226.199,2.679,20.661,11.697,4.659,2
523,2871.343,212.382,226.128,2.679,20.57,12.598,4.788,2
523,2871.468,211.303,226.291,2.68,20.862,13.523,4.904,2
523,2871.593,211.257,226.691,2.684,21.271,14.248,5.015,2
523,2871.718,212.165,227.332,2.688,21.545,14.632,5.11,2
523,2871.843,213.406,228.085,2.686,21.667,15.022,5.163,2
523,2871.968,213.91,228.807,2.675,21.709,15.96,5.135,2
523,2872.093,213.186,229.411,2.661,21.718,17.508,5.004,2
523,2872.218,211.778,229.79,2.652,21.643,19.04,4.811,2
523,2872.343,210.384,229.915,2.649,21.343,19.961,4.602,2
523,2872.468,208.955,229.953,2.65,20.85,20.359,4.358,2
523,2872.593,207.136,230.15,2.651,20.523,20.831,4.067,2
523,2872.718,205.125,230.589,2.649,20.692,21.796,3.789,2
523,2872.843,203.612,231.107,2.647,21.3,23.127,3.581,2
523,2872.968,202.985,231.389,2.646,21.976,24.285,3.443,2
523,2873.093,202.866,231.214,2.646,22.356,24.826,3.368,2
523,2873.218,202.416,230.638,2.649,22.33,24.771,3.358,2
523,2873.343,201.019,229.899,2.654,22.054,24.469,3.418,2
523,2873.468,198.785,229.166,2.66,21.8,24.231,3.544,2
523,2873.593,196.487,228.457,2.666,21.656,24.166,3.709,2
523,2873.718,194.889,227.816,2.669,21.603,24.231,3.875,2
523,2873.843,194.167,227.473,2.666,21.72,24.359,4.022,2
523,2873.968,194.073,227.705,2.658,22.064,24.548,4.149,2
523,2874.093,194.611,228.644,2.645,22.589,24.788,4.247,2
523,2874.218,196.207,230.028,2.63,23.177,25.064,4.315,2
523,2874.343,198.978,231.193,2.618,23.483,25.341,4.362,2
523,2874.468,202.155,231.317,2.616,23.109,25.288,4.388,2
523,2874.593,204.49,230.164,2.624,22.001,24.782,4.389,2
523,2874.718,205.229,228.3,2.637,20.682,24.2,4.358,2
523,2874.843,204.553,226.609,2.65,19.737,23.94,4.295,2
523,2874.968,203.288,225.562,2.658,19.338,23.89,4.199,2
523,2875.093,202.197,225.149,2.66,19.359,23.549,4.077,2
523,2875.218,201.393,225.103,2.658,19.627,22.685,3.947,2
523,2875.343,200.402,225.133,2.654,20.019,21.612,3.819,2
523,2875.468,199.002,225.204,2.651,20.393,20.874,3.699,2
523,2875.593,197.8,225.594,2.649,20.569,20.748,3.631,2
523,2875.718,197.699,226.516,2.647,20.432,21.279,3.648,2
523,2875.843,198.783,227.79,2.645,20.122,22.522,3.734,2
523,2875.968,200.072,228.986,2.643,19.827,24.396,3.838,2
523,2876.093,200.331,229.788,2.642,19.662,26.24,3.936,2
523,2876.218,199.284,230.079,2.641,19.695,27.273,4.011,2
523,2876.343,198.025,229.905,2.642,19.962,27.339,4.06,2
523,2876.468,198.085,229.371,2.643,20.382,26.753,4.068,2
523,2876.593,200.048,228.696,2.643,20.677,26.116,4.044,2
523,2876.718,202.936,228.083,2.641,20.553,25.839,4.025,2
523,2876.843,205.188,227.688,2.637,20.107,26.007,4.032,2
523,2876.968,205.779,227.576,2.633,19.822,26.391,4.068,2
523,2877.093,204.862,227.768,2.63,20.033,26.86,4.13,2
523,2877.218,203.615,228.218,2.632,20.338,27.505,4.198,2
523,2877.343,203.466,228.699,2.635,20.361,28.144,4.254,2
523,2877.468,204.986,229.026,2.637,20.303,27.88,4.322,2
523,2877.593,207.355,229.158,2.635,20.625,25.323,4.421,2
523,2877.718,209.048,229.203,2.632,21.242,21.121,4.532,2
523,2877.843,209.055,229.188,2.632,21.655,17.562,4.633,2
523,2877.968,207.5,229.063,2.633,21.755,16.119,4.748,2
523,2878.093,205.29,228.899,2.635,21.658,16.407,4.862,2
523,2878.218,203.313,228.891,2.636,21.434,17.688,4.923,2
523,2878.343,201.859,229.091,2.637,21.059,19.065,4.884,2
523,2878.468,200.885,229.405,2.639,20.594,20.335,4.785,2
523,2878.593,200.62,229.758,2.643,20.395,21.495,4.663,2
523,2878.718,201.57,230.036,2.651,20.61,22.192,4.542,2
523,2878.843,204.121,230.056,2.658,20.998,22.217,4.418,2
523,2878.968,208.09,229.62,2.66,20.938,22.228,4.301,2
523,2879.093,212.827,228.81,2.657,20.352,23.121,4.219,2
523,2879.218,217.15,227.773,2.653,19.789,25.291,4.148,2
523,2879.343,220.21,226.736,2.65,19.391,28.941,4.071,2
523,2879.468,222.016,225.899,2.647,19.039,31.65,3.987,2
523,2879.593,223.323,225.296,2.647,18.854,28.996,3.897,2
523,2879.718,224.288,224.699,2.649,19.05,21.119,3.803,2
523,2879.843,224.081,223.887,2.653,19.547,13.215,3.722,2
523,2879.968,221.898,222.625,2.655,19.597,9.166,3.663,2
523,2880.093,217.67,220.658,2.655,18.755,7.741,3.613,2
523,2880.218,212.173,217.85,2.654,17.331,7.841,3.554,2
523,2880.343,206.123,214.273,2.653,16.162,9.319,3.422,2
523,2880.468,199.687,210.451,2.655,15.478,11.612,3.276,2
523,2880.593,192.518,206.796,2.661,15.031,14.386,3.109,2
523,2880.718,184.485,203.764,2.669,14.509,17.765,2.931,2
523,2880.843,176.339,201.538,2.676,13.971,22.38,2.806,2
523,2880.968,169.403,200.095,2.682,13.672,28.546,2.807,2
523,2881.093,164.309,199.076,2.687,14.052,35.129,2.839,2
523,2881.593,156.63,197.661,2.72,12.972,36.662,2.765,2
523,2881.718,158.329,199.921,2.723,13.222,34.917,2.743,2
523,2881.843,162.028,203.334,2.714,14.2,34.22,2.761,2
523,2881.968,166.929,207.216,2.696,14.958,34.283,2.888,2
523,2885.343,177.13,211.376,2.619,14.828,39.083,3.378,2
523,2885.468,174.403,210.849,2.593,14.48,40.046,3.273,2
523,2885.593,173.131,210.443,2.584,14.199,41.235,3.198,2
523,2885.718,174.053,210.402,2.588,14.08,42.158,3.167,2
523,2885.843,176.539,210.787,2.583,14.189,42.522,3.192,2
523,2885.968,179.41,211.33,2.59,14.436,42.338,3.233,2
523,2886.093,181.789,211.532,2.603,14.663,41.99,3.282,2
523,2886.218,183.249,210.917,2.612,14.788,42.037,3.315,2
523,2886.343,183.568,209.602,2.618,14.811,42.691,3.313,2
523,2888.843,174.058,206.803,2.62,15.925,43.752,3.325,2
523,2888.968,174.494,208.188,2.621,15.565,43.232,3.429,2
523,2896.468,177.745,211.49,2.621,14.956,40.225,3.475,2
523,2896.593,178.685,211.786,2.619,14.868,40.134,3.443,2
523,2896.718,178.799,211.32,2.619,14.873,40.428,3.429,2
523,2896.843,178.625,210.683,2.62,14.893,40.94,3.422,2
523,2896.968,178.755,210.428,2.619,14.795,41.539,3.417,2
523,2897.093,179.094,210.79,2.616,14.581,42.029,3.412,2
523,2897.218,179.073,211.52,2.617,14.364,42.24,3.41,2
523,2898.468,178.43,209.462,2.615,14.767,41.924,3.622,2
523,2898.593,178.534,209.522,2.611,14.82,42.614,3.806,2
523,2898.718,178.897,209.797,2.61,14.856,42.901,3.943,2
523,2898.843,179.638,210.063,2.608,14.814,42.628,4.025,2
523,2898.968,180.403,210.282,2.608,14.673,42.303,4.052,2
523,2899.093,180.476,210.483,2.609,14.593,42.307,3.996,2
523,2899.218,179.693,210.619,2.611,14.663,42.577,3.871,2
523,2899.343,178.658,210.61,2.612,14.768,42.801,3.708,2
523,2899.468,177.986,210.43,2.613,14.781,42.422,3.562,2
523,2899.593,177.608,210.103,2.617,14.774,41.199,3.463,2
523,2899.968,176.014,208.714,2.618,15.012,42.291,3.414,2
523,2900.093,176.655,208.54,2.61,15.325,45.355,3.427,2
523,2900.218,178.305,208.67,2.603,15.738,49.261,3.449,2
523,2900.343,180.652,209.123,2.6,16.139,54.077,3.44,2
523,2900.468,183.354,209.791,2.599,16.301,58.161,3.373,2
523,2900.593,186.072,210.283,2.602,16.13,57.499,3.274,2
523,2900.718,188.516,210.212,2.607,15.707,49.644,3.193,2
523,2900.843,190.762,209.457,2.615,15.245,37.912,3.156,2
523,2900.968,193.239,208.379,2.621,14.97,29.141,3.161,2
523,2901.093,196.227,207.467,2.625,15.053,25.403,3.211,2
523,2901.218,199.138,207.219,2.624,15.461,25.692,3.309,2
523,2901.343,200.893,207.74,2.619,15.872,28.065,3.423,2
523,2901.468,200.735,208.73,2.614,15.803,30.846,3.534,2
523,2901.593,199.207,209.515,2.612,15.231,33.444,3.645,2
523,2901.718,197.836,209.516,2.614,14.525,36.748,3.749,2
523,2901.843,197.847,208.519,2.62,14.04,41.498,3.848,2
523,2901.968,199.109,206.845,2.629,13.903,46.866,3.952,2
523,2902.093,200.484,205.094,2.637,14.065,51.436,4.048,2
523,2902.218,201.15,203.83,2.64,14.346,54.087,4.106,2
523,2902.343,201.458,203.247,2.639,14.601,54.671,4.128,2
523,2902.468,202.296,203.231,2.64,14.783,53.652,4.121,2
523,2902.843,205.355,205.093,2.653,14.761,45.839,3.983,2
523,2902.968,204.542,205.986,2.659,14.675,41.936,3.912,2
523,2903.093,203.666,206.692,2.667,14.738,37.368,3.836,2
523,2903.218,203.378,206.964,2.672,14.859,33.012,3.752,2
523,2903.343,203.427,206.683,2.669,14.909,30.347,3.658,2
523,2903.468,202.94,206.038,2.662,14.889,29.904,3.567,2
523,2903.593,201.044,205.473,2.654,14.839,31.154,3.494,2
523,2904.593,172.909,196.51,2.689,14.65,44.627,3.336,2
