Well Name,Depth,GR,AC,DEN,CNL,LLS
JY2,2558.75,186.448,79.781,2.533,13.473,23.322
JY2,2558.875,179.126,78.351,2.547,12.975,30.041
JY2,2559,174.638,77.429,2.555,12.6,38.844
JY2,2559.125,177.084,77.241,2.552,12.387,44.306
JY2,2559.25,186.345,77.589,2.54,12.537,42.825
JY2,2559.375,197.391,78.389,2.527,13.09,36.284
JY2,2559.5,204.564,79.327,2.521,13.699,29.508
JY2,2559.625,206,79.664,2.525,13.927,25.262
JY2,2559.75,203.88,79.492,2.535,13.793,23.429
JY2,2559.875,201.475,79.607,2.544,13.77,23.235
JY2,2560,200.389,79.936,2.547,14.092,24.5
JY2,2560.125,200.147,80.104,2.543,14.52,27.207
JY2,2560.25,199.205,80.242,2.535,14.651,31.114
JY2,2560.375,196.463,80.205,2.528,14.36,34.447
JY2,2560.5,191.909,79.778,2.528,13.89,34.377
JY2,2560.625,187.157,79.245,2.536,13.514,29.87
JY2,2560.75,184.902,78.854,2.544,13.311,23.359
JY2,2560.875,186.802,78.708,2.541,13.29,18.789
JY2,2561,191.932,79.045,2.526,13.468,18.72
JY2,2561.125,197.494,79.88,2.509,13.75,22.781
JY2,2561.25,201.362,80.938,2.499,13.992,27.59
JY2,2561.375,203.093,81.855,2.5,14.155,28.845
JY2,2561.5,203.114,82.384,2.509,14.296,25.403
JY2,2561.625,201.719,82.565,2.519,14.386,20.052
JY2,2561.75,199.178,82.573,2.53,14.344,16.327
JY2,2561.875,196.151,82.467,2.539,14.243,15.347
JY2,2562,194.007,82.275,2.542,14.236,16.529
JY2,2562.125,193.651,82.073,2.535,14.302,18.87
JY2,2562.25,194.333,81.865,2.52,14.279,20.982
JY2,2562.375,194.243,81.674,2.504,14.069,21.996
JY2,2562.5,193.028,81.696,2.494,13.818,22.059
JY2,2562.625,192.468,82.086,2.492,13.716,21.685
JY2,2562.75,193.581,82.629,2.496,13.789,21.327
JY2,2562.875,194.949,82.97,2.502,13.879,21.697
JY2,2563,195.429,82.926,2.506,13.819,23.275
JY2,2563.125,196.11,82.564,2.503,13.67,25.736
JY2,2563.25,197.526,82.167,2.497,13.552,28.612
JY2,2563.375,197.137,81.97,2.492,13.408,32.426
JY2,2563.5,192.307,81.781,2.491,13.137,37.414
JY2,2563.625,184.145,81.362,2.494,12.778,41.221
JY2,2563.75,177.323,80.823,2.501,12.473,41.067
JY2,2563.875,175.08,80.269,2.508,12.285,37.317
JY2,2564,176.529,79.743,2.513,12.184,33.362
JY2,2564.125,177.686,79.327,2.513,12.189,32.102
JY2,2564.25,175.765,78.931,2.511,12.298,33.911
JY2,2564.375,171.582,78.703,2.515,12.432,37.647
JY2,2564.5,168.32,78.876,2.523,12.487,41.801
JY2,2564.625,167.79,79.097,2.531,12.405,44.926
JY2,2564.75,169.267,79.236,2.529,12.16,46.05
JY2,2564.875,171.404,79.712,2.518,11.867,43.862
JY2,2565,174.499,80.446,2.505,11.758,37.621
JY2,2565.125,180.032,81.014,2.497,12.046,28.606
JY2,2565.25,187.139,81.392,2.496,12.621,20.088
JY2,2565.375,193.121,81.733,2.498,13.131,14.449
JY2,2565.5,196.643,81.969,2.497,13.29,11.822
JY2,2565.625,198.841,81.78,2.497,13.22,11.151
JY2,2565.75,200.919,81.234,2.497,13.141,11.516
JY2,2565.875,202.845,80.987,2.497,13.041,12.538
JY2,2566,204.459,81.156,2.495,12.825,14.647
JY2,2566.125,205.882,81.317,2.49,12.51,18.892
JY2,2566.25,206.672,81.317,2.482,12.196,26.242
JY2,2566.375,206.56,81.175,2.471,11.942,35.765
JY2,2566.5,206.689,80.981,2.462,11.816,44.748
JY2,2566.625,208.275,80.895,2.459,11.889,50.015
JY2,2566.75,210.994,80.938,2.464,12.138,50.892
JY2,2566.875,213.003,81.217,2.47,12.394,48.934
JY2,2567,212.643,81.776,2.472,12.484,47.215
JY2,2567.125,209.707,82.254,2.47,12.447,47.391
JY2,2567.25,205.4,82.348,2.469,12.441,47.244
JY2,2567.375,201.933,82.251,2.472,12.466,42.645
JY2,2567.5,201.877,82.172,2.479,12.448,33.49
JY2,2567.625,206.438,82.233,2.485,12.465,24.158
JY2,2567.75,215.169,82.421,2.488,12.71,19.255
JY2,2567.875,227.636,82.631,2.487,13.252,19.762
JY2,2568,243.623,83.141,2.482,13.877,23.616
JY2,2568.125,264.306,84.111,2.472,14.345,26.886
JY2,2568.25,292.657,85.161,2.456,14.543,26.617
JY2,2568.375,326.794,86.185,2.444,14.473,23.238
JY2,2568.5,356.475,86.971,2.447,14.122,20.359
JY2,2568.625,361.061,85.685,2.476,13.496,20.842
JY2,2568.75,331.014,81.592,2.529,12.762,25.179
JY2,2568.875,275.753,76.506,2.591,12.121,31.35
JY2,2569,221.493,72.431,2.637,11.707,35.782
JY2,2569.125,188.414,69.937,2.646,11.565,35.366
JY2,2569.25,179.998,70.144,2.616,11.745,30.112
JY2,2569.375,185.438,73.232,2.568,12.16,22.399
JY2,2569.5,193.713,77.28,2.526,12.589,15.167
JY2,2569.625,199.385,80.7,2.498,12.854,10.187
JY2,2569.75,200.157,82.709,2.484,12.992,8.434
JY2,2569.875,195.622,82.823,2.477,13.072,10.039
JY2,2570,187.002,81.722,2.475,12.992,14.737
JY2,2570.125,178.171,80.599,2.479,12.697,20.76
JY2,2570.25,172.914,79.662,2.488,12.303,25.278
JY2,2570.375,171.973,79.112,2.495,12.044,27.064
JY2,2570.5,172.409,79.186,2.492,11.935,28.046
JY2,2570.625,172.223,79.333,2.48,11.758,30.809
JY2,2570.75,172.601,79.581,2.468,11.401,35.132
JY2,2570.875,175.591,80.761,2.463,11.102,37.712
JY2,2571,180.953,82.368,2.464,11.211,36.432
JY2,2571.125,185.671,83.611,2.465,11.754,32.368
JY2,2571.25,187.312,84.633,2.462,12.336,29.181
JY2,2571.375,184.327,84.292,2.457,12.448,28.974
JY2,2571.5,177.316,82.32,2.455,12.123,30.001
JY2,2571.625,168.471,80.434,2.458,11.757,28.819
JY2,2571.75,160.726,79.564,2.467,11.713,24.156
JY2,2571.875,155.493,79.257,2.479,12.013,18.294
JY2,2572,152.356,79.488,2.489,12.447,14.439
JY2,2572.125,149.484,79.697,2.495,12.719,14.631
JY2,2572.25,145.236,79.266,2.497,12.739,19.12
JY2,2572.375,139.514,78.464,2.5,12.637,25.326
JY2,2572.5,135.069,78.093,2.507,12.588,28.148
JY2,2572.625,134.311,78.574,2.517,12.617,24.848
JY2,2572.75,136.102,79.731,2.529,12.835,18.023
JY2,2572.875,136.234,80.888,2.536,13.43,12.66
JY2,2573,133.178,81.728,2.536,14.38,10.254
JY2,2573.125,129.976,82.102,2.532,15.418,9.378
JY2,2573.25,130.679,82.048,2.527,16.331,8.63
JY2,2573.375,136.483,82.504,2.524,17.231,7.766
JY2,2573.5,145.827,84.52,2.522,18.17,7.075
JY2,2573.625,155.345,87.164,2.523,18.873,7.248
JY2,2573.75,162.427,89.517,2.524,19.144,9.285
JY2,2573.875,166.844,91.604,2.523,19.051,13.763
JY2,2574,170.674,93.171,2.522,18.809,19.082
JY2,2574.125,175.227,93.834,2.529,18.678,22.786
JY2,2574.25,178.213,93.44,2.55,18.802,23.405
JY2,2574.375,176.75,91.732,2.586,19.106,22.093
JY2,2574.5,169.267,88.602,2.629,19.202,20.658
JY2,2574.625,156.228,83.854,2.671,18.757,20.741
JY2,2574.75,137.637,77.345,2.706,17.743,23.864
JY2,2574.875,113.381,70.449,2.733,16.072,35.685
JY2,2575,87.9,64.639,2.757,13.889,73.516
JY2,2575.125,67.195,59.902,2.784,11.696,138.407
JY2,2575.25,55.841,56.747,2.807,10.052,203.232
JY2,2575.375,52.68,55.744,2.816,9.109,225.755
JY2,2575.5,55.538,56.398,2.808,8.835,199.494
JY2,2575.625,62.156,57.8,2.789,9.007,151.48
JY2,2575.75,69.956,59.43,2.77,9.341,114.688
JY2,2575.875,75.679,60.449,2.757,9.575,96.546
JY2,2576,77.207,60.571,2.753,9.489,94.049
JY2,2576.125,75.002,60.342,2.754,9.078,102.589
JY2,2576.25,70.771,59.784,2.76,8.563,117.656
JY2,2576.375,66.701,58.876,2.765,8.236,129.478
JY2,2576.5,64.654,58.516,2.769,8.174,129.85
