Well Name,Depth,GR,AC,DEN
JY12-4HF,2447.5225,158.032,215.452,2.665
JY12-4HF,2447.5605,158.054,215.584,2.666
JY12-4HF,2447.5986,158.075,215.714,2.667
JY12-4HF,2447.6367,158.022,215.686,2.668
JY12-4HF,2447.675,157.809,215.31,2.67
JY12-4HF,2447.7131,157.593,214.924,2.671
JY12-4HF,2447.7512,157.376,214.534,2.672
JY12-4HF,2447.7893,157.038,213.585,2.674
JY12-4HF,2447.8274,156.699,212.631,2.676
JY12-4HF,2447.8655,156.357,211.677,2.679
JY12-4HF,2447.9036,155.662,210.426,2.681
JY12-4HF,2447.9417,154.822,209.024,2.684
JY12-4HF,2447.9797,153.986,207.63,2.686
JY12-4HF,2448.0178,153.028,206.159,2.689
JY12-4HF,2448.0559,151.929,204.597,2.691
JY12-4HF,2448.094,150.829,203.034,2.694
JY12-4HF,2448.1321,149.745,201.527,2.696
JY12-4HF,2448.1702,148.738,200.277,2.698
JY12-4HF,2448.2083,147.739,199.035,2.699
JY12-4HF,2448.2463,146.764,197.823,2.701
JY12-4HF,2448.2844,146.08,197.366,2.701
JY12-4HF,2448.3228,145.436,197.001,2.701
JY12-4HF,2448.3608,144.793,196.638,2.701
JY12-4HF,2448.3989,144.525,196.789,2.7
JY12-4HF,2448.437,144.486,197.25,2.698
JY12-4HF,2448.4751,144.479,197.821,2.696
JY12-4HF,2448.5132,144.473,198.396,2.695
JY12-4HF,2448.5513,144.616,199.482,2.692
JY12-4HF,2448.5894,144.76,200.568,2.689
JY12-4HF,2448.6274,144.939,201.686,2.686
JY12-4HF,2448.6655,145.505,203.068,2.683
JY12-4HF,2448.7036,146.086,204.486,2.679
JY12-4HF,2448.7417,146.67,205.913,2.676
JY12-4HF,2448.7798,147.539,207.324,2.674
JY12-4HF,2448.8179,148.495,208.743,2.672
JY12-4HF,2448.856,149.488,210.056,2.67
JY12-4HF,2448.894,150.482,211.368,2.668
JY12-4HF,2448.9321,151.593,212.384,2.667
JY12-4HF,2448.9702,152.697,213.393,2.666
JY12-4HF,2449.0085,153.769,214.283,2.666
JY12-4HF,2449.0466,154.851,214.865,2.666
JY12-4HF,2449.0847,155.94,215.446,2.666
JY12-4HF,2449.1228,157.021,216.024,2.666
JY12-4HF,2449.1609,157.864,216.319,2.666
JY12-4HF,2449.199,158.705,216.611,2.667
JY12-4HF,2449.2371,159.537,216.894,2.667
JY12-4HF,2449.2751,160.507,217.071,2.667
JY12-4HF,2449.3132,161.537,217.193,2.666
JY12-4HF,2449.3513,162.568,217.315,2.665
JY12-4HF,2449.3894,163.58,217.419,2.664
JY12-4HF,2449.4275,164.547,217.493,2.662
JY12-4HF,2449.4656,165.496,217.566,2.66
JY12-4HF,2449.5037,166.43,217.642,2.658
JY12-4HF,2449.5417,167.026,217.717,2.656
JY12-4HF,2449.5798,167.619,217.792,2.653
JY12-4HF,2449.6179,168.037,217.848,2.651
JY12-4HF,2449.6563,168.453,217.903,2.649
JY12-4HF,2449.6943,168.613,217.93,2.647
JY12-4HF,2449.7324,168.77,217.958,2.645
JY12-4HF,2449.7705,168.672,217.924,2.644
JY12-4HF,2449.8086,168.352,217.838,2.643
JY12-4HF,2449.8467,168.028,217.752,2.642
JY12-4HF,2449.8848,167.657,217.636,2.641
JY12-4HF,2449.9229,167.148,217.436,2.642
JY12-4HF,2449.9609,166.636,217.236,2.642
JY12-4HF,2449.999,166.124,217.035,2.643
JY12-4HF,2450.0371,165.36,216.748,2.644
JY12-4HF,2450.0752,164.583,216.457,2.644
JY12-4HF,2450.1133,163.825,216.174,2.645
JY12-4HF,2450.1514,163.067,215.849,2.646
JY12-4HF,2450.1895,162.309,215.507,2.647
JY12-4HF,2450.2275,161.554,215.167,2.647
JY12-4HF,2450.2656,160.904,214.827,2.648
JY12-4HF,2450.3037,160.396,214.485,2.648
JY12-4HF,2450.342,159.89,214.146,2.648
JY12-4HF,2450.3801,159.492,213.826,2.648
JY12-4HF,2450.4182,159.094,213.505,2.648
JY12-4HF,2450.4563,158.778,213.201,2.648
JY12-4HF,2450.4944,158.463,212.895,2.647
JY12-4HF,2450.5325,158.381,212.641,2.647
JY12-4HF,2450.5706,158.34,212.402,2.646
JY12-4HF,2450.6086,158.299,212.155,2.645
JY12-4HF,2450.6467,158.29,211.95,2.645
JY12-4HF,2450.6848,158.306,211.774,2.644
JY12-4HF,2450.7229,158.333,211.608,2.643
JY12-4HF,2450.761,158.36,211.442,2.642
JY12-4HF,2450.7991,158.455,211.332,2.641
JY12-4HF,2450.8372,158.55,211.223,2.64
JY12-4HF,2450.8752,158.64,211.116,2.639
JY12-4HF,2450.9133,158.536,211.062,2.64
JY12-4HF,2450.9517,158.429,211.006,2.64
JY12-4HF,2450.9897,158.322,210.95,2.64
JY12-4HF,2451.0278,157.908,210.911,2.641
JY12-4HF,2451.0659,157.375,210.878,2.642
JY12-4HF,2451.104,156.845,210.845,2.643
JY12-4HF,2451.1421,156.35,210.837,2.645
JY12-4HF,2451.1802,155.856,210.83,2.647
JY12-4HF,2451.2183,155.377,210.833,2.649
JY12-4HF,2451.2563,154.908,210.846,2.651
JY12-4HF,2451.2944,154.485,210.909,2.653
JY12-4HF,2451.3325,154.075,210.969,2.655
JY12-4HF,2451.3706,153.655,211.031,2.657
JY12-4HF,2451.4087,153.45,211.183,2.658
JY12-4HF,2451.4468,153.277,211.347,2.659
JY12-4HF,2451.4849,153.103,211.511,2.659
JY12-4HF,2451.5229,152.821,211.784,2.659
JY12-4HF,2451.561,152.538,212.058,2.659
JY12-4HF,2451.5991,152.23,212.358,2.659
JY12-4HF,2451.6375,151.949,212.691,2.658
JY12-4HF,2451.6755,151.733,213.077,2.657
JY12-4HF,2451.7136,151.513,213.473,2.655
JY12-4HF,2451.7517,151.306,213.866,2.654
JY12-4HF,2451.7898,151.439,214.168,2.653
JY12-4HF,2451.8279,151.575,214.47,2.652
JY12-4HF,2451.866,151.71,214.772,2.65
JY12-4HF,2451.9041,152.143,214.941,2.649
JY12-4HF,2451.9421,152.672,215.071,2.648
JY12-4HF,2451.9802,153.199,215.199,2.647
JY12-4HF,2452.0183,153.835,215.237,2.647
JY12-4HF,2452.0564,154.591,215.177,2.647
JY12-4HF,2452.0945,155.329,215.119,2.647
JY12-4HF,2452.1326,156.091,215.032,2.648
JY12-4HF,2452.1707,156.894,214.84,2.649
JY12-4HF,2452.2087,157.693,214.649,2.65
JY12-4HF,2452.2468,158.493,214.458,2.652
JY12-4HF,2452.2852,159.35,214.276,2.653
JY12-4HF,2452.3232,160.208,214.093,2.654
JY12-4HF,2452.3613,161.065,213.912,2.655
JY12-4HF,2452.3994,161.994,213.861,2.656
JY12-4HF,2452.4375,162.928,213.883,2.657
JY12-4HF,2452.4756,163.887,213.905,2.657
JY12-4HF,2452.5137,164.872,213.982,2.658
JY12-4HF,2452.5518,165.889,214.156,2.657
JY12-4HF,2452.5898,166.905,214.332,2.657
JY12-4HF,2452.6279,167.785,214.558,2.657
JY12-4HF,2452.666,168.664,214.785,2.656
JY12-4HF,2452.7041,169.42,215.054,2.655
JY12-4HF,2452.7422,170.178,215.324,2.654
JY12-4HF,2452.7803,170.676,215.608,2.653
JY12-4HF,2452.8184,171.12,215.903,2.652
JY12-4HF,2452.8564,171.566,216.2,2.651
JY12-4HF,2452.8945,171.796,216.474,2.651
JY12-4HF,2452.9326,171.827,216.726,2.65
JY12-4HF,2452.9709,171.856,216.98,2.65
JY12-4HF,2453.009,171.803,217.201,2.649
JY12-4HF,2453.0471,171.484,217.326,2.649
JY12-4HF,2453.0852,171.164,217.451,2.649
JY12-4HF,2453.1233,170.843,217.577,2.649
JY12-4HF,2453.1614,170.347,217.655,2.649
JY12-4HF,2453.1995,169.847,217.731,2.649
JY12-4HF,2453.2375,169.36,217.804,2.649
JY12-4HF,2453.2756,168.859,217.85,2.649
JY12-4HF,2453.3137,168.363,217.88,2.649
JY12-4HF,2453.3518,167.866,217.91,2.649
JY12-4HF,2453.3899,167.501,217.934,2.649
JY12-4HF,2453.428,167.137,217.958,2.648
JY12-4HF,2453.4661,166.833,217.979,2.647
JY12-4HF,2453.5042,166.522,218.006,2.647
JY12-4HF,2453.5422,166.173,218.066,2.646
JY12-4HF,2453.5803,165.834,218.125,2.644
JY12-4HF,2453.6187,165.483,218.186,2.643
JY12-4HF,2453.6567,165.003,218.317,2.642
JY12-4HF,2453.6948,164.496,218.464,2.641
JY12-4HF,2453.7329,163.985,218.611,2.639
JY12-4HF,2453.771,163.569,218.797,2.637
JY12-4HF,2453.8091,163.154,218.982,2.636
JY12-4HF,2453.8472,162.764,219.18,2.635
JY12-4HF,2453.8853,162.436,219.35,2.633
JY12-4HF,2453.9233,162.27,219.446,2.632
JY12-4HF,2453.9614,162.102,219.542,2.631
JY12-4HF,2453.9995,161.939,219.636,2.629
JY12-4HF,2454.0376,161.872,219.548,2.628
JY12-4HF,2454.0757,161.806,219.454,2.628
JY12-4HF,2454.1138,161.741,219.361,2.627
JY12-4HF,2454.1519,161.546,219.083,2.627
JY12-4HF,2454.1899,161.295,218.728,2.626
JY12-4HF,2454.228,161.045,218.372,2.626
JY12-4HF,2454.2661,160.779,217.9,2.626
JY12-4HF,2454.3044,160.492,217.272,2.627
JY12-4HF,2454.3425,160.213,216.662,2.627
JY12-4HF,2454.3806,159.965,216.018,2.628
JY12-4HF,2454.4187,159.94,215.253,2.629
JY12-4HF,2454.4568,159.918,214.492,2.629
JY12-4HF,2454.4949,159.896,213.729,2.63
JY12-4HF,2454.533,160.055,213.172,2.631
JY12-4HF,2454.571,160.215,212.616,2.632
JY12-4HF,2454.6091,160.388,212.074,2.633
JY12-4HF,2454.6472,160.49,211.763,2.634
JY12-4HF,2454.6853,160.544,211.611,2.636
JY12-4HF,2454.7234,160.597,211.459,2.637
JY12-4HF,2454.7615,160.589,211.432,2.638
JY12-4HF,2454.7996,160.441,211.686,2.639
JY12-4HF,2454.8376,160.292,211.944,2.641
JY12-4HF,2454.8757,160.14,212.209,2.642
JY12-4HF,2454.9138,159.87,212.802,2.644
JY12-4HF,2454.9521,159.599,213.398,2.646
JY12-4HF,2454.9902,159.329,213.994,2.647
JY12-4HF,2455.0283,159.131,214.721,2.648
JY12-4HF,2455.0664,158.957,215.497,2.649
JY12-4HF,2455.1045,158.785,216.268,2.649
JY12-4HF,2455.1426,158.668,216.95,2.65
JY12-4HF,2455.1807,158.61,217.568,2.65
JY12-4HF,2455.2188,158.553,218.182,2.651
JY12-4HF,2455.2568,158.489,218.73,2.651
JY12-4HF,2455.2949,158.393,218.982,2.651
JY12-4HF,2455.333,158.297,219.232,2.652
JY12-4HF,2455.3711,158.201,219.479,2.652
JY12-4HF,2455.4092,158.242,219.386,2.652
JY12-4HF,2455.4473,158.296,219.259,2.653
JY12-4HF,2455.4854,158.352,219.128,2.653
JY12-4HF,2455.5234,158.568,218.801,2.653
JY12-4HF,2455.5615,158.883,218.354,2.654
JY12-4HF,2455.5999,159.201,217.905,2.655
JY12-4HF,2455.6379,159.578,217.389,2.655
JY12-4HF,2455.676,160.069,216.755,2.656
JY12-4HF,2455.7141,160.56,216.121,2.656
JY12-4HF,2455.7522,160.819,215.498,2.657
JY12-4HF,2455.7903,161.077,214.875,2.658
JY12-4HF,2455.8284,161.129,214.261,2.658
JY12-4HF,2455.8665,161.175,213.655,2.659
JY12-4HF,2455.9045,160.884,213.282,2.66
JY12-4HF,2455.9426,160.486,212.964,2.66
JY12-4HF,2455.9807,160.085,212.646,2.661
JY12-4HF,2456.0188,159.621,212.466,2.662
JY12-4HF,2456.0569,159.088,212.425,2.663
JY12-4HF,2456.095,158.554,212.385,2.665
JY12-4HF,2456.1331,158.04,212.39,2.666
JY12-4HF,2456.1711,157.581,212.553,2.668
JY12-4HF,2456.2092,157.124,212.715,2.669
JY12-4HF,2456.2476,156.679,212.873,2.671
JY12-4HF,2456.2856,155.975,213.112,2.671
JY12-4HF,2456.3237,155.256,213.357,2.672
JY12-4HF,2456.3618,154.536,213.601,2.672
JY12-4HF,2456.3999,153.691,213.816,2.671
JY12-4HF,2456.438,152.787,214.013,2.669
JY12-4HF,2456.4761,151.883,214.21,2.668
JY12-4HF,2456.5142,151.174,214.368,2.666
JY12-4HF,2456.5522,150.8,214.459,2.663
JY12-4HF,2456.5903,150.427,214.549,2.66
JY12-4HF,2456.6284,150.099,214.643,2.657
JY12-4HF,2456.6665,150.195,214.763,2.653
JY12-4HF,2456.7046,150.292,214.886,2.649
JY12-4HF,2456.7427,150.391,215.011,2.646
JY12-4HF,2456.7808,150.663,215.245,2.643
JY12-4HF,2456.8188,150.976,215.505,2.64
JY12-4HF,2456.8569,151.241,215.807,2.638
JY12-4HF,2456.895,151.505,216.11,2.636
JY12-4HF,2456.9333,151.633,216.522,2.635
JY12-4HF,2456.9714,151.76,216.938,2.634
JY12-4HF,2457.0095,151.881,217.365,2.634
JY12-4HF,2457.0476,151.998,217.879,2.635
JY12-4HF,2457.0857,152.117,218.397,2.636
JY12-4HF,2457.1238,152.234,218.912,2.636
JY12-4HF,2457.1619,152.376,219.407,2.637
JY12-4HF,2457.2,152.52,219.904,2.638
JY12-4HF,2457.238,152.663,220.4,2.639
JY12-4HF,2457.2761,152.962,220.702,2.64
JY12-4HF,2457.3142,153.329,220.913,2.64
JY12-4HF,2457.3523,153.695,221.123,2.64
JY12-4HF,2457.3904,154.073,221.213,2.64
JY12-4HF,2457.4285,154.487,221.132,2.64
JY12-4HF,2457.4666,154.899,221.05,2.639
JY12-4HF,2457.5046,155.356,220.936,2.638
JY12-4HF,2457.5427,156.09,220.61,2.637
JY12-4HF,2457.5811,156.825,220.282,2.636
JY12-4HF,2457.6191,157.552,219.885,2.635
JY12-4HF,2457.6572,158.279,219.487,2.634
JY12-4HF,2457.6953,158.991,218.997,2.633
JY12-4HF,2457.7334,159.709,218.503,2.632
JY12-4HF,2457.7715,160.464,217.978,2.631
JY12-4HF,2457.8096,161.234,217.44,2.631
JY12-4HF,2457.8477,162.027,216.886,2.631
JY12-4HF,2457.8857,162.739,216.354,2.631
JY12-4HF,2457.9238,163.254,215.866,2.631
JY12-4HF,2457.9619,163.77,215.377,2.631
JY12-4HF,2458,164.285,214.889,2.632
JY12-4HF,2458.0381,164.346,214.626,2.633
JY12-4HF,2458.0762,164.41,214.359,2.634
JY12-4HF,2458.1143,164.469,214.103,2.635
JY12-4HF,2458.1523,164.599,214.021,2.635
JY12-4HF,2458.1904,164.757,214.01,2.636
JY12-4HF,2458.2285,164.914,214,2.637
JY12-4HF,2458.2668,165.053,214.069,2.638
JY12-4HF,2458.3049,165.173,214.242,2.639
JY12-4HF,2458.343,165.291,214.413,2.64
JY12-4HF,2458.3811,165.418,214.588,2.641
JY12-4HF,2458.4192,165.586,214.787,2.642
JY12-4HF,2458.4573,165.753,214.985,2.643
JY12-4HF,2458.4954,165.918,215.182,2.645
JY12-4HF,2458.5334,165.756,215.207,2.647
JY12-4HF,2458.5715,165.555,215.208,2.65
JY12-4HF,2458.6096,165.35,215.209,2.652
JY12-4HF,2458.6477,165.055,214.879,2.656
JY12-4HF,2458.6858,164.7,214.324,2.66
JY12-4HF,2458.7239,164.343,213.764,2.664
JY12-4HF,2458.762,164.012,212.896,2.669
JY12-4HF,2458.8,163.682,212.026,2.673
JY12-4HF,2458.8381,163.362,210.994,2.679
JY12-4HF,2458.8762,163.027,209.961,2.684
JY12-4HF,2458.9146,162.334,208.816,2.689
JY12-4HF,2458.9526,161.619,207.636,2.694
JY12-4HF,2458.9907,160.909,206.462,2.699
JY12-4HF,2459.0288,159.947,205.444,2.701
JY12-4HF,2459.0669,158.9,204.473,2.703
JY12-4HF,2459.105,157.853,203.503,2.705
JY12-4HF,2459.1431,156.713,202.791,2.705
JY12-4HF,2459.1812,155.456,202.359,2.703
JY12-4HF,2459.2192,154.211,201.931,2.701
JY12-4HF,2459.2573,153.063,201.662,2.698
JY12-4HF,2459.2954,152.311,202.04,2.694
JY12-4HF,2459.3335,151.564,202.415,2.689
JY12-4HF,2459.3716,150.83,202.783,2.684
JY12-4HF,2459.4097,150.957,203.752,2.679
JY12-4HF,2459.4478,151.17,204.774,2.674
JY12-4HF,2459.4858,151.385,205.797,2.668
JY12-4HF,2459.5239,151.911,206.906,2.663
JY12-4HF,2459.562,152.439,208.015,2.659
JY12-4HF,2459.6003,153.036,209.138,2.654
JY12-4HF,2459.6384,153.731,210.204,2.65
JY12-4HF,2459.6765,154.569,211.127,2.648
JY12-4HF,2459.7146,155.429,212.072,2.646
JY12-4HF,2459.7527,156.29,213.002,2.644
JY12-4HF,2459.7908,157.098,213.637,2.643
JY12-4HF,2459.8289,157.907,214.271,2.643
JY12-4HF,2459.8669,158.893,214.793,2.643
JY12-4HF,2459.905,159.881,215.314,2.642
JY12-4HF,2459.9431,161.138,215.658,2.642
JY12-4HF,2459.9812,162.403,216.005,2.643
JY12-4HF,2460.0193,163.82,216.324,2.643
JY12-4HF,2460.0574,165.364,216.614,2.644
JY12-4HF,2460.0955,166.947,216.911,2.644
JY12-4HF,2460.1335,168.486,217.252,2.645
JY12-4HF,2460.1716,169.912,217.746,2.645
JY12-4HF,2460.21,171.347,218.244,2.646
JY12-4HF,2460.248,172.773,218.74,2.646
JY12-4HF,2460.2861,173.93,219.337,2.647
JY12-4HF,2460.3242,175.089,219.936,2.647
JY12-4HF,2460.3623,176.235,220.535,2.647
JY12-4HF,2460.4004,177.195,221.101,2.646
JY12-4HF,2460.4385,178.055,221.646,2.645
JY12-4HF,2460.4766,178.893,222.179,2.644
JY12-4HF,2460.5146,179.701,222.643,2.643
JY12-4HF,2460.5527,180.409,222.967,2.64
JY12-4HF,2460.5908,181.116,223.293,2.638
JY12-4HF,2460.6289,181.599,223.416,2.636
JY12-4HF,2460.667,182.08,223.539,2.634
JY12-4HF,2460.7051,182.376,223.497,2.631
JY12-4HF,2460.7432,182.669,223.453,2.629
JY12-4HF,2460.7813,182.53,223.129,2.627
JY12-4HF,2460.8193,182.307,222.758,2.625
JY12-4HF,2460.8574,182.079,222.374,2.623
JY12-4HF,2460.8958,181.847,221.985,2.622
JY12-4HF,2460.9338,181.612,221.588,2.622
JY12-4HF,2460.9719,181.374,221.189,2.622
JY12-4HF,2461.01,181.149,220.84,2.622
JY12-4HF,2461.0481,180.952,220.624,2.623
JY12-4HF,2461.0862,180.756,220.409,2.624
JY12-4HF,2461.1243,180.56,220.195,2.625
JY12-4HF,2461.1624,180.4,220.252,2.627
JY12-4HF,2461.2004,180.24,220.316,2.629
JY12-4HF,2461.2385,180.085,220.377,2.63
JY12-4HF,2461.2766,179.742,220.631,2.632
JY12-4HF,2461.3147,179.315,220.971,2.633
JY12-4HF,2461.3528,178.885,221.312,2.635
JY12-4HF,2461.3909,178.499,221.738,2.636
JY12-4HF,2461.429,178.166,222.283,2.637
JY12-4HF,2461.467,177.833,222.828,2.638
JY12-4HF,2461.5051,177.505,223.374,2.639
JY12-4HF,2461.5435,177.214,223.909,2.64
JY12-4HF,2461.5815,176.929,224.431,2.641
JY12-4HF,2461.6196,176.638,224.966,2.642
JY12-4HF,2461.6577,176.001,225.416,2.643
JY12-4HF,2461.6958,175.307,225.847,2.644
JY12-4HF,2461.7339,174.577,226.238,2.644
JY12-4HF,2461.772,173.846,226.629,2.645
JY12-4HF,2461.8101,173.03,226.914,2.645
JY12-4HF,2461.8481,172.209,227.202,2.646
JY12-4HF,2461.8862,171.466,227.442,2.646
JY12-4HF,2461.9243,170.894,227.576,2.645
JY12-4HF,2461.9624,170.318,227.71,2.644
JY12-4HF,2462.0005,169.762,227.841,2.643
JY12-4HF,2462.0386,169.765,227.859,2.641
JY12-4HF,2462.0767,169.767,227.877,2.639
JY12-4HF,2462.1147,169.769,227.896,2.637
JY12-4HF,2462.1528,169.884,227.859,2.634
JY12-4HF,2462.1909,170.04,227.803,2.631
JY12-4HF,2462.2292,170.196,227.748,2.628
JY12-4HF,2462.2673,170.339,227.712,2.625
JY12-4HF,2462.3054,170.47,227.699,2.621
JY12-4HF,2462.3435,170.595,227.687,2.618
JY12-4HF,2462.3816,170.736,227.684,2.614
JY12-4HF,2462.4197,170.937,227.726,2.611
JY12-4HF,2462.4578,171.137,227.768,2.608
JY12-4HF,2462.4958,171.337,227.811,2.604
JY12-4HF,2462.5339,171.55,227.884,2.602
JY12-4HF,2462.572,171.762,227.958,2.6
JY12-4HF,2462.6101,171.974,228.034,2.598
JY12-4HF,2462.6482,172.12,228.103,2.597
JY12-4HF,2462.6863,172.219,228.164,2.596
JY12-4HF,2462.7244,172.32,228.227,2.595
JY12-4HF,2462.7625,172.353,228.259,2.595
JY12-4HF,2462.8005,172.246,228.229,2.596
JY12-4HF,2462.8386,172.138,228.198,2.596
JY12-4HF,2462.877,172.017,228.163,2.597
JY12-4HF,2462.915,171.681,228.047,2.598
JY12-4HF,2462.9531,171.344,227.93,2.6
JY12-4HF,2462.9912,171.006,227.813,2.601
JY12-4HF,2463.0293,170.502,227.696,2.602
JY12-4HF,2463.0674,169.946,227.578,2.603
JY12-4HF,2463.1055,169.393,227.462,2.604
JY12-4HF,2463.1436,168.863,227.396,2.604
JY12-4HF,2463.1816,168.33,227.379,2.603
JY12-4HF,2463.2197,167.798,227.363,2.603
JY12-4HF,2463.2578,167.296,227.381,2.602
JY12-4HF,2463.2959,166.902,227.528,2.6
JY12-4HF,2463.334,166.508,227.675,2.598
JY12-4HF,2463.3721,166.114,227.824,2.596
JY12-4HF,2463.4102,165.801,228.12,2.594
JY12-4HF,2463.4482,165.497,228.424,2.592
JY12-4HF,2463.4863,165.2,228.721,2.59
JY12-4HF,2463.5244,164.724,229.073,2.588
JY12-4HF,2463.5627,164.155,229.45,2.587
JY12-4HF,2463.6008,163.585,229.826,2.586
JY12-4HF,2463.6389,163.046,230.15,2.585
JY12-4HF,2463.677,162.572,230.374,2.586
JY12-4HF,2463.7151,162.106,230.59,2.586
JY12-4HF,2463.7532,161.642,230.805,2.586
JY12-4HF,2463.7913,161.414,230.812,2.588
JY12-4HF,2463.8293,161.186,230.82,2.59
JY12-4HF,2463.8674,160.961,230.825,2.592
JY12-4HF,2463.9055,161.032,230.655,2.594
JY12-4HF,2463.9436,161.18,230.437,2.597
JY12-4HF,2463.9817,161.33,230.218,2.599
JY12-4HF,2464.0198,161.451,229.907,2.601
JY12-4HF,2464.0579,161.542,229.515,2.602
JY12-4HF,2464.0959,161.627,229.121,2.604
JY12-4HF,2464.134,161.712,228.727,2.605
JY12-4HF,2464.1721,161.75,228.325,2.605
JY12-4HF,2464.2104,161.788,227.921,2.606
JY12-4HF,2464.2485,161.826,227.529,2.607
JY12-4HF,2464.2866,162.068,227.316,2.607
JY12-4HF,2464.3247,162.322,227.109,2.606
JY12-4HF,2464.3628,162.576,226.905,2.606
JY12-4HF,2464.4009,162.839,226.884,2.606
JY12-4HF,2464.439,163.102,226.864,2.607
JY12-4HF,2464.4771,163.366,226.879,2.607
JY12-4HF,2464.5151,163.574,226.945,2.607
JY12-4HF,2464.5532,163.694,227.087,2.608
JY12-4HF,2464.5913,163.815,227.229,2.609
JY12-4HF,2464.6294,163.902,227.373,2.61
JY12-4HF,2464.6675,163.762,227.524,2.611
JY12-4HF,2464.7056,163.619,227.677,2.612
JY12-4HF,2464.7437,163.476,227.83,2.613
JY12-4HF,2464.7817,163.367,227.894,2.614
JY12-4HF,2464.8198,163.264,227.94,2.614
JY12-4HF,2464.8582,163.125,227.902,2.614
JY12-4HF,2464.8962,162.985,227.864,2.614
JY12-4HF,2464.9343,162.752,227.612,2.614
JY12-4HF,2464.9724,162.517,227.356,2.613
JY12-4HF,2465.0105,162.242,227.059,2.612
JY12-4HF,2465.0486,161.873,226.658,2.61
JY12-4HF,2465.0867,161.49,226.244,2.608
JY12-4HF,2465.1248,161.111,225.833,2.606
JY12-4HF,2465.1628,160.476,225.411,2.604
JY12-4HF,2465.2009,159.836,224.988,2.602
JY12-4HF,2465.239,159.197,224.564,2.599
JY12-4HF,2465.2771,158.775,224.211,2.597
JY12-4HF,2465.3152,158.439,223.883,2.595
JY12-4HF,2465.3533,158.11,223.563,2.593
JY12-4HF,2465.3914,157.85,223.316,2.592
JY12-4HF,2465.4294,157.685,223.168,2.591
JY12-4HF,2465.4675,157.524,223.024,2.59
JY12-4HF,2465.5059,157.354,222.919,2.59
JY12-4HF,2465.5439,157.137,223.032,2.59
JY12-4HF,2465.582,156.921,223.146,2.591
JY12-4HF,2465.6201,156.705,223.26,2.591
JY12-4HF,2465.6582,156.533,223.491,2.593
JY12-4HF,2465.6963,156.362,223.722,2.594
JY12-4HF,2465.7344,156.192,223.96,2.596
JY12-4HF,2465.7725,156.072,224.115,2.598
JY12-4HF,2465.8105,155.984,224.211,2.601
JY12-4HF,2465.8486,155.895,224.309,2.604
JY12-4HF,2465.8867,155.892,224.34,2.607
JY12-4HF,2465.9248,156.088,224.218,2.612
JY12-4HF,2465.9629,156.284,224.092,2.616
JY12-4HF,2466.001,156.479,223.965,2.62
JY12-4HF,2466.0391,156.539,223.634,2.626
JY12-4HF,2466.0771,156.6,223.302,2.631
JY12-4HF,2466.1152,156.66,222.97,2.637
JY12-4HF,2466.1533,156.652,222.575,2.642
JY12-4HF,2466.1917,156.622,222.141,2.646
JY12-4HF,2466.2297,156.593,221.711,2.65
JY12-4HF,2466.2678,156.615,221.397,2.653
JY12-4HF,2466.3059,156.696,221.216,2.654
JY12-4HF,2466.344,156.766,221.088,2.655
JY12-4HF,2466.3821,156.835,220.961,2.656
JY12-4HF,2466.4202,156.791,221.339,2.653
JY12-4HF,2466.4583,156.747,221.714,2.651
JY12-4HF,2466.4963,156.703,222.091,2.648
JY12-4HF,2466.5344,156.747,222.818,2.643
JY12-4HF,2466.5725,156.798,223.557,2.637
JY12-4HF,2466.6106,156.852,224.315,2.632
JY12-4HF,2466.6487,157.028,225.169,2.626
JY12-4HF,2466.6868,157.278,226.064,2.619
JY12-4HF,2466.7249,157.527,226.959,2.613
JY12-4HF,2466.7629,158.099,227.772,2.608
JY12-4HF,2466.801,158.671,228.586,2.604
JY12-4HF,2466.8394,159.397,229.356,2.6
JY12-4HF,2466.8774,160.13,230.104,2.596
JY12-4HF,2466.9155,160.873,230.523,2.595
JY12-4HF,2466.9536,161.635,230.953,2.594
JY12-4HF,2466.9917,162.402,231.386,2.593
JY12-4HF,2467.0298,162.961,231.496,2.593
JY12-4HF,2467.0679,163.461,231.516,2.593
JY12-4HF,2467.106,163.99,231.513,2.593
JY12-4HF,2467.144,164.519,231.51,2.594
JY12-4HF,2467.1821,165.13,231.44,2.594
JY12-4HF,2467.2202,165.738,231.37,2.595
JY12-4HF,2467.2583,166.326,231.307,2.596
JY12-4HF,2467.2964,166.85,231.262,2.596
JY12-4HF,2467.3345,167.36,231.217,2.597
JY12-4HF,2467.3726,167.88,231.172,2.597
JY12-4HF,2467.4106,168.326,231.166,2.597
JY12-4HF,2467.4487,168.762,231.163,2.597
JY12-4HF,2467.4868,169.199,231.159,2.597
JY12-4HF,2467.5251,169.269,231.138,2.596
JY12-4HF,2467.5632,169.338,231.117,2.596
JY12-4HF,2467.6013,169.333,231.092,2.596
JY12-4HF,2467.6394,169.272,231.007,2.596
JY12-4HF,2467.6775,169.126,230.825,2.596
JY12-4HF,2467.7156,168.984,230.648,2.595
JY12-4HF,2467.7537,168.849,230.455,2.595
JY12-4HF,2467.7917,168.828,230.167,2.595
JY12-4HF,2467.8298,168.808,229.878,2.594
JY12-4HF,2467.8679,168.76,229.608,2.594
JY12-4HF,2467.906,168.712,229.338,2.594
JY12-4HF,2467.9441,168.623,229.096,2.594
JY12-4HF,2467.9822,168.534,228.852,2.594
JY12-4HF,2468.0203,168.493,228.683,2.595
JY12-4HF,2468.0583,168.489,228.565,2.595
