Well Name,Depth,GR,AC,DEN,CNL,LLS
JY1,2389.375,184.941,252.635,2.524,13.888,29.866
JY1,2389.5,192.68,250.7,2.519,13.441,35.092
JY1,2389.625,199.188,249.552,2.519,13.01,37.018
JY1,2389.75,202.651,249.149,2.526,12.608,34.094
JY1,2389.875,203.14,249.165,2.538,12.337,28.095
JY1,2390,201.672,249.277,2.55,12.355,22.706
JY1,2390.125,200.124,249.854,2.561,12.802,19.019
JY1,2390.25,200.902,251.94,2.572,13.568,16.054
JY1,2390.375,204.625,256.122,2.586,14.393,13.243
JY1,2390.5,208.148,261.98,2.6,15.127,11.144
JY1,2390.625,208.051,267.917,2.605,15.928,10.458
JY1,2390.75,203.331,272.45,2.594,16.791,11.96
JY1,2390.875,195.962,273.978,2.582,17.311,16.492
JY1,2391,189.219,270.951,2.579,17.2,23.262
JY1,2391.125,186.481,265.546,2.588,16.749,29.646
JY1,2391.25,190.095,262.469,2.599,16.355,33.238
JY1,2391.375,199.474,261.885,2.6,16.036,34.206
JY1,2391.5,209.72,262.508,2.587,15.774,34.021
JY1,2391.625,217.031,264.68,2.571,15.652,33.91
JY1,2391.75,220.236,266.753,2.561,15.707,34.211
JY1,2391.875,220.453,266.431,2.56,15.847,34.965
JY1,2392,218.102,265.096,2.562,15.979,35.988
JY1,2392.125,213.303,264.345,2.564,16.127,37.095
JY1,2392.25,207.078,263.512,2.562,16.258,38.137
JY1,2392.375,201.175,261.99,2.561,16.287,38.191
JY1,2392.5,197.053,261.059,2.566,16.179,35.633
JY1,2392.625,195.153,261.8,2.58,16.012,30.061
JY1,2392.75,194.452,262.876,2.596,15.838,23.698
JY1,2392.875,193.578,262.771,2.603,15.638,19.301
JY1,2393,192.333,261.505,2.597,15.469,18.627
JY1,2393.125,190.343,258.402,2.585,15.431,22.003
JY1,2393.25,187.242,252.763,2.579,15.407,29.581
JY1,2393.375,183.959,247.191,2.58,15.096,39.59
JY1,2393.5,182.704,244.488,2.585,14.435,47.653
JY1,2393.625,184.707,244.353,2.589,13.767,49.456
JY1,2393.75,188.016,245.429,2.594,13.464,44.147
JY1,2393.875,189.639,247.335,2.599,13.579,35.46
JY1,2394,189.74,249.031,2.603,13.896,28.104
JY1,2394.125,189.645,249.316,2.601,14.206,24.924
JY1,2394.25,189.17,248.201,2.593,14.372,26.745
JY1,2394.375,187.083,246.59,2.589,14.296,33.472
JY1,2394.5,183.6,244.914,2.591,13.974,42.944
JY1,2394.625,180.88,243.632,2.599,13.573,51.493
JY1,2394.75,180.867,243.422,2.607,13.276,56.306
JY1,2394.875,183.513,243.966,2.61,13.069,58.119
JY1,2395,185.908,244.098,2.608,12.861,59.067
JY1,2395.125,184.131,243.002,2.606,12.672,60.266
JY1,2395.25,177.777,241.126,2.601,12.616,61.325
JY1,2395.375,171.869,239.732,2.592,12.728,61.756
JY1,2395.5,170.552,239.151,2.578,12.927,60.839
JY1,2395.625,173.144,239.561,2.563,13.084,56.649
JY1,2395.75,176.956,241.88,2.554,13.114,47.553
JY1,2395.875,180.586,245.754,2.554,13.123,35.002
JY1,2396,183.59,249.221,2.559,13.289,23.204
JY1,2396.125,184.979,250.923,2.558,13.622,15.924
JY1,2396.25,183.571,251.156,2.548,13.85,14.041
JY1,2396.375,179.367,250.428,2.536,13.707,17.871
JY1,2396.5,173.796,248.591,2.529,13.291,27.02
JY1,2396.625,169.335,246.479,2.528,12.921,37.685
JY1,2396.75,168.164,246.269,2.529,12.805,43.362
JY1,2396.875,170.373,248.175,2.531,12.901,40.749
JY1,2397,174.572,250.179,2.535,13.14,33.157
JY1,2397.125,179.467,251.117,2.539,13.47,25.934
JY1,2397.25,183.692,251.507,2.542,13.813,21.647
JY1,2397.375,185.851,251.068,2.546,14,20.015
JY1,2397.5,185.226,248.736,2.55,13.942,20.597
JY1,2397.625,182.752,245.708,2.552,13.782,23.288
JY1,2397.75,181.224,244.308,2.546,13.685,28.911
JY1,2397.875,182.734,244.393,2.531,13.605,38.062
JY1,2398,187.05,245.292,2.513,13.433,49.024
JY1,2398.125,192.544,247.735,2.501,13.218,57.744
JY1,2398.25,197.826,250.966,2.5,13.123,61.113
JY1,2398.375,201.724,253.016,2.509,13.212,59.439
JY1,2398.5,202.975,253.777,2.517,13.352,55.013
JY1,2398.625,200.843,253.984,2.517,13.341,50.108
JY1,2398.75,196.502,253.613,2.512,13.154,46.191
JY1,2398.875,191.934,252.865,2.506,12.944,44.496
JY1,2399,188.984,252.022,2.502,12.897,45.627
JY1,2399.125,188.737,251.264,2.501,13.053,49.337
JY1,2399.25,190.244,251.035,2.5,13.308,53.924
JY1,2399.375,191.123,251.737,2.503,13.598,56.432
JY1,2399.5,189.81,253.042,2.507,13.805,54.32
JY1,2399.625,187.489,254.41,2.512,13.773,47.933
JY1,2399.75,187.015,255.748,2.515,13.557,40.573
JY1,2399.875,189.461,256.729,2.514,13.423,35.725
JY1,2400,192.579,256.772,2.506,13.507,35.012
JY1,2400.125,193.261,256.073,2.494,13.627,37.953
JY1,2400.25,190.361,255.233,2.484,13.559,42.515
JY1,2400.375,185.723,254.466,2.482,13.368,45.825
JY1,2400.5,182.633,254.029,2.485,13.22,46.067
JY1,2400.625,183.327,254.131,2.487,13.117,43.722
JY1,2400.75,187.098,254.492,2.484,12.985,40.63
JY1,2400.875,190.89,254.951,2.478,12.803,38.149
JY1,2401,192.115,255.227,2.475,12.647,36.833
JY1,2401.125,190.525,253.97,2.478,12.616,36.439
JY1,2401.25,187.393,250.943,2.486,12.642,35.58
JY1,2401.375,183.915,248.188,2.497,12.56,32.751
JY1,2401.5,181.707,246.902,2.509,12.291,28.1
JY1,2401.625,182.281,246.364,2.517,11.963,23.532
JY1,2401.75,185.039,246.39,2.516,11.764,21.003
JY1,2401.875,187.588,247.26,2.509,11.638,21.792
JY1,2402,188.104,248.244,2.501,11.483,26.711
JY1,2402.125,186.537,248.991,2.5,11.426,35.218
JY1,2402.25,183.39,249.621,2.508,11.662,44.376
JY1,2402.375,179.107,249.716,2.522,12.177,50.352
JY1,2402.5,175.917,249.51,2.534,12.697,51.449
JY1,2402.625,176.228,249.369,2.539,12.972,49.146
JY1,2402.75,179.635,248.742,2.532,12.996,46.212
JY1,2402.875,184.137,248.385,2.519,12.901,44.363
JY1,2403,188.407,249.68,2.506,12.779,44.286
JY1,2403.125,191.131,251.806,2.501,12.652,46.327
JY1,2403.25,190.555,252.799,2.503,12.578,50.206
JY1,2403.375,186.356,252.078,2.507,12.609,53.863
JY1,2403.5,181.58,250.316,2.51,12.659,54.57
JY1,2403.625,179.892,248.614,2.51,12.606,51.19
JY1,2403.75,182.604,247.62,2.508,12.491,45.65
JY1,2403.875,188.173,247.67,2.503,12.516,40.883
JY1,2404,193.709,249.024,2.493,12.814,38.416
JY1,2404.125,196.602,251.304,2.48,13.313,37.187
JY1,2404.25,196.369,253.518,2.466,13.792,34.753
JY1,2404.375,194.424,254.918,2.458,14.036,29.865
JY1,2404.5,192.738,255.423,2.458,13.967,23.89
JY1,2404.625,192.232,255.463,2.463,13.69,19.428
JY1,2404.75,192.383,255.296,2.467,13.369,18.45
JY1,2404.875,192.38,254.863,2.467,13.201,21.329
JY1,2405,191.841,254.295,2.465,13.375,26.278
JY1,2405.125,191.416,253.931,2.465,13.797,29.319
JY1,2405.25,191.73,254.059,2.47,14.081,27.716
JY1,2405.375,192.362,254.472,2.477,13.992,22.661
JY1,2405.5,192.7,254.804,2.481,13.723,17.978
JY1,2405.625,192.745,255.204,2.478,13.59,16.039
JY1,2405.75,192.875,255.663,2.472,13.572,16.971
JY1,2405.875,193.068,255.66,2.467,13.462,19.746
JY1,2406,192.794,255.043,2.464,13.212,22.863
JY1,2406.125,191.777,254.269,2.461,12.915,25.196
JY1,2406.25,189.248,253.255,2.458,12.635,27.017
JY1,2406.375,184.172,251.543,2.454,12.342,28.98
JY1,2406.5,177.116,249.601,2.455,11.974,30.426
JY1,2406.625,171.067,248.116,2.464,11.567,30.396
JY1,2406.75,168.312,246.876,2.476,11.289,29.187
JY1,2406.875,167.799,245.81,2.483,11.24,28.19
JY1,2407,166.47,244.947,2.483,11.324,28.461
JY1,2407.125,163.093,243.484,2.482,11.331,30.438
JY1,2407.25,159.363,241.503,2.488,11.245,33.485
JY1,2407.375,158.026,240.627,2.498,11.226,36.163
JY1,2407.5,160.967,241.073,2.503,11.315,36.559
JY1,2407.625,168.492,242.251,2.496,11.457,33.468
JY1,2407.75,178.072,244.8,2.484,11.648,26.977
JY1,2407.875,185.498,248.08,2.479,11.886,19.117
JY1,2408,188.032,249.985,2.483,12.129,12.685
JY1,2408.125,187.264,250.336,2.486,12.332,9.411
JY1,2408.25,187.057,250.294,2.481,12.454,8.833
JY1,2408.375,189.04,249.87,2.469,12.356,9.756
JY1,2408.5,192.028,249.044,2.46,11.988,11.395
JY1,2408.625,194.559,248.493,2.455,11.55,13.04
JY1,2408.75,196.727,248.703,2.453,11.295,14.517
JY1,2408.875,199.123,249.552,2.452,11.23,17.585
JY1,2409,201.854,250.523,2.451,11.208,24.196
JY1,2409.125,205.193,251.232,2.449,11.144,33.563
JY1,2409.25,209.866,251.953,2.445,11.095,41.195
JY1,2409.375,216.552,253.013,2.438,11.144,43.439
JY1,2409.5,225.782,254.39,2.43,11.353,40.113
JY1,2409.625,239.467,256.198,2.424,11.754,34.397
JY1,2409.75,260.548,258.671,2.422,12.32,29.26
JY1,2409.875,286.962,260.298,2.425,12.808,26.01
JY1,2410,307.217,259.061,2.438,12.93,23.973
JY1,2410.125,307.424,256.227,2.467,12.687,21.775
JY1,2410.25,285.53,254.105,2.506,12.386,19.638
JY1,2410.375,253.994,251.937,2.534,12.204,15.801
JY1,2410.5,228.446,250.271,2.533,12.144,12.187
JY1,2410.625,213.752,252.022,2.513,12.144,9.818
JY1,2410.75,204.838,256.165,2.49,12.2,8.786
JY1,2410.875,195.771,257.696,2.472,12.284,9.097
JY1,2411,185.661,255.952,2.461,12.243,10.933
JY1,2411.125,177.215,253.121,2.457,11.885,15.475
JY1,2411.25,172.733,248.762,2.466,11.262,22.755
JY1,2411.375,173.243,243.829,2.482,10.734,29.963
JY1,2411.5,176.615,243.225,2.493,10.673,33.532
