Well Name,Depth,GR,AC,DEN,CNL,LLS,K,Facies
JY37-3,3307.25,185.598,221.461,2.685,21.519,12.578,4.176,4
JY37-3,3307.375,187.133,221.554,2.673,22.175,9.109,4.22,4
JY37-3,3307.5,188.207,221.666,2.665,22.797,7.326,4.264,4
JY37-3,3308.5,188.438,223.917,2.669,21.102,19.544,4.128,4
JY37-3,3308.625,187.965,223.618,2.676,21.553,20.538,4.131,4
JY37-3,3308.75,187.304,223.355,2.678,22.201,20.866,4.113,4
JY37-3,3308.875,186.864,223.352,2.68,22.702,20.531,4.081,4
JY37-3,3309,186.846,223.739,2.68,22.861,19.92,4.05,4
JY37-3,3309.125,187.111,224.483,2.68,22.8,19.447,4.031,4
JY37-3,3309.25,187.325,225.357,2.682,22.691,19.499,4.025,4
JY37-3,3309.375,187.208,226.181,2.687,22.53,20.201,4.028,4
JY37-3,3309.5,186.627,226.68,2.695,22.396,21.136,4.036,4
JY37-3,3309.625,185.579,226.431,2.702,22.512,21.104,4.048,4
JY37-3,3309.75,184.24,225.083,2.705,22.928,19.604,4.061,4
JY37-3,3309.875,183.026,222.786,2.704,23.36,17.512,4.061,4
JY37-3,3310,182.321,220.172,2.698,23.398,16.217,4.029,4
JY37-3,3310.125,182.142,217.967,2.692,22.996,16.107,3.973,4
JY37-3,3310.25,182.185,216.744,2.687,22.447,16.906,3.919,4
JY37-3,3310.375,182.161,216.666,2.684,22.147,17.98,3.88,4
JY37-3,3310.5,181.911,217.48,2.684,22.266,18.934,3.852,4
JY37-3,3310.625,181.392,218.494,2.685,22.693,19.72,3.843,4
JY37-3,3310.75,180.76,219.246,2.684,23.151,20.432,3.875,4
JY37-3,3310.875,180.393,219.621,2.679,23.442,21.067,3.936,4
JY37-3,3311.125,181.408,219.591,2.672,23.577,21.774,4.052,4
JY37-3,3311.25,182.645,219.298,2.678,23.364,21.764,4.099,4
JY37-3,3311.375,184.128,218.961,2.687,22.983,21.582,4.15,4
JY37-3,3311.5,185.614,218.715,2.695,22.534,21.36,4.211,4
JY37-3,3311.625,186.724,218.62,2.698,22.111,21.239,4.283,4
JY37-3,3311.75,187.153,218.624,2.693,21.647,21.284,4.35,4
JY37-3,3311.875,186.905,218.644,2.685,21.11,21.472,4.4,4
JY37-3,3312,186.316,218.62,2.678,20.731,21.699,4.43,4
JY37-3,3312.125,185.802,218.563,2.677,20.603,21.855,4.446,4
JY37-3,3312.25,185.6,218.535,2.68,20.68,21.919,4.457,4
JY37-3,3312.375,185.617,218.585,2.682,20.933,21.939,4.465,4
JY37-3,3312.5,185.517,218.7,2.68,21.321,21.934,4.471,4
JY37-3,3312.625,184.932,218.77,2.677,21.772,21.894,4.475,4
JY37-3,3312.75,183.74,218.693,2.68,22.051,21.889,4.474,4
JY37-3,3312.875,182.249,218.442,2.687,22.115,21.99,4.456,4
JY37-3,3313,181.105,218.06,2.695,22.16,22.145,4.417,4
JY37-3,3313.125,180.819,217.609,2.699,22.212,22.191,4.369,4
JY37-3,3313.25,181.477,217.14,2.697,22.147,22.052,4.34,4
JY37-3,3313.375,182.761,216.694,2.693,21.831,21.713,4.336,4
JY37-3,3313.5,184.129,216.304,2.691,21.299,21.18,4.359,4
JY37-3,3313.625,184.985,216.013,2.691,20.708,20.519,4.403,4
JY37-3,3313.75,184.917,215.841,2.692,20.277,19.988,4.458,4
JY37-3,3313.875,183.861,215.767,2.692,20.227,19.826,4.515,4
JY37-3,3314,182.114,215.716,2.692,20.571,20.122,4.578,4
JY37-3,3314.125,180.127,215.615,2.694,21.038,20.864,4.654,4
JY37-3,3314.25,178.282,215.409,2.699,21.388,21.891,4.736,4
JY37-3,3314.375,176.854,214.984,2.708,21.541,22.939,4.805,4
JY37-3,3314.5,176.071,214.305,2.718,21.509,23.726,4.84,4
JY37-3,3314.625,176.034,213.46,2.727,21.349,24.205,4.818,4
JY37-3,3314.75,176.523,212.665,2.732,21.218,24.349,4.749,4
JY37-3,3314.875,177.098,212.141,2.733,21.115,24.117,4.662,4
JY37-3,3315,177.413,212.149,2.732,20.863,23.605,4.57,4
JY37-3,3315.125,177.326,212.845,2.73,20.496,23.055,4.467,4
JY37-3,3315.25,176.812,214.101,2.726,20.317,22.658,4.361,4
JY37-3,3315.375,176.096,215.459,2.725,20.396,22.459,4.264,4
JY37-3,3315.5,175.672,216.358,2.727,20.462,22.357,4.18,4
JY37-3,3315.625,175.994,216.579,2.731,20.435,22.083,4.099,4
JY37-3,3315.75,177.109,216.297,2.731,20.568,21.383,4.016,4
JY37-3,3315.875,178.679,216.015,2.726,20.955,20.378,3.925,4
JY37-3,3316,180.257,216.133,2.72,21.34,19.588,3.845,4
JY37-3,3316.125,181.506,216.782,2.718,21.434,19.459,3.808,4
JY37-3,3316.25,182.234,217.691,2.718,21.285,19.993,3.83,4
JY37-3,3316.375,182.404,218.457,2.717,21.131,20.794,3.888,4
JY37-3,3316.5,182.183,218.796,2.715,21.216,21.42,3.953,4
JY37-3,3316.625,181.898,218.804,2.714,21.562,21.788,4.012,4
JY37-3,3316.75,181.902,218.863,2.712,21.958,22.047,4.057,4
JY37-3,3316.875,182.419,219.375,2.71,22.145,22.268,4.081,4
JY37-3,3317,183.472,220.335,2.705,22.149,22.442,4.086,4
JY37-3,3317.125,184.829,221.266,2.702,22.034,22.591,4.08,4
JY37-3,3317.25,186.087,221.635,2.702,21.783,22.662,4.074,4
JY37-3,3317.375,186.858,221.226,2.708,21.346,22.519,4.077,4
JY37-3,3317.5,186.875,220.148,2.715,20.871,22.156,4.09,4
JY37-3,3317.625,186.021,218.797,2.717,20.693,21.845,4.104,4
JY37-3,3317.75,184.418,217.511,2.711,20.936,21.809,4.117,4
JY37-3,3317.875,182.453,216.542,2.702,21.404,22.044,4.128,4
JY37-3,3318,180.554,215.925,2.697,21.716,22.274,4.13,4
JY37-3,3318.125,178.927,215.542,2.697,21.792,22.309,4.121,4
JY37-3,3318.25,177.603,215.183,2.701,21.81,22.227,4.105,4
JY37-3,3318.375,176.689,214.8,2.705,21.905,22.322,4.086,4
JY37-3,3318.5,176.318,214.476,2.706,22.056,22.703,4.059,4
JY37-3,3318.625,176.459,214.274,2.706,22.297,23.206,4.013,4
JY37-3,3318.75,176.958,214.265,2.707,22.646,23.56,3.966,4
JY37-3,3318.875,177.708,214.744,2.711,22.874,23.667,3.94,4
JY37-3,3319,178.586,215.929,2.716,22.621,23.637,3.947,4
JY37-3,3319.125,179.336,217.735,2.717,21.969,23.586,3.988,4
JY37-3,3319.25,179.76,219.577,2.712,21.319,23.458,4.05,4
JY37-3,3319.375,179.934,220.827,2.706,21.04,23.154,4.111,4
JY37-3,3319.5,180.09,220.926,2.7,21.079,22.783,4.153,4
JY37-3,3319.625,180.373,219.536,2.695,21.204,22.582,4.173,4
JY37-3,3319.75,180.806,216.948,2.691,21.186,22.605,4.183,4
JY37-3,3319.875,181.267,214.033,2.691,21.063,22.729,4.18,4
JY37-3,3320,181.526,212.062,2.694,21.029,22.835,4.163,4
JY37-3,3320.125,181.495,211.744,2.697,21.14,22.949,4.146,4
JY37-3,3320.25,181.281,213.327,2.697,21.415,23.101,4.156,4
JY37-3,3320.375,180.944,215.903,2.697,21.884,23.205,4.206,4
JY37-3,3320.5,180.475,218.335,2.697,22.443,23.154,4.277,4
JY37-3,3320.625,180.024,219.183,2.698,22.903,22.952,4.347,4
JY37-3,3320.75,179.704,218.141,2.698,22.885,22.726,4.413,4
JY37-3,3320.875,179.266,215.827,2.699,22.39,22.543,4.477,4
JY37-3,3321,178.205,213.697,2.703,21.686,22.397,4.53,4
JY37-3,3321.125,176.181,212.673,2.708,20.949,22.305,4.559,4
JY37-3,3321.25,173.062,212.772,2.715,20.168,22.324,4.567,4
JY37-3,3321.375,169.021,212.831,2.726,19.339,22.589,4.558,4
JY37-3,3321.5,164.762,211.844,2.739,18.687,23.241,4.512,4
JY37-3,3321.625,161.526,209.496,2.749,18.46,24.282,4.422,4
JY37-3,3321.75,160.299,206.773,2.752,18.729,25.419,4.308,4
JY37-3,3321.875,161.343,204.79,2.745,19.254,26.283,4.219,4
JY37-3,3322,164.207,204.611,2.733,19.798,26.771,4.175,4
JY37-3,3322.125,168.003,206.096,2.718,20.063,26.83,4.156,4
JY37-3,3322.25,171.733,208.552,2.705,20.009,26.408,4.149,4
JY37-3,3322.375,174.803,210.708,2.696,19.88,25.515,4.155,4
JY37-3,3322.5,177.156,211.967,2.692,19.937,24.35,4.174,4
JY37-3,3322.625,178.997,212.529,2.694,20.15,23.161,4.205,4
JY37-3,3322.75,180.439,213.043,2.7,20.374,22.269,4.241,4
JY37-3,3322.875,181.486,213.756,2.709,20.547,21.906,4.287,4
JY37-3,3323,182.098,214.569,2.716,20.676,22.025,4.345,4
JY37-3,3323.125,182.211,215.323,2.719,20.837,22.395,4.404,4
JY37-3,3323.25,181.779,215.968,2.719,21.181,22.718,4.444,4
JY37-3,3323.375,180.934,216.401,2.716,21.779,22.9,4.466,4
JY37-3,3323.5,179.976,216.603,2.711,22.375,22.91,4.47,4
JY37-3,3323.625,179.175,216.681,2.705,22.691,22.779,4.46,4
JY37-3,3323.75,178.676,216.77,2.7,22.807,22.606,4.442,4
JY37-3,3323.875,178.563,216.779,2.699,22.898,22.561,4.42,4
JY37-3,3324,178.84,216.515,2.7,22.795,22.656,4.397,4
JY37-3,3324.125,179.295,215.992,2.704,22.252,22.783,4.378,4
JY37-3,3324.25,179.603,215.509,2.707,21.378,22.849,4.36,4
JY37-3,3324.375,179.586,215.322,2.707,20.635,22.873,4.342,4
JY37-3,3324.5,179.313,215.391,2.705,20.48,22.912,4.322,4
JY37-3,3324.625,178.93,215.504,2.705,20.815,23.003,4.301,4
JY37-3,3324.75,178.658,215.491,2.709,21.259,23.168,4.281,4
JY37-3,3324.875,178.771,215.36,2.714,21.397,23.441,4.269,4
JY37-3,3325,179.374,215.185,2.713,21.295,23.751,4.274,4
JY37-3,3325.125,180.261,215.034,2.71,21.205,23.981,4.3,4
JY37-3,3325.25,181.13,214.947,2.708,21.141,24.007,4.354,4
JY37-3,3325.375,181.77,214.919,2.71,20.96,23.847,4.455,4
JY37-3,3325.5,182.1,214.879,2.711,20.684,23.572,4.591,4
JY37-3,3325.625,182.163,214.808,2.71,20.536,23.328,4.73,4
JY37-3,3325.75,182.165,214.817,2.709,20.557,23.196,4.854,4
JY37-3,3325.875,182.328,215.069,2.71,20.777,23.183,4.957,4
JY37-3,3326,182.66,215.537,2.711,21.216,23.194,5.022,4
JY37-3,3326.125,182.909,216.036,2.712,21.744,23.147,5.033,4
JY37-3,3326.25,182.856,216.346,2.714,22.002,23.059,4.985,4
JY37-3,3326.375,182.545,216.406,2.72,21.869,23.083,4.898,4
JY37-3,3326.5,182.21,216.244,2.722,21.664,23.297,4.813,4
JY37-3,3326.625,182.054,216.012,2.719,21.608,23.591,4.749,4
JY37-3,3326.75,182.197,215.821,2.713,21.574,23.759,4.712,4
JY37-3,3326.875,182.579,215.739,2.708,21.625,23.717,4.71,4
JY37-3,3327,182.861,215.695,2.709,21.969,23.491,4.74,4
JY37-3,3327.125,182.598,215.559,2.717,22.455,23.172,4.771,4
JY37-3,3327.25,181.72,215.229,2.724,22.648,22.894,4.781,4
JY37-3,3327.375,180.603,214.744,2.725,22.368,22.806,4.766,4
JY37-3,3327.5,179.69,214.193,2.715,21.858,22.889,4.704,4
JY37-3,3327.625,179.173,213.731,2.703,21.338,22.976,4.584,4
JY37-3,3327.75,179.05,213.492,2.696,20.994,22.926,4.433,4
JY37-3,3327.875,179.135,213.585,2.694,21.084,22.814,4.294,4
JY37-3,3328,179.176,213.952,2.696,21.751,22.845,4.18,4
JY37-3,3328.125,179.113,214.511,2.702,22.617,23.042,4.097,4
JY37-3,3328.25,179.158,215.206,2.711,23.287,23.287,4.053,4
JY37-3,3328.375,179.485,215.911,2.718,23.562,23.422,4.048,4
JY37-3,3328.5,180.003,216.446,2.723,23.51,23.393,4.089,4
JY37-3,3328.625,180.41,216.624,2.722,23.142,23.23,4.164,4
JY37-3,3328.75,180.442,216.435,2.717,22.618,23.081,4.255,4
JY37-3,3328.875,180.043,215.921,2.708,22.29,23.05,4.302,4
JY37-3,3329,179.49,215.236,2.7,22.269,23.105,4.293,4
JY37-3,3329.125,179.246,214.627,2.697,22.281,23.096,4.241,4
JY37-3,3329.25,179.636,214.363,2.697,22.165,22.98,4.193,4
JY37-3,3329.375,180.58,214.48,2.696,21.986,22.811,4.166,4
JY37-3,3329.5,181.664,214.791,2.694,21.754,22.636,4.202,4
JY37-3,3329.625,182.405,215.082,2.697,21.45,22.46,4.305,4
JY37-3,3329.75,182.576,215.283,2.707,21.219,22.34,4.455,4
JY37-3,3329.875,182.295,215.426,2.719,21.364,22.354,4.592,4
JY37-3,3330,181.929,215.605,2.727,21.722,22.559,4.696,4
JY37-3,3330.125,181.817,215.907,2.727,21.747,22.922,4.761,4
JY37-3,3330.25,182.044,216.344,2.724,22.097,23.233,4.78,4
JY37-3,3330.375,182.41,216.799,2.722,23.637,23.247,4.76,4
JY37-3,3330.5,182.647,217.127,2.721,24.855,22.989,4.713,4
JY37-3,3330.625,182.579,217.242,2.717,23.38,22.699,4.659,4
JY37-3,3330.75,182.188,217.198,2.709,20.211,22.534,4.618,4
JY37-3,3330.875,181.633,217.123,2.698,18.733,22.441,4.611,4
JY37-3,3331,181.198,217.148,2.69,19.635,22.351,4.636,4
JY37-3,3331.125,181.057,217.341,2.686,21.293,22.287,4.672,4
JY37-3,3331.25,181.182,217.676,2.684,22.345,22.285,4.695,4
JY37-3,3331.375,181.508,218.091,2.683,22.702,22.338,4.701,4
JY37-3,3331.5,181.985,218.513,2.683,22.866,22.409,4.688,4
JY37-3,3331.625,182.442,218.858,2.682,23.087,22.456,4.65,4
JY37-3,3331.75,182.677,218.953,2.683,23.273,22.477,4.582,4
JY37-3,3331.875,182.676,218.71,2.686,23.3,22.534,4.483,4
JY37-3,3332,182.632,218.183,2.69,23.184,22.673,4.372,4
JY37-3,3332.125,182.78,217.61,2.693,22.87,22.872,4.273,4
JY37-3,3332.25,183.243,217.198,2.695,22.392,23.067,4.192,4
JY37-3,3332.375,183.982,217.083,2.696,22.01,23.249,4.135,4
JY37-3,3332.5,184.788,217.297,2.697,21.978,23.426,4.104,4
JY37-3,3332.625,185.385,217.716,2.697,22.061,23.517,4.114,4
JY37-3,3332.75,185.628,218.078,2.695,21.938,23.378,4.161,4
JY37-3,3332.875,185.587,218.206,2.691,21.584,22.835,4.233,4
JY37-3,3333,185.48,218.144,2.689,21.307,21.929,4.315,4
JY37-3,3333.125,185.544,218.058,2.69,21.251,20.937,4.395,4
JY37-3,3333.25,185.89,218.033,2.692,21.183,20.307,4.451,4
JY37-3,3333.375,186.398,218.059,2.692,20.859,20.246,4.469,4
JY37-3,3333.5,186.795,218.102,2.69,20.365,20.701,4.45,4
JY37-3,3333.625,186.868,218.15,2.688,20.188,21.397,4.41,4
JY37-3,3333.75,186.609,218.189,2.689,20.67,22.027,4.361,4
JY37-3,3333.875,186.195,218.205,2.692,21.639,22.415,4.309,4
JY37-3,3334,185.763,218.189,2.695,22.334,22.643,4.275,4
JY37-3,3334.125,185.312,218.109,2.695,22.155,22.886,4.291,4
JY37-3,3334.25,184.798,217.908,2.691,21.247,23.212,4.358,4
JY37-3,3334.375,184.18,217.557,2.684,20.331,23.491,4.457,4
JY37-3,3334.5,183.401,217.086,2.677,19.852,23.557,4.562,4
JY37-3,3334.625,182.478,216.619,2.675,19.823,23.369,4.67,4
JY37-3,3334.75,181.586,216.307,2.676,20.139,23.079,4.764,4
JY37-3,3334.875,180.938,216.281,2.678,20.821,22.827,4.821,4
JY37-3,3335,180.58,216.518,2.675,21.795,22.625,4.814,4
JY37-3,3335.125,180.432,216.878,2.668,22.686,22.443,4.755,4
JY37-3,3335.5,181.245,217.356,2.669,21.718,21.836,4.498,4
JY37-3,3335.625,181.777,217.381,2.675,21.084,21.202,4.425,4
JY37-3,3335.75,182.397,217.518,2.671,20.765,20.418,4.39,4
JY37-3,3335.875,183.097,217.816,2.67,20.658,19.894,4.4,4
JY37-3,3336,183.854,218.257,2.669,20.672,19.983,4.44,4
JY37-3,3336.375,186.742,219.676,2.676,21.589,22.034,4.595,4
JY37-3,3336.5,187.149,219.985,2.686,21.771,22.3,4.636,4
JY37-3,3336.625,186.873,220.106,2.689,21.653,22.341,4.653,4
JY37-3,3336.75,186.077,219.898,2.695,21.464,22.321,4.651,4
JY37-3,3336.875,185.07,219.241,2.706,21.433,22.348,4.638,4
JY37-3,3337,184.262,218.249,2.719,21.556,22.513,4.613,4
JY37-3,3337.125,184.009,217.262,2.73,21.647,22.872,4.579,4
JY37-3,3337.25,184.317,216.644,2.736,21.582,23.315,4.535,4
JY37-3,3337.375,184.857,216.582,2.736,21.346,23.549,4.479,4
JY37-3,3337.5,185.318,217.042,2.729,21.051,23.418,4.403,4
JY37-3,3337.625,185.613,217.838,2.72,20.843,23.037,4.312,4
JY37-3,3337.75,185.772,218.668,2.712,20.789,22.62,4.216,4
JY37-3,3337.875,185.865,219.277,2.708,20.854,22.309,4.124,4
JY37-3,3338,186.017,219.597,2.708,20.985,22.18,4.046,4
JY37-3,3338.125,186.295,219.767,2.709,21.176,22.233,3.996,4
JY37-3,3338.25,186.621,219.964,2.709,21.41,22.217,3.977,4
JY37-3,3338.375,186.941,220.209,2.705,21.631,21.683,3.986,4
JY37-3,3338.5,187.381,220.385,2.698,21.729,20.561,4.011,4
JY37-3,3338.625,188.094,220.405,2.691,21.643,19.435,4.042,4
JY37-3,3338.75,189.07,220.364,2.685,21.461,18.973,4.077,4
JY37-3,3338.875,190.158,220.446,2.683,21.313,19.213,4.11,4
JY37-3,3339,191.191,220.79,2.686,21.164,19.647,4.122,4
JY37-3,3339.125,192.04,221.471,2.692,20.844,19.833,4.115,4
JY37-3,3339.25,192.665,222.485,2.698,20.444,19.822,4.114,4
JY37-3,3339.375,193.112,223.672,2.697,20.347,19.956,4.135,4
JY37-3,3339.5,193.453,224.701,2.692,20.782,20.415,4.173,4
JY37-3,3339.625,193.715,225.296,2.688,21.526,21.097,4.202,4
JY37-3,3339.75,193.862,225.388,2.688,22.082,21.741,4.211,4
JY37-3,3339.875,193.777,225.056,2.692,22.151,22.175,4.197,4
JY37-3,3340,193.382,224.414,2.697,21.857,22.475,4.169,4
JY37-3,3340.125,192.76,223.628,2.701,21.556,22.848,4.127,4
JY37-3,3340.25,192.101,222.93,2.701,21.617,23.263,4.059,4
JY37-3,3340.375,191.521,222.425,2.7,22.265,23.217,3.971,4
JY37-3,3340.5,191.115,222.04,2.699,22.969,21.875,3.888,4
JY37-3,3341.5,189.992,223.25,2.687,22.996,19.232,3.934,4
JY37-3,3341.625,188.545,223.006,2.686,22.285,20.816,4.049,4
JY37-3,3341.75,186.975,222.454,2.684,21.829,21.853,4.154,4
JY37-3,3341.875,185.548,221.746,2.685,21.675,22.506,4.256,4
JY37-3,3342,184.577,221.098,2.689,21.685,23.746,4.355,4
JY37-3,3342.125,184.223,220.647,2.694,21.658,26.851,4.427,4
JY37-3,3342.25,184.533,220.435,2.701,21.483,30.876,4.448,4
JY37-3,3342.375,185.411,220.406,2.711,21.25,29.365,4.424,4
JY37-3,3342.5,186.553,220.472,2.722,21.167,19.588,4.392,4
JY37-3,3342.625,187.542,220.59,2.731,21.244,10.811,4.37,4
JY37-3,3342.75,188.178,220.844,2.732,21.257,7.251,4.356,4
JY37-3,3342.875,188.545,221.419,2.724,21.031,6.433,4.341,4
JY37-3,3343,188.816,222.41,2.711,20.667,7.281,4.33,4
JY37-3,3343.125,189.087,223.685,2.695,20.412,9.363,4.319,4
JY37-3,3343.25,189.455,224.995,2.682,20.358,11.983,4.302,4
JY37-3,3343.375,190.011,226.023,2.671,20.403,14.434,4.269,4
JY37-3,3343.875,190.294,225.418,2.67,20.516,20.167,4.197,4
JY37-3,3344,189.21,223.853,2.683,20.488,17.699,4.212,4
JY37-3,3344.125,187.981,221.944,2.694,20.221,14.802,4.241,4
JY37-3,3344.25,186.891,220.293,2.697,19.713,13.244,4.283,4
JY37-3,3344.375,186.282,219.477,2.692,19.133,13.032,4.326,4
JY37-3,3344.5,186.338,219.653,2.683,18.745,13.745,4.369,4
JY37-3,3344.625,186.972,220.698,2.675,18.649,15.093,4.409,4
JY37-3,3344.75,187.92,222.124,2.673,18.797,17.009,4.456,4
JY37-3,3344.875,188.958,223.317,2.679,19.132,19.127,4.5,4
JY37-3,3345,189.845,224.004,2.686,19.766,20.739,4.536,4
JY37-3,3345.125,190.299,224.365,2.688,20.76,21.432,4.561,4
JY37-3,3345.25,190.168,224.643,2.681,21.725,21.52,4.583,4
JY37-3,3345.375,189.556,224.867,2.672,22.013,21.395,4.59,4
JY37-3,3345.5,188.666,224.986,2.666,21.275,21.228,4.564,4
JY37-3,3345.75,186.693,224.943,2.664,19.447,21.264,4.445,4
JY37-3,3345.875,186.14,224.863,2.666,19.555,21.823,4.381,4
JY37-3,3346,186.389,224.875,2.668,19.84,22.709,4.314,4
JY37-3,3346.125,187.668,225.09,2.667,19.754,23.715,4.255,4
JY37-3,3348.375,189.064,222.745,2.665,20.39,23.419,4.501,4
JY37-3,3348.5,188.791,222.612,2.669,20.158,23.527,4.518,4
JY37-3,3348.625,188.518,222.605,2.67,19.995,23.871,4.523,4
JY37-3,3348.75,188.155,222.709,2.668,20.003,24.327,4.508,4
JY37-3,3348.875,187.67,222.856,2.665,20.154,24.633,4.468,4
JY37-3,3349.25,186.886,222.593,2.665,20.371,21.692,4.246,4
JY37-3,3349.375,187.122,222.269,2.667,20.678,20.562,4.173,4
JY37-3,3349.5,187.325,221.921,2.665,21.089,20.424,4.118,4
JY37-3,3366.125,191.649,233.395,2.685,21.756,23.34,4.135,4
JY37-3,3366.25,190.196,231.985,2.692,22,23.318,4.205,4
JY37-3,3366.375,189.367,230.164,2.689,22.411,23.441,4.274,4
JY37-3,3366.5,188.937,228.396,2.677,22.711,23.586,4.351,4
JY37-3,3366.625,188.637,227.09,2.666,22.813,23.584,4.436,4
JY37-3,3367.25,187.074,227.358,2.664,23.584,22.754,4.231,4
JY37-3,3367.375,186.791,227.41,2.664,23.807,22.567,4.085,4
JY37-3,3368,192.044,225.287,2.688,23.501,22.47,3.94,4
JY37-3,3368.125,193.38,226.098,2.694,23.108,22.192,4.012,4
JY37-3,3368.25,193.807,227.079,2.686,22.376,21.74,4.089,4
JY37-3,3368.375,193.143,227.887,2.668,21.487,20.989,4.154,4
JY37-3,3369.625,184.381,222.503,2.664,20.347,29.306,4.202,4
JY37-3,3369.75,183.38,222.432,2.667,20.724,41.015,4.234,4
JY37-3,3369.875,182.343,222.647,2.672,20.742,74.154,4.259,4
JY37-3,3370.5,179.887,222.737,2.707,19.411,33.794,4.295,4
JY37-3,3370.625,178.867,222.084,2.728,19.547,9.703,4.305,4
JY37-3,3370.75,177.8,221.7,2.74,19.412,4.24,4.284,4
JY37-3,3370.875,177.072,221.708,2.732,19.211,3.287,4.213,4
JY37-3,3371,176.882,221.973,2.711,19.366,3.598,4.091,4
JY37-3,3371.125,177.159,222.311,2.692,20.018,4.853,3.944,4
JY37-3,3371.25,177.651,222.53,2.685,20.627,7.304,3.816,4
JY37-3,3371.375,178.064,222.388,2.688,20.772,12.237,3.738,4
JY37-3,3371.5,178.208,221.962,2.695,20.544,22.009,3.716,4
JY37-3,3371.625,178.097,221.67,2.699,20.278,37.414,3.754,4
JY37-3,3371.75,177.872,221.845,2.696,20.054,51.207,3.851,4
JY37-3,3371.875,177.714,222.393,2.685,19.808,51.651,3.976,4
JY37-3,3372,177.792,223.14,2.67,19.568,41.451,4.081,4
JY37-3,3372.125,178.17,223.975,2.659,19.404,31.617,4.129,4
JY37-3,3372.375,179.502,225.398,2.669,19.334,21.851,4.042,4
JY37-3,3372.5,180.229,225.684,2.68,19.404,16.651,3.951,4
JY37-3,3372.625,180.862,225.588,2.686,19.526,12.341,3.857,4
JY37-3,3374.625,193.396,229.019,2.667,19.841,22.609,4.506,4
JY37-3,3374.75,193.609,228.832,2.671,19.26,21.165,4.525,4
JY37-3,3374.875,193.268,228.502,2.668,18.768,19.373,4.543,4
JY37-3,3375.25,189.779,227.349,2.671,18.673,19.782,4.482,4
JY37-3,3375.375,188.294,227.139,2.685,18.896,18.366,4.387,4
JY37-3,3375.5,186.983,226.937,2.694,19.043,15.931,4.239,4
JY37-3,3375.625,186.123,226.724,2.688,19.11,14.174,4.052,4
JY37-3,3377,184.017,225.659,2.681,17.308,26.625,4.099,4
JY37-3,3377.125,182.859,223.792,2.684,16.993,26.45,4.035,4
JY37-3,3377.25,182.391,221.713,2.68,16.843,26.598,3.911,4
JY37-3,3378.625,174.253,219.233,2.692,17.323,27.26,3.42,5
JY37-3,3378.75,174.016,217.366,2.701,17.022,25.483,3.494,5
JY37-3,3378.875,174.605,216.585,2.697,16.742,24.717,3.565,4
JY37-3,3399.25,199.436,221.765,2.699,22.783,22.48,3.866,4
JY37-3,3402.25,212.028,234.004,2.665,24.92,29.941,3.979,4
JY37-3,3402.375,215.229,234.035,2.667,24.782,32.766,4.061,4
JY37-3,3403.125,214.662,233.205,2.669,23.654,8.744,3.85,4
JY37-3,3403.25,209.711,232.513,2.677,24.079,6.975,3.848,4
JY37-3,3405.75,164.367,229.38,2.686,20.357,16.498,3.479,5
JY37-3,3405.875,167.845,218.339,2.728,19.908,16.876,3.41,5
JY37-3,3406.125,177.392,199.318,2.783,18.643,18.614,3.144,5
JY37-3,3406.25,181.877,196.384,2.767,18.429,19.042,3.094,5
JY37-3,3408.625,207.761,232.679,2.923,22.584,111.473,3.914,4
JY37-3,3408.75,209.982,234.05,2.864,22.712,21.492,3.895,4
JY37-3,3408.875,211.57,233.916,2.816,23.007,6.991,3.887,4
JY37-3,3409,212.237,232.585,2.789,22.94,4.35,3.873,4
JY37-3,3409.125,212.157,230.781,2.77,22.419,3.78,3.858,4
JY37-3,3409.25,211.795,229.705,2.744,21.736,4.274,3.847,4
JY37-3,3409.375,211.624,229.973,2.712,21.398,5.002,3.829,4
JY37-3,3412.25,196.85,220.034,2.688,21.151,19.858,4.056,4
JY37-3,3412.375,197.286,224.331,2.702,21.582,19.929,4.083,4
JY37-3,3412.5,197.424,228.202,2.72,21.785,19.955,4.112,4
JY37-3,3412.625,197.344,230.637,2.743,21.743,19.841,4.135,4
JY37-3,3412.75,197.317,231.797,2.769,21.686,19.394,4.14,4
JY37-3,3412.875,197.466,232.502,2.788,21.788,18.872,4.139,4
JY37-3,3413,197.535,233.029,2.794,22.034,18.985,4.139,4
JY37-3,3413.125,197.109,233.098,2.796,22.286,20.518,4.141,4
JY37-3,3413.25,195.996,232.57,2.802,21.715,23.536,4.153,4
JY37-3,3413.375,194.194,231.57,2.797,19.919,26.313,4.171,4
JY37-3,3413.5,191.949,230.035,2.77,18.348,24.316,4.19,4
JY37-3,3413.625,189.873,227.517,2.731,19.158,18.532,4.218,4
JY37-3,3413.75,188.646,223.928,2.706,22.879,13.637,4.259,4
JY37-3,3413.875,188.558,220.1,2.7,26.563,11.821,4.292,4
JY37-3,3414,189.588,216.89,2.7,25.406,12.169,4.276,4
JY37-3,3414.125,191.5,215.251,2.693,20.627,14.058,4.223,4
JY37-3,3414.25,193.819,215.775,2.679,18.145,16.234,4.168,4
JY37-3,3425.25,209.876,227.462,2.681,20.99,5.261,4.212,4
JY37-3,3425.375,203.542,231.541,2.685,20.744,5.692,4.173,4
JY37-3,3466.625,171.683,199.77,2.698,14.465,37.083,3.311,5
JY37-3,3466.75,171.988,203.341,2.694,14.572,35.814,3.298,5
JY37-3,3474.125,173.795,215.447,2.713,14.794,37.611,3.326,5
